210	0.181397	1	0
211	0.59361	172	3
212	0.422902	4	3
213	0.693585	0	0
214	0.665678	1	1
215	0.8021	100	1
216	0.720059	1	1
217	0.919866	2	2
218	0.292292	1	0
219	0.756695	74	1
220	0.122095	3	1
221	0.628057	1	3
222	0.991326	591	2
223	0.493068	8	3
224	0.839664	0	1
225	0.892714	117	3
226	0.485816	1	0
227	0.146411	0	1
228	0.752877	1	0
229	0.506411	1	2
230	0.342402	0	1
231	0.142599	6	1
232	0.777433	6	3
233	0.354418	95	3
234	0.30708	1	1
235	0.571035	0	1
236	0.665714	6	1
237	0.709097	6	2
238	0.515042	3	1
239	0.0946412	1	1
240	0.207144	644	0
241	0.595961	1	1
242	0.0377464	88	4
243	0.836176	2	2
244	0.858302	1	4
245	0.834647	0	2
246	0.324509	1	2
247	0.184029	2	0
248	0.0253621	34	2
249	0.205166	1	4
250	0.16349	1	3
251	0.698782	174	1
252	0.0897836	287	3
253	0.665523	9	0
254	0.406399	93	0
255	0.782217	58	0
256	0.680329	130	0
257	0.959209	0	4
258	0.638758	0	2
259	0.800387	228	1
260	0.142051	1	0
261	0.272729	163	0
262	0.335016	0	2
263	0.626138	1	4
264	0.517045	57	2
265	0.115533	1	3
266	0.547599	1	1
267	0.501401	0	3
268	0.73607	1	1
269	0.846155	95	3
270	0.377586	1	2
271	0.551988	1	3
272	0.611294	134	2
273	0.110603	58	2
274	0.826401	2	3
275	0.384063	82	4
276	0.05909	2	0
277	0.956413	0	1
278	0.565178	231	2
279	0.444465	3	1
280	0.976151	7	4
281	0.820388	1	0
282	0.094314	0	1
283	0.728696	135	1
284	0.321729	1	1
285	0.918268	116	1
286	0.465935	1	3
287	0.168338	210	0
288	0.4207	5	3
289	0.791974	174	1
290	0.902302	0	1
291	0.687733	1	1
292	0.391724	253	1
293	0.0547395	1	1
294	0.330721	45	1
295	0.857876	1	3
296	0.860317	2	3
297	0.0578445	1	1
298	0.83603	161	3
299	0.628617	151	0
300	0.988344	1	1
301	0.721084	502	2
302	0.213286	37	4
303	0.386121	3	4
304	0.390929	135	0
305	0.0860079	57	3
306	0.287079	2	0
307	0.993238	4	2
308	0.0972243	3	3
309	0.571665	24	1
310	0.367271	1	1
311	0.00492117	1	0
312	0.55953	22	4
313	0.331452	243	1
314	0.916273	307	2
315	0.77319	101	2
316	0.987503	7	0
317	0.634858	2	1
318	0.470396	5	2
319	0.356677	1	3
320	0.935431	0	1
321	0.212673	1	2
322	0.550756	1	3
323	0.90762	0	0
324	0.613902	1	3
325	0.254704	8	0
326	0.705424	127	3
327	0.578743	47	2
328	0.434797	211	2
329	0.566246	1	1
330	0.361227	6	1
331	0.645485	1	3
332	0.550985	168	0
333	0.958814	361	1
334	0.09432	7	1
335	0.019336	0	1
336	0.238762	339	1
337	0.618527	127	2
338	0.100858	36	2
339	0.914996	1	0
340	0.654191	0	1
341	0.897532	1	3
342	0.347069	0	3
343	0.908891	1	4
344	0.231833	8	1
345	0.587776	1	3
346	0.769956	237	2
347	0.942149	32	4
348	0.212357	1	2
349	0.548638	37	4
350	0.720819	3	0
351	0.228348	1	2
352	0.928835	7	0
353	0.762475	1	2
354	0.569385	1	2
355	0.745223	30	1
356	0.458027	362	3
357	0.485188	1	4
358	0.265332	15	3
359	0.166364	1	2
360	0.476814	28	3
361	0.10804	1	1
362	0.83264	0	4
363	0.201481	3	1
364	0.299785	148	1
365	0.539066	1	0
366	0.45757	190	0
367	0.421714	1	1
368	0.648509	1	2
369	0.599308	1	0
370	0.740063	1	4
371	0.753419	1	0
372	0.799711	305	1
373	0.234221	49	1
374	0.590568	1	3
375	0.444448	1	3
376	0.61509	5	1
377	0.599172	1	0
378	0.237113	1	1
379	0.871616	142	2
380	0.79504	5	0
381	0.425413	1	4
382	0.239953	1	2
383	0.479734	0	1
384	0.570885	1	3
385	0.11652	68	1
386	0.377494	3	1
387	0.763067	75	2
388	0.971613	185	1
389	0.726366	354	1
390	0.56679	204	2
391	0.834521	13	1
392	0.237607	77	0
393	0.39411	220	1
394	0.468503	1	4
395	0.379069	0	4
396	0.199579	1	0
397	0.175962	221	2
398	0.791915	2	2
399	0.429096	25	1
400	0.829131	5	2
401	0.84498	3	3
402	0.708395	7	0
403	0.601937	22	3
404	0.628674	4	0
405	0.823691	1	3
406	0.835166	484	0
407	0.199467	1	2
408	0.000294616	130	0
409	0.442323	3	4
410	0.878233	3	1
411	0.86847	1	0
412	0.321981	1	1
413	0.454528	3	4
414	0.240995	3	1
415	0.994856	4	2
416	0.570805	1	4
417	0.991239	258	2
418	0.503919	2	1
419	0.605734	1	0
420	0.636077	1	1
421	0.0906338	5	2
422	0.100732	187	1
423	0.61385	1	4
424	0.0653501	51	3
425	0.132081	256	3
426	0.824242	6	3
427	0.798581	0	0
428	0.549424	1	3
429	0.309819	1	4
430	0.728124	7	4
431	0.138578	264	1
432	0.578731	3	1
433	0.538485	200	2
434	0.553911	14	0
435	0.934364	170	1
436	0.950628	1	3
437	0.501955	1	0
438	0.0493998	28	4
439	0.352484	233	2
440	0.0736225	211	4
441	0.577019	145	4
442	0.44734	44	2
443	0.520638	1	1
444	0.837587	94	2
445	0.708415	1	0
446	0.277128	216	1
447	0.804839	127	3
448	0.464297	1	2
449	0.507835	1	2
450	0.540248	125	0
451	0.418088	2	0
452	0.105265	134	2
453	0.657881	1	4
454	0.248415	0	3
455	0.0603915	282	4
456	0.674967	3	2
457	0.594069	211	2
458	0.674721	1	2
459	0.213782	94	1
460	0.215455	3	1
461	0.509461	3	0
462	0.615125	28	2
463	0.158822	2	4
464	0.203228	2	3
465	0.939287	8	1
466	0.131157	23	4
467	0.701915	398	4
468	0.214422	2	3
469	0.986932	6	3
470	0.231362	1	4
471	0.516627	1	0
472	0.639113	2	1
473	0.426753	3	4
474	0.127675	1	1
475	0.997587	1	0
476	0.170895	2	1
477	0.0173088	62	2
478	0.739592	3	3
479	0.615203	8	1
480	0.0415459	3	0
481	0.524699	60	0
482	0.519429	1	4
483	0.498389	12	3
484	0.0467723	1	4
485	0.305215	119	1
486	0.48609	3	4
487	0.580428	1	4
488	0.237604	4	4
489	0.879811	15	0
490	0.856286	1	1
491	0.503029	2	4
492	0.515528	1	3
493	0.550499	264	3
494	0.0669899	1	4
495	0.188387	14	1
496	0.775215	1	4
497	0.455766	86	4
498	0.0890058	0	3
499	0.991818	8	4
500	0.181351	219	4
501	0.0703962	4	3
502	0.878767	48	0
503	0.978362	214	1
504	0.899653	2	0
505	0.76476	131	3
506	0.562527	3	3
507	0.161661	1	1
508	0.216218	1	3
509	0.273682	220	2
510	0.909503	439	0
511	0.570763	1	1
512	0.0910891	375	4
513	0.277693	1	3
514	0.11874	1	0
515	0.913129	26	4
516	0.970833	266	2
517	0.758334	2	4
518	0.467032	177	1
519	0.983645	0	2
520	0.149056	1	2
521	0.752862	1	0
522	0.205787	9	1
523	0.586605	0	1
524	0.708189	2	3
525	0.597056	5	0
526	0.662456	1	3
527	0.273397	8	1
528	0.830426	5	0
529	0.23711	3	3
530	0.61883	2	2
531	0.528829	0	4
532	0.30774	1	3
533	0.71049	1	2
534	0.241987	101	0
535	0.622615	120	4
536	0.258694	497	4
537	0.511586	4	0
538	0.68178	146	1
539	0.0259139	4	4
540	0.587156	1	0
541	0.336926	0	2
542	0.158377	1	0
543	0.437967	0	1
544	0.22063	15	3
545	0.855784	0	1
546	0.600086	1	3
547	0.0132423	0	1
548	0.725571	1	1
549	0.299699	0	2
550	0.550261	1	2
551	0.631873	0	2
552	0.328323	1	1
553	0.616963	0	4
554	0.344847	1	2
555	0.352766	0	1
556	0.12736	1	2
557	0.830211	172	1
558	0.773419	1	2
559	0.789168	0	2
560	0.993034	1	1
561	0.723257	0	1
562	0.24832	310	2
563	0.332841	64	3
564	0.192516	3	4
565	0.765447	0	0
566	0.834791	5	3
567	0.0829711	129	3
568	0.129419	1	2
569	0.563796	4	3
570	0.318973	1	2
571	0.239208	358	0
572	0.866834	22	4
573	0.474323	93	1
574	0.365273	1	0
575	0.51081	11	3
576	0.933159	1	1
577	0.848576	308	3
578	0.393573	2	4
579	0.399649	4	3
580	0.53179	14	4
581	0.610801	42	0
582	0.63328	1	2
583	0.78213	1	1
584	0.110819	12	1
585	0.24195	2	4
586	0.911813	157	0
587	0.692052	1	2
588	0.607169	2	3
589	0.886796	166	1
590	0.977827	64	3
591	0.947198	1	1
592	0.541285	203	2
593	0.697127	1	4
594	0.245114	1	4
595	0.59006	19	0
596	0.101249	312	3
597	0.698047	0	2
598	0.0269102	5	2
599	0.445618	281	4
600	0.354534	1	2
601	0.256118	3	0
602	0.552725	262	2
603	0.818375	2	1
604	0.829389	139	3
605	0.670314	84	2
606	0.829193	6	3
607	0.449163	2	0
608	0.210562	1	4
609	0.287947	106	1
610	0.408097	1	2
611	0.536766	111	0
612	0.81802	39	0
613	0.991906	1	2
614	0.0283581	4	1
615	0.254844	152	2
616	0.322836	1	4
617	0.636331	11	4
618	0.430167	4	4
619	0.300857	2	1
620	0.980199	145	0
621	0.983355	12	2
622	0.432149	62	4
623	0.143179	297	4
624	0.0628489	1	3
625	0.239124	1	2
626	0.0621849	184	2
627	0.71622	5	0
628	0.515879	18	2
629	0.819128	3	4
630	0.0397679	3	3
631	0.12898	279	0
632	0.856159	29	0
633	0.862885	3	0
634	0.300889	163	0
635	0.265509	14	1
636	0.0933635	162	3
637	0.0316816	1	0
638	0.469499	0	4
639	0.149442	1	0
640	0.346564	171	4
641	0.918922	1	3
642	0.552113	1	0
643	0.787691	1	1
644	0.872569	15	0
645	0.280909	7	1
646	0.15282	1	4
647	0.269405	16	2
648	0.175103	1	2
649	0.794856	5	4
650	0.591095	4	1
651	0.736704	1	0
652	0.154792	2	1
653	0.870134	3	2
654	0.865949	3	4
655	0.496139	1	0
656	0.129358	3	3
657	0.445256	345	2
658	0.267609	10	4
659	0.897392	30	0
660	0.136252	103	2
661	0.451018	6	1
662	0.139937	2	4
663	0.402654	408	3
664	0.700405	0	1
665	0.252965	6	2
666	0.683733	38	4
667	0.775589	1	0
668	0.300334	165	4
669	0.961406	2	1
670	0.544934	2	0
671	0.276269	156	1
672	0.0482713	2	0
673	0.729	224	3
674	0.0131203	3	3
675	0.636545	0	3
676	0.123399	119	1
677	0.234158	311	4
678	0.356849	2	0
679	0.93234	1	1
680	0.0662013	1	1
681	0.0819607	3	1
682	0.520633	152	4
683	0.0108827	3	4
684	0.182417	5	2
685	0.433916	348	2
686	0.123382	1	1
687	0.980828	1	4
688	0.616625	1	2
689	0.937588	6	4
690	0.477238	57	0
691	0.473698	6	1
692	0.862794	2	3
693	0.710573	219	0
694	0.711801	306	1
695	0.12221	0	0
696	0.437393	1	3
697	0.249658	40	4
698	0.865769	54	1
699	0.901751	1	0
700	0.913727	2	0
701	0.638332	7	1
702	0.107558	38	0
703	0.239993	6	0
704	0.354014	138	1
705	0.370054	0	0
706	0.267524	1	1
707	0.507876	124	4
708	0.119296	1	1
709	0.119228	1	4
710	0.874274	21	3
711	0.89185	1	1
712	0.202624	31	1
713	0.166899	20	0
714	0.972279	170	4
715	0.0421272	123	3
716	0.885691	2	4
717	0.704398	142	4
718	0.171866	399	0
719	0.92139	1	3
720	0.541172	54	2
721	0.428865	3	3
722	0.249376	1	1
723	0.672329	27	4
724	0.9252	3	0
725	0.807686	2	3
726	0.311597	146	2
727	0.81785	1	2
728	0.643115	1	3
729	0.101948	2	0
730	0.714565	7	3
731	0.136708	16	1
732	0.705995	4	3
733	0.271214	95	2
734	0.201415	1	1
735	0.9476	1	1
736	0.953754	6	0
737	0.205823	9	4
738	0.0965491	0	3
739	0.801098	7	4
740	0.0823451	0	3
741	0.861704	0	3
742	0.927677	2	4
743	0.166935	17	4
744	0.598996	52	0
745	0.635564	62	2
746	0.147487	3	1
747	0.0269724	8	0
748	0.843375	2	4
749	0.914253	27	4
750	0.131289	1	0
751	0.651121	2	1
752	0.7934	113	2
753	0.963544	1	4
754	0.913963	1	4
755	0.408815	0	3
756	0.572724	1	2
757	0.258751	2	4
758	0.530773	9	2
759	0.923713	1	4
760	0.982727	438	3
761	0.311112	22	1
762	0.800556	66	3
763	0.62535	1	4
764	0.330508	32	0
765	0.316673	30	2
766	0.282372	29	0
767	0.870997	1	0
768	0.821781	1	1
769	0.665384	25	1
770	0.473767	3	0
771	0.607999	2	3
772	0.632049	116	4
773	0.0509923	1	2
774	0.147274	1	0
775	0.764828	131	1
776	0.303914	5	1
777	0.124081	1	0
778	0.869813	5	1
779	0.165192	349	3
780	0.691165	8	3
781	0.597202	44	4
782	0.346877	9	1
783	0.0213266	117	0
784	0.240156	281	4
785	0.691068	1	2
786	0.948042	0	3
787	0.367536	1	1
788	0.196815	177	1
789	0.305859	1	2
790	0.960555	1	0
791	0.226154	15	1
792	0.161114	4	0
793	0.3784	1	3
794	0.0369382	188	3
795	0.374098	139	0
796	0.381346	1	3
797	0.787591	27	2
798	0.0310898	4	1
799	0.969265	0	0
800	0.52331	3	4
801	0.615903	45	0
802	0.883952	13	3
803	0.342649	2	2
804	0.0497254	1	3
805	0.887767	340	4
806	0.261069	1	3
807	0.350141	1	4
808	0.242881	163	2
809	0.658738	305	2
810	0.696923	95	4
811	0.187558	3	2
812	0.0779174	96	0
813	0.74615	1	3
814	0.765197	17	3
815	0.953407	2	2
816	0.398314	2	0
817	0.311958	1	0
818	0.631814	656	3
819	0.778665	3	2
820	0.703269	1	1
821	0.526672	2	2
822	0.80112	3	3
823	0.11355	22	2
824	0.0095496	1	0
825	0.536317	1	2
826	0.776355	1	0
827	0.96774	6	4
828	0.305367	2	2
829	0.9614	1	2
830	0.184444	2	2
831	0.997556	1	4
832	0.958032	37	3
833	0.0649754	0	2
834	0.69933	6	2
835	0.612036	1	0
836	0.377404	2	1
837	0.725648	6	4
838	0.434392	271	4
839	0.320097	1	1
840	0.756394	2	1
841	0.0162592	109	1
842	0.985099	2	3
843	0.142752	259	3
844	0.728501	2	2
845	0.103361	2	0
846	0.0339937	24	0
847	0.500574	2	4
848	0.408518	0	0
849	0.841642	196	2
850	0.974522	123	2
851	0.914959	3	1
852	0.400034	587	2
853	0.212044	2	0
854	0.0917561	1	3
855	0.163901	2	2
856	0.146606	4	0
857	0.986196	1	1
858	0.28717	1	1
859	0.776779	194	0
860	0.206553	3	3
861	0.590756	9	0
862	0.290186	190	4
863	0.527017	2	0
864	0.0910175	1	1
865	0.204972	19	2
866	0.917126	1	0
867	0.00106862	1	0
868	0.0291879	871	2
869	0.86421	1	4
870	0.631699	3	0
871	0.742041	1	0
872	0.729059	301	0
873	0.319159	122	4
874	0.304946	81	3
875	0.984759	142	0
876	0.593036	1	0
877	0.863748	97	3
878	0.363766	2	3
879	0.0992809	3	0
880	0.973728	3	0
881	0.735268	8	0
882	0.169931	4	3
883	0.634597	9	4
884	0.653255	0	4
885	0.969077	9	1
886	0.539089	11	3
887	0.14368	0	4
888	0.128453	4	1
889	0.156089	5	3
890	0.560407	2	4
891	0.61015	53	1
892	0.24768	1	3
893	0.228968	9	2
894	0.53823	1	1
895	0.225857	4	2
896	0.0799003	1	1
897	0.530947	4	3
898	0.118166	4	4
899	0.229038	1	2
900	0.875777	58	0
901	0.854427	4	0
902	0.135995	12	3
903	0.782059	48	0
904	0.680146	1	1
905	0.620637	1	4
906	0.299039	2	0
907	0.113322	135	4
908	0.569811	2	4
909	0.0267671	1	0
910	0.0464853	2	0
911	0.461777	300	2
912	0.0713838	0	3
913	0.530548	6	0
914	0.0507628	1	4
915	0.692957	2	2
916	0.23552	1	2
917	0.158157	0	4
918	0.811172	60	4
919	0.0351662	73	1
920	0.126531	542	1
921	0.177396	2	1
922	0.87653	3	4
923	0.819279	2	0
924	0.369837	3	1
925	0.00941374	0	3
926	0.334324	1	1
927	0.931165	1	2
928	0.873456	1	0
929	0.0933036	119	3
930	0.831466	3	3
931	0.302562	0	1
932	0.307733	134	2
933	0.689025	3	3
934	0.0575628	92	0
935	0.941796	3	0
936	0.179024	1	3
937	0.0865755	57	1
938	0.0393579	2	3
939	0.34579	29	1
940	0.354643	3	3
941	0.380732	82	3
942	0.864668	2	3
943	0.0237529	34	4
944	0.332191	3	4
945	0.248607	9	1
946	0.196956	1	4
947	0.44229	19	1
948	0.812736	1	0
949	0.0260994	246	3
950	0.322752	18	1
951	0.910228	16	0
952	0.645046	4	1
953	0.592255	29	4
954	0.809192	8	4
955	0.964679	1	3
956	0.573176	9	4
957	0.733758	9	0
958	0.33654	1	3
959	0.239226	0	3
960	0.894093	1	1
961	0.661731	1	3
962	0.0415184	1	2
963	0.50519	1	3
964	0.124097	1	0
965	0.752865	2	0
966	0.853718	7	0
967	0.575362	41	0
968	0.672551	268	4
969	0.275345	6	4
970	0.812299	1	1
971	0.786901	1	2
972	0.0332226	305	3
973	0.841045	229	4
974	0.858013	4	4
975	0.602695	0	1
976	0.349161	1	2
977	0.0587927	10	2
978	0.999448	22	3
979	0.666496	1	1
980	0.536709	207	4
981	0.606484	0	1
982	0.94918	12	4
983	0.376663	1	0
984	0.678129	0	1
985	0.456185	43	1
986	0.68026	1	1
987	0.165175	1	2
988	0.598904	1	2
989	0.231872	1	4
990	0.455987	0	1
991	0.222307	17	2
992	0.401515	94	1
993	0.278772	1	3
994	0.294989	72	3
995	0.0749765	1	3
996	0.0574702	195	0
997	0.676429	11	1
998	0.577948	4	1
999	0.408884	84	0
1000	0.201156	2	0
1001	0.679698	298	1
1002	0.0934567	4	4
1003	0.825452	19	4
1004	0.292936	11	4
1005	0.709014	7	2
1006	0.830637	3	0
1007	0.38789	15	0
1008	0.656605	1	4
1009	0.797522	2	2
1010	0.916139	401	1
1011	0.0490203	357	0
1012	0.736641	88	1
1013	0.487013	16	1
1014	0.291469	310	2
1015	0.508163	2	0
1016	0.500177	110	2
1017	0.775833	2	2
1018	0.720095	2	2
1019	0.579772	244	2
1020	0.291157	0	1
1021	0.452307	177	1
1022	0.0742605	1	2
1023	0.205854	30	4
1024	0.241655	1	2
1025	0.309643	9	4
1026	0.601988	11	3
1027	0.151142	48	4
1028	0.614377	1	3
1029	0.444131	3	3
1030	0.97111	1	4
1031	0.770432	5	4
1032	0.578836	1	0
1033	0.931427	296	2
1034	0.312126	1	0
1035	0.696006	1	0
1036	0.666369	1	2
1037	0.345045	1	2
1038	0.00829224	4	0
1039	0.752293	0	2
1040	0.0736895	1	4
1041	0.284716	1	2
1042	0.126227	1	2
1043	0.440489	54	0
1044	0.120828	2	2
1045	0.318157	48	4
1046	0.797894	15	2
1047	0.630419	1	4
1048	0.0943237	4	0
1049	0.476984	7	2
1050	0.876125	2	0
1051	0.867487	1	1
1052	0.108205	26	1
1053	0.409124	1	2
1054	0.188983	1	2
1055	0.617887	1	3
1056	0.790027	0	1
1057	0.971668	1	1
1058	0.113952	27	0
1059	0.349383	1	1
1060	0.948977	2	2
1061	0.0419549	7	1
1062	0.107031	10	2
1063	0.547211	2	0
1064	0.561415	3	4
1065	0.887257	3	3
1066	0.153167	2	3
1067	0.943812	1	1
1068	0.929748	78	2
1069	0.065631	18	1
1070	0.0127693	115	2
1071	0.478776	2	2
1072	0.774202	75	2
1073	0.515116	3	2
1074	0.950303	6	4
1075	0.406987	1	3
1076	0.213691	1	3
1077	0.106463	2	1
1078	0.569394	5	0
1079	0.00264391	1	3
1080	0.501142	14	3
1081	0.861748	4	2
1082	0.137108	182	0
1083	0.164353	6	2
1084	0.69406	2	2
1085	0.949636	472	1
1086	0.161953	1	1
1087	0.0112979	49	0
1088	0.979624	1	4
1089	0.140106	143	1
1090	0.941728	1	3
1091	0.978207	1	2
1092	0.508644	5	1
1093	0.540803	3	3
1094	0.361642	1	1
1095	0.438	1	1
1096	0.54329	112	3
1097	0.738509	6	0
1098	0.482276	1	2
1099	0.466344	1	3
1100	0.0554435	1	3
1101	0.444152	8	3
1102	0.450982	1	2
1103	0.473086	1	2
1104	0.302142	1	4
1105	0.960096	93	3
1106	0.760963	0	3
1107	0.596823	3	1
1108	0.973088	1	2
1109	0.108717	4	1
1110	0.231868	1	3
1111	0.741519	7	1
1112	0.952823	1	2
1113	0.43284	80	2
1114	0.726257	3	2
1115	0.858155	1	0
1116	0.550063	38	1
1117	0.0130102	105	1
1118	0.659641	376	1
1119	0.329651	267	1
1120	0.233061	0	3
1121	0.676551	1	1
1122	0.213458	95	4
1123	0.846619	4	0
1124	0.227258	50	1
1125	0.311012	4	3
1126	0.48992	1	1
1127	0.862192	15	1
1128	0.615488	4	2
1129	0.988052	0	0
1130	0.175004	191	0
1131	0.282989	1	2
1132	0.47748	8	1
1133	0.549427	62	2
1134	0.733245	4	1
1135	0.735359	41	4
1136	0.463982	1	3
1137	0.865577	1	3
1138	0.752674	3	3
1139	0.576045	1	0
1140	0.983257	55	1
1141	0.131054	0	4
1142	0.277663	1	0
1143	0.561816	9	1
1144	0.744389	5	3
1145	0.319253	3	0
1146	0.197755	31	4
1147	0.677884	54	0
1148	0.264244	1	0
1149	0.124367	247	1
1150	0.443574	1	0
1151	0.969184	39	1
1152	0.421678	1	0
1153	0.250115	1	1
1154	0.946448	1	0
1155	0.802818	1	2
1156	0.955842	1	0
1157	0.609631	1	4
1158	0.760547	1	3
1159	0.156878	1	3
1160	0.870131	62	2
1161	0.664589	5	1
1162	0.144301	2	4
1163	0.410301	1	0
1164	0.870843	1	1
1165	0.608169	1	2
1166	0.345737	1	1
1167	0.498747	134	3
1168	0.432962	1	3
1169	0.127878	1	3
1170	0.8866	1	4
1171	0.859903	1	3
1172	0.0340364	96	2
1173	0.23043	7	2
1174	0.301952	2	1
1175	0.284151	72	1
1176	0.303723	1	2
1177	0.849535	86	4
1178	0.420299	4	1
1179	0.982796	125	4
1180	0.0997654	2	4
1181	0.310059	25	4
1182	0.82872	2	0
1183	0.679876	1	0
1184	0.339651	2	3
1185	0.925877	1	2
1186	0.529581	5	1
1187	0.948016	2	4
1188	0.868423	10	1
1189	0.229008	3	3
1190	0.0178969	0	1
1191	0.649075	79	3
1192	0.574026	100	4
1193	0.624735	1	4
1194	0.670316	1	3
1195	0.818403	39	1
1196	0.919969	1	2
1197	0.590387	37	4
1198	0.481002	8	4
1199	0.510824	1	1
1200	0.197997	1	3
1201	0.402951	20	0
1202	0.224875	1	1
1203	0.656384	81	0
1204	0.462143	59	2
1205	0.869648	3	2
1206	0.016167	1	1
1207	0.0768091	2	1
1208	0.206548	4	3
1209	0.398465	0	3
1210	0.426375	219	2
1211	0.611902	3	3
1212	0.505367	53	1
1213	0.486719	19	4
1214	0.945586	1	1
1215	0.703624	1	3
1216	0.574053	8	2
1217	0.936348	3	0
1218	0.0210869	23	1
1219	0.586819	8	1
1220	0.603154	166	1
1221	0.75892	5	0
1222	0.811292	2	2
1223	0.293985	1	3
1224	0.757518	0	4
1225	0.238056	1	2
1226	0.566625	2	4
1227	0.134852	6	1
1228	0.994525	1	0
1229	0.444615	0	2
1230	0.666612	2	3
1231	0.446645	101	4
1232	0.3058	1	4
1233	0.11307	3	0
1234	0.418436	1	4
1235	0.791653	534	4
1236	0.636292	1	0
1237	0.765785	1	0
1238	0.994959	112	4
1239	0.162382	1	0
