259	0.800387	228	1	120.057
260	0.142051	1	0	0.41478
261	0.272729	163	0	85.1328
262	0.335016	0	2	0.335016
263	0.626138	1	4	0.872465
264	0.517045	57	2	28.273
265	0.115533	1	3	0.472756
266	0.547599	1	1	1.049
267	0.501401	0	3	0.501401
268	0.73607	1	1	1.58222
269	0.846155	95	3	50.7786
270	0.377586	1	2	0.929574
271	0.551988	1	3	1.10398
272	0.611294	134	2	70.2594
273	0.110603	58	2	27.6221
274	0.826401	2	3	1.7634
275	0.384063	82	4	43.4663
276	0.05909	2	0	1.45997
277	0.956413	0	1	0.956413
278	0.565178	231	2	112.758
279	0.444465	3	1	2.17099
280	0.976151	7	4	4.25159
281	0.820388	1	0	0.914702
282	0.094314	0	1	0.094314
283	0.728696	135	1	62.0204
284	0.321729	1	1	1.24
285	0.918268	116	1	53.819
286	0.465935	1	3	0.634273
287	0.168338	210	0	100.426
288	0.4207	5	3	2.71303
289	0.791974	174	1	91.2791
290	0.902302	0	1	0.902302
291	0.687733	1	1	1.07946
292	0.391724	253	1	123.761
293	0.0547395	1	1	0.38546
294	0.330721	45	1	24.5626
295	0.857876	1	3	1.71819
296	0.860317	2	3	2.63691
297	0.0578445	1	1	0.893875
298	0.83603	161	3	82.8977
299	0.628617	151	0	77.1379
300	0.988344	1	1	1.70943
301	0.721084	502	2	253.76
302	0.213286	37	4	17.1293
303	0.386121	3	4	1.99082
304	0.390929	135	0	70.4057
305	0.0860079	57	3	28.6034
306	0.287079	2	0	1.35199
307	0.993238	4	2	2.25668
308	0.0972243	3	3	1.58976
309	0.571665	24	1	12.7901
310	0.367271	1	1	0.734541
311	0.00492117	1	0	0.564451
312	0.55953	22	4	13.985
313	0.331452	243	1	117.114
314	0.916273	307	2	159.757
315	0.77319	101	2	52.2522
316	0.987503	7	0	5.45883
317	0.634858	2	1	1.93234
318	0.470396	5	2	3.86173
319	0.356677	1	3	1.29211
320	0.935431	0	1	0.935431
321	0.212673	1	2	1.1481
322	0.550756	1	3	1.45838
323	0.90762	0	0	0.90762
324	0.613902	1	3	1.52152
325	0.254704	8	0	4.40773
326	0.705424	127	3	66.9538
327	0.578743	47	2	28.4879
328	0.434797	211	2	110.666
329	0.566246	1	1	0.927473
330	0.361227	6	1	2.86288
331	0.645485	1	3	1.19647
332	0.550985	168	0	76.0112
333	0.958814	361	1	170.924
334	0.09432	7	1	3.28683
335	0.019336	0	1	0.019336
336	0.238762	339	1	168.047
337	0.618527	127	2	59.9082
338	0.100858	36	2	16.715
339	0.914996	1	0	1.56919
340	0.654191	0	1	0.654191
341	0.897532	1	3	1.2446
342	0.347069	0	3	0.347069
343	0.908891	1	4	1.14072
344	0.231833	8	1	3.58346
345	0.587776	1	3	1.35773
346	0.769956	237	2	121.608
347	0.942149	32	4	15.9462
348	0.212357	1	2	0.760996
349	0.548638	37	4	19.4486
350	0.720819	3	0	2.05355
351	0.228348	1	2	0.46711
352	0.928835	7	0	3.77167
353	0.762475	1	2	1.52495
354	0.569385	1	2	1.31461
355	0.745223	30	1	17.3772
356	0.458027	362	3	181.023
357	0.485188	1	4	0.75052
358	0.265332	15	3	9.65591
359	0.166364	1	2	0.643178
360	0.476814	28	3	13.6339
361	0.10804	1	1	0.940681
362	0.83264	0	4	0.83264
363	0.201481	3	1	0.940734
364	0.299785	148	1	74.5285
365	0.539066	1	0	0.996636
366	0.45757	190	0	87.1436
367	0.421714	1	1	0.879284
368	0.648509	1	2	1.10608
369	0.599308	1	0	1.05688
370	0.740063	1	4	1.19763
371	0.753419	1	0	1.21099
372	0.799711	305	1	159.195
373	0.234221	49	1	25.4051
374	0.590568	1	3	1.04814
375	0.444448	1	3	1.05954
376	0.61509	5	1	2.75243
377	0.599172	1	0	1.05674
378	0.237113	1	1	0.591531
379	0.871616	142	2	70.0358
380	0.79504	5	0	3.53892
381	0.425413	1	4	1.13084
382	0.239953	1	2	0.719686
383	0.479734	0	1	0.479734
384	0.570885	1	3	1.02846
385	0.11652	68	1	31.8304
386	0.377494	3	1	2.58817
387	0.763067	75	2	36.5051
388	0.971613	185	1	95.4197
389	0.726366	354	1	175.395
390	0.56679	204	2	100.3
391	0.834521	13	1	8.50472
392	0.237607	77	0	42.6453
393	0.39411	220	1	110.724
394	0.468503	1	4	0.862613
395	0.379069	0	4	0.379069
396	0.199579	1	0	0.375541
397	0.175962	221	2	108.115
398	0.791915	2	2	1.79569
399	0.429096	25	1	12.7394
400	0.829131	5	2	3.35257
401	0.84498	3	3	2.77295
402	0.708395	7	0	5.39583
403	0.601937	22	3	14.3438
404	0.628674	4	0	3.48139
405	0.823691	1	3	1.65886
406	0.835166	484	0	243.399
407	0.199467	1	2	0.199762
408	0.000294616	130	0	62.6316
409	0.442323	3	4	1.60119
410	0.878233	3	1	2.37122
411	0.86847	1	0	1.48356
412	0.321981	1	1	0.728094
413	0.454528	3	4	1.84447
414	0.240995	3	1	2.19382
415	0.994856	4	2	2.75103
416	0.570805	1	4	1.56204
417	0.991239	258	2	124.438
418	0.503919	2	1	1.44585
419	0.605734	1	0	1.24181
420	0.636077	1	1	1.27215
421	0.0906338	5	2	1.9121
422	0.100732	187	1	90.0964
423	0.61385	1	4	0.6792
424	0.0653501	51	3	22.018
425	0.132081	256	3	137.125
426	0.824242	6	3	4.37447
427	0.798581	0	0	0.798581
428	0.549424	1	3	1.10895
429	0.309819	1	4	1.03794
430	0.728124	7	4	4.054
431	0.138578	264	1	122.63
432	0.578731	3	1	1.66648
433	0.538485	200	2	101.27
434	0.553911	14	0	9.11904
435	0.934364	170	1	84.1558
436	0.950628	1	3	1.16391
437	0.501955	1	0	0.551355
438	0.0493998	28	4	13.1582
439	0.352484	233	2	119.165
440	0.0736225	211	4	104.549
441	0.577019	145	4	74.8418
442	0.44734	44	2	21.8144
443	0.520638	1	1	1.35822
444	0.837587	94	2	53.8035
445	0.708415	1	0	1.64133
446	0.277128	216	1	105.581
447	0.804839	127	3	65.1193
448	0.464297	1	2	0.671441
449	0.507835	1	2	1.04808
450	0.540248	125	0	60.4649
451	0.418088	2	0	1.33453
452	0.105265	134	2	63.3932
453	0.657881	1	4	0.906296
454	0.248415	0	3	0.248415
455	0.0603915	282	4	129.853
456	0.674967	3	2	1.59885
457	0.594069	211	2	99.3344
458	0.674721	1	2	0.888504
459	0.213782	94	1	47.3783
460	0.215455	3	1	1.88447
461	0.509461	3	0	2.22182
462	0.615125	28	2	12.8173
463	0.158822	2	4	1.30134
464	0.203228	2	3	1.8413
465	0.939287	8	1	4.96099
466	0.131157	23	4	14.1783
467	0.701915	398	4	198.742
468	0.214422	2	3	1.30787
469	0.986932	6	3	4.73905
470	0.231362	1	4	0.291754
471	0.516627	1	0	0.667125
472	0.639113	2	1	1.26916
473	0.426753	3	4	1.19053
474	0.127675	1	1	0.82959
475	0.997587	1	0	1.79797
476	0.170895	2	1	0.443944
477	0.0173088	62	2	29.8108
478	0.739592	3	3	2.42047
479	0.615203	8	1	4.21839
480	0.0415459	3	0	1.45324
481	0.524699	60	0	26.9998
482	0.519429	1	4	1.35546
483	0.498389	12	3	8.05811
484	0.0467723	1	4	0.351987
485	0.305215	119	1	53.0388
486	0.48609	3	4	2.0699
487	0.580428	1	4	0.972153
488	0.237604	4	4	3.02499
489	0.879811	15	0	7.79379
490	0.856286	1	1	1.35932
491	0.503029	2	4	1.73512
492	0.515528	1	3	1.06603
493	0.550499	264	3	127.354
494	0.0669899	1	4	0.63378
495	0.188387	14	1	8.0621
496	0.775215	1	4	1.23098
497	0.455766	86	4	42.6466
498	0.0890058	0	3	0.0890058
499	0.991818	8	4	3.41886
500	0.181351	219	4	104.357
501	0.0703962	4	3	1.58581
502	0.878767	48	0	27.5005
503	0.978362	214	1	109.028
504	0.899653	2	0	2.27521
505	0.76476	131	3	62.587
506	0.562527	3	3	1.54074
507	0.161661	1	1	0.997691
508	0.216218	1	3	0.521432
509	0.273682	220	2	109.653
510	0.909503	439	0	229.206
511	0.570763	1	1	1.13755
512	0.0910891	375	4	182.082
513	0.277693	1	3	0.669418
514	0.11874	1	0	1.03187
515	0.913129	26	4	14.3278
516	0.970833	266	2	136.835
517	0.758334	2	4	2.26297
518	0.467032	177	1	87.3942
519	0.983645	0	2	0.983645
520	0.149056	1	2	0.616088
521	0.752862	1	0	1.74772
522	0.205787	9	1	3.89758
523	0.586605	0	1	0.586605
524	0.708189	2	3	1.86478
525	0.597056	5	0	4.13887
526	0.662456	1	3	0.935853
527	0.273397	8	1	3.40183
528	0.830426	5	0	4.20968
529	0.23711	3	3	1.88477
530	0.61883	2	2	2.07296
531	0.528829	0	4	0.528829
532	0.30774	1	3	0.664964
533	0.71049	1	2	1.10221
534	0.241987	101	0	48.9443
535	0.622615	120	4	55.3402
536	0.258694	497	4	246.411
537	0.511586	4	0	1.8389
538	0.68178	146	1	77.546
539	0.0259139	4	4	3.13557
540	0.587156	1	0	0.924083
541	0.336926	0	2	0.336926
542	0.158377	1	0	0.596344
543	0.437967	0	1	0.437967
544	0.22063	15	3	10.1812
545	0.855784	0	1	0.855784
546	0.600086	1	3	0.613329
547	0.0132423	0	1	0.0132423
548	0.725571	1	1	1.02527
549	0.299699	0	2	0.299699
550	0.550261	1	2	1.18213
551	0.631873	0	2	0.631873
552	0.328323	1	1	0.945286
553	0.616963	0	4	0.616963
554	0.344847	1	2	0.697613
555	0.352766	0	1	0.352766
556	0.12736	1	2	0.957572
557	0.830211	172	1	85.344
558	0.773419	1	2	1.56259
559	0.789168	0	2	0.789168
560	0.993034	1	1	1.71629
561	0.723257	0	1	0.723257
562	0.24832	310	2	147.089
563	0.332841	64	3	30.436
564	0.192516	3	4	1.13472
565	0.765447	0	0	0.765447
566	0.834791	5	3	2.34734
567	0.0829711	129	3	66.4774
568	0.129419	1	2	0.967006
569	0.563796	4	3	3.0088
570	0.318973	1	2	0.558181
571	0.239208	358	0	177.003
572	0.866834	22	4	12.5093
573	0.474323	93	1	50.4969
574	0.365273	1	0	0.876084
575	0.51081	11	3	7.44044
576	0.933159	1	1	1.78174
577	0.848576	308	3	153.167
578	0.393573	2	4	1.20197
579	0.399649	4	3	2.64011
580	0.53179	14	4	4.82536
581	0.610801	42	0	19.0146
582	0.63328	1	2	1.41541
583	0.78213	1	1	1.12551
584	0.110819	12	1	7.40746
585	0.24195	2	4	1.26257
586	0.911813	157	0	75.878
587	0.692052	1	2	1.60386
588	0.607169	2	3	2.19217
589	0.886796	166	1	78.6991
590	0.977827	64	3	35.3953
591	0.947198	1	1	1.558
592	0.541285	203	2	99.7257
593	0.697127	1	4	1.19552
594	0.245114	1	4	0.835175
595	0.59006	19	0	10.7698
596	0.101249	312	3	158.248
597	0.698047	0	2	0.698047
598	0.0269102	5	2	2.45614
599	0.445618	281	4	149.727
600	0.354534	1	2	0.455783
601	0.256118	3	0	1.36817
602	0.552725	262	2	127.038
603	0.818375	2	1	1.79525
604	0.829389	139	3	71.307
605	0.670314	84	2	38.5846
606	0.829193	6	3	2.9242
607	0.449163	2	0	1.42603
608	0.210562	1	4	0.687376
609	0.287947	106	1	54.135
610	0.408097	1	2	0.696044
611	0.536766	111	0	52.4494
612	0.81802	39	0	20.2775
613	0.991906	1	2	1.38416
614	0.0283581	4	1	1.80191
615	0.254844	152	2	73.2429
616	0.322836	1	4	0.57768
617	0.636331	11	4	4.39133
618	0.430167	4	4	2.07459
619	0.300857	2	1	1.57099
620	0.980199	145	0	68.2802
621	0.983355	12	2	7.4571
622	0.432149	62	4	31.6139
623	0.143179	297	4	142.954
624	0.0628489	1	3	0.206028
625	0.239124	1	2	0.301309
626	0.0621849	184	2	85.998
627	0.71622	5	0	3.34402
628	0.515879	18	2	9.89217
629	0.819128	3	4	1.60281
630	0.0397679	3	3	2.07232
631	0.12898	279	0	137.919
632	0.856159	29	0	16.5853
633	0.862885	3	0	1.94049
634	0.300889	163	0	79.9312
635	0.265509	14	1	5.81686
636	0.0933635	162	3	72.6135
637	0.0316816	1	0	0.943494
638	0.469499	0	4	0.469499
639	0.149442	1	0	0.496006
640	0.346564	171	4	86.9926
641	0.918922	1	3	1.52972
642	0.552113	1	0	0.978866
643	0.787691	1	1	1.66026
644	0.872569	15	0	9.17456
645	0.280909	7	1	4.23957
646	0.15282	1	4	0.422225
647	0.269405	16	2	6.39028
648	0.175103	1	2	0.969959
649	0.794856	5	4	3.28632
650	0.591095	4	1	2.06369
651	0.736704	1	0	0.891495
652	0.154792	2	1	0.723315
653	0.870134	3	2	2.93694
654	0.865949	3	4	2.77037
655	0.496139	1	0	0.496433
656	0.129358	3	3	1.70424
657	0.445256	345	2	162.8
658	0.267609	10	4	5.12492
659	0.897392	30	0	18.359
660	0.136252	103	2	51.3864
661	0.451018	6	1	3.03041
662	0.139937	2	4	1.243
663	0.402654	408	3	203.762
664	0.700405	0	1	0.700405
665	0.252965	6	2	3.19354
666	0.683733	38	4	17.9467
667	0.775589	1	0	1.07592
668	0.300334	165	4	79.2313
669	0.961406	2	1	1.96908
670	0.544934	2	0	1.59116
671	0.276269	156	1	77.7246
672	0.0482713	2	0	0.952275
673	0.729	224	3	104.262
674	0.0131203	3	3	1.93416
675	0.636545	0	3	0.636545
676	0.123399	119	1	57.4915
677	0.234158	311	4	154.889
678	0.356849	2	0	1.38749
679	0.93234	1	1	1.49913
680	0.0662013	1	1	0.792567
681	0.0819607	3	1	1.29165
682	0.520633	152	4	74.9673
683	0.0108827	3	4	1.57174
684	0.182417	5	2	2.32422
685	0.433916	348	2	170.945
686	0.123382	1	1	1.10421
687	0.980828	1	4	1.06378
688	0.616625	1	2	0.67881
689	0.937588	6	4	2.98806
690	0.477238	57	0	28.5405
691	0.473698	6	1	3.5968
692	0.862794	2	3	1.72541
693	0.710573	219	0	109.233
694	0.711801	306	1	146.612
695	0.12221	0	0	0.12221
696	0.437393	1	3	0.687051
697	0.249658	40	4	18.7137
698	0.865769	54	1	29.2964
699	0.901751	1	0	1.76752
700	0.913727	2	0	2.37921
701	0.638332	7	1	4.35573
702	0.107558	38	0	16.9818
703	0.239993	6	0	2.92236
704	0.354014	138	1	72.5387
705	0.370054	0	0	0.370054
706	0.267524	1	1	0.403776
707	0.507876	124	4	61.9344
708	0.119296	1	1	0.627172
709	0.119228	1	4	0.993502
710	0.874274	21	3	9.25264
711	0.89185	1	1	0.930256
712	0.202624	31	1	13.242
713	0.166899	20	0	8.21803
714	0.972279	170	4	88.5872
715	0.0421272	123	3	64.7036
716	0.885691	2	4	2.32258
717	0.704398	142	4	79.493
718	0.171866	399	0	201.351
719	0.92139	1	3	1.09326
720	0.541172	54	2	23.9769
721	0.428865	3	3	1.09637
722	0.249376	1	1	0.65486
723	0.672329	27	4	15.049
724	0.9252	3	0	2.14311
725	0.807686	2	3	2.349
726	0.311597	146	2	73.486
727	0.81785	1	2	1.12945
728	0.643115	1	3	0.690803
729	0.101948	2	0	0.540311
730	0.714565	7	3	3.84989
731	0.136708	16	1	7.66167
732	0.705995	4	3	2.18674
733	0.271214	95	2	46.7052
734	0.201415	1	1	0.246603
735	0.9476	1	1	1.90135
736	0.953754	6	0	3.92175
737	0.205823	9	4	4.42867
738	0.0965491	0	3	0.0965491
739	0.801098	7	4	3.74255
740	0.0823451	0	3	0.0823451
741	0.861704	0	3	0.861704
742	0.927677	2	4	1.36801
743	0.166935	17	4	8.81599
744	0.598996	52	0	24.047
745	0.635564	62	2	29.645
746	0.147487	3	1	1.4519
747	0.0269724	8	0	3.45577
748	0.843375	2	4	2.38944
749	0.914253	27	4	13.9836
750	0.131289	1	0	1.12847
751	0.651121	2	1	2.38667
752	0.7934	113	2	58.3325
753	0.963544	1	4	1.74576
754	0.913963	1	4	1.05022
755	0.408815	0	3	0.408815
756	0.572724	1	2	1.40875
757	0.258751	2	4	1.74962
758	0.530773	9	2	6.16151
759	0.923713	1	4	1.22893
760	0.982727	438	3	222.303
761	0.311112	22	1	12.1591
762	0.800556	66	3	34.9629
763	0.62535	1	4	1.42591
764	0.330508	32	0	18.7021
765	0.316673	30	2	18.1999
766	0.282372	29	0	17.0275
767	0.870997	1	0	1.08428
768	0.821781	1	1	0.865642
769	0.665384	25	1	12.2044
770	0.473767	3	0	1.77219
771	0.607999	2	3	1.41786
772	0.632049	116	4	53.9753
773	0.0509923	1	2	0.456477
774	0.147274	1	0	1.02155
775	0.764828	131	1	71.8995
776	0.303914	5	1	1.8706
777	0.124081	1	0	0.481304
778	0.869813	5	1	3.7464
779	0.165192	349	3	174.099
780	0.691165	8	3	6.71279
781	0.597202	44	4	22.5812
782	0.346877	9	1	3.93423
783	0.0213266	117	0	58.9358
784	0.240156	281	4	134.48
785	0.691068	1	2	0.931224
786	0.948042	0	3	0.948042
787	0.367536	1	1	0.801452
788	0.196815	177	1	96.2032
789	0.305859	1	2	0.502674
790	0.960555	1	0	1.20071
791	0.226154	15	1	7.20414
792	0.161114	4	0	1.00777
793	0.3784	1	3	0.415338
794	0.0369382	188	3	90.4874
795	0.374098	139	0	72.9078
796	0.381346	1	3	0.858584
797	0.787591	27	2	13.6539
798	0.0310898	4	1	2.92536
799	0.969265	0	0	0.969265
800	0.52331	3	4	2.07469
801	0.615903	45	0	23.7672
802	0.883952	13	3	8.77672
803	0.342649	2	2	0.59004
804	0.0497254	1	3	0.937492
805	0.887767	340	4	180.077
806	0.261069	1	3	0.397777
807	0.350141	1	4	0.593022
808	0.242881	163	2	84.3417
809	0.658738	305	2	151.798
810	0.696923	95	4	44.403
811	0.187558	3	2	1.83407
812	0.0779174	96	0	51.7617
813	0.74615	1	3	1.74333
814	0.765197	17	3	9.77351
815	0.953407	2	2	1.45119
816	0.398314	2	0	0.729737
817	0.311958	1	0	0.951404
818	0.631814	656	3	340.819
819	0.778665	3	2	2.04977
820	0.703269	1	1	1.46803
821	0.526672	2	2	0.845751
822	0.80112	3	3	2.24964
823	0.11355	22	2	8.08235
824	0.0095496	1	0	0.177888
825	0.536317	1	2	0.992083
826	0.776355	1	0	1.33671
827	0.96774	6	4	5.02635
828	0.305367	2	2	1.29166
829	0.9614	1	2	1.88127
830	0.184444	2	2	1.01278
831	0.997556	1	4	1.95559
832	0.958032	37	3	19.9283
833	0.0649754	0	2	0.0649754
834	0.69933	6	2	3.42736
835	0.612036	1	0	0.773163
836	0.377404	2	1	1.65772
837	0.725648	6	4	2.20933
838	0.434392	271	4	139.268
839	0.320097	1	1	0.75449
840	0.756394	2	1	0.969468
841	0.0162592	109	1	47.46
842	0.985099	2	3	2.41462
843	0.142752	259	3	125.766
844	0.728501	2	2	1.09621
845	0.103361	2	0	1.51889
846	0.0339937	24	0	10.2764
847	0.500574	2	4	1.58425
848	0.408518	0	0	0.408518
849	0.841642	196	2	94.9032
850	0.974522	123	2	63.6748
851	0.914959	3	1	2.0157
852	0.400034	587	2	298.004
853	0.212044	2	0	1.52433
854	0.0917561	1	3	0.775489
855	0.163901	2	2	1.55204
856	0.146606	4	0	1.59592
857	0.986196	1	1	1.22496
858	0.28717	1	1	1.06395
859	0.776779	194	0	98.243
860	0.206553	3	3	1.23956
861	0.590756	9	0	4.6165
862	0.290186	190	4	99.6578
863	0.527017	2	0	1.66578
864	0.0910175	1	1	0.525815
865	0.204972	19	2	12.4895
866	0.917126	1	0	1.55657
867	0.00106862	1	0	0.508945
868	0.0291879	871	2	439.627
869	0.86421	1	4	0.893398
870	0.631699	3	0	1.97136
871	0.742041	1	0	1.4711
872	0.729059	301	0	138.433
873	0.319159	122	4	56.5563
874	0.304946	81	3	37.5792
875	0.984759	142	0	72.7299
876	0.593036	1	0	1.02783
877	0.863748	97	3	47.7908
