"X","a1","d","g","u"
"X115",1.16184238441628,6.40134647202967,0.24913365783599,1
"X117",0.411413815109535,6.98280914259053,0.167073504268599,1
"X118",1.32922644100982,7.27064488682743,0.089885064564443,1
"X119",2.62323772437591,4.43029442152102,0.709623287599027,1
"X120",2.66357758863519,12.6887206066731,0.0989611509157165,1
"X123",3.46350696587892,11.3326015196889,0.055731165042117,1
"X125",10.9238671251822,10.4543308167743,0.84368693581291,1
"X129",4.49582387497568,-2.07272776148409,0.128386470506346,1
"X132",2.46838172477917,8.87816205970801,0.0541796989682597,1
"X136",2.11839391086166,8.56648406386336,0.0711755391659717,1
"X138",2.6635775886352,12.6887206066731,0.0989611509157164,1
"X140",2.40645914050775,7.56046197159278,0.154244195566182,1
"X142",3.24120355680417,3.00262445452847,0.383638593062514,1
"X145",3.16294905763689,-4.33375105308346,0.335846356747539,1
"X146",1.24887430731826,7.67882960835294,0.237470415927986,1
"X149",1.57707281538169,8.101161730868,0.0868814370832726,1
"X150",-0.0681043411053122,-5.82156288812274,3.90263497525781e-07,1
"X151",2.44913123997323,-16.9822553380446,0.81367151632981,1
"X152",1.65332039750071,7.07303446753292,0.0720446600093142,1
"X153",3.4395020779226,5.86605262575297,0.648018644806056,1
"X155",2.33922392282168,0.996602506206898,0.177013373558278,1
"X156",2.50080166305315,10.8182256633748,0.0825275776023438,1
"X158",2.6635775886352,12.6887206066731,0.0989611509157165,1
"X159",0.0164818833497674,-3.82550005832619,2.27775606377223e-06,1
"X162",9.36677756392997,-0.794878960241313,0.527868031758337,1
"X163",-0.449506156003324,-6.3349842912743,3.42957451738398e-07,1
"X165",5.79116544260892,4.87006586597604,0.79514390049104,1
"X166",2.66357758863521,12.6887206066732,0.0989611509157169,1
"X168",1.65205366196867,6.81241855787252,0.0715237602245832,1
"X171",1.97538051697727,2.69642602029053,0.771860867913483,1
"X173",0.532918767759675,7.44799713051327,0.17262964821092,1
"X174",11.1296630321969,-17.2726205339854,0.542122704734284,1
"X178",5.65491455364313,9.39332026073329,0.814012557385229,1
"X181",8.73994605599849,-4.20966259873177,0.350124670066557,1
"X182",2.73064883584139,1.69434586310907,0.638098536372199,1
"X184",2.53366489065451,3.2115703811972,0.506079006834488,1
"X188",-0.462856058047908,-6.90332315058578,2.9978876422597e-07,1
"X191",1.13907900594277,3.35327901422073,0.072452056501025,1
"X192",0.335191027963545,2.17737619871996,0.205798835719756,1
"X196",5.06456450579349,-0.543419243473513,0.395533196671216,1
"X197",8.7816872572329,4.94924898174755,0.422825460771551,1
"X198",1.73342278146602,5.75814569616049,0.0629653269003176,1
"X200",3.98821595592359,-1.18911132445333,0.349394370839175,1
"X201",3.95583945050127,-0.186399603736942,0.468290347172083,1
"X203",2.6635775886352,12.6887206066732,0.0989611509157167,1
"X205",2.72028529532048,0.0114749240675081,0.222976941423309,1
"X208",2.66357758863522,12.6887206066732,0.0989611509157174,1
"X213",-0.667144660226581,-1.12833892942223,0.00106884386831099,1
"X214",-0.263038614847049,-9.68780405342985,0.267613622519464,1
"X216",-0.286304079641806,-2.43596569117569,0.00080076279598609,1
"X217",3.03478781912715,11.9557893960225,0.0841440829095887,1
"X220",4.68793884088076,1.62610857726084,0.884773752671187,1
"X222",2.30238709617508,10.4217222337731,0.0817186696909399,1
"X223",-1.64514754511656,-8.03411982097895,3.43966092188883e-07,1
"X225",2.5128596268791,9.55480623322338,0.059254383678519,1
"X226",3.82751208131707,5.16943808307257,0.903426952815809,1
"X227",3.2089935063372,-0.289170135964416,0.228429886857794,1
"X230",2.89082626831062,11.6722082623802,0.0820586160046299,1
"X232",0.761229198658794,3.65588808750981,0.216618782709061,1
"X234",-1.64547519886443,-6.64372385474057,0.00868041784207727,1
"X236",3.05955056923479,12.6441541755714,0.0982697352967366,1
"X237",2.24868157424421,8.85476655616665,0.0611061526037417,1
"X238",6.45735034550107,-6.26187647939094,0.045580689495352,1
"X239",2.52150229271989,7.19348491802228,0.0448793294611441,1
"X241",2.14568292725834,-0.915268925588388,0.0400974224486651,1
"X243",2.02940559502274,7.64572094648341,0.071132637477181,1
"X244",2.22243026736041,4.04509598433822,0.77528397935168,1
"X245",2.9500623126604,-2.6707100064041,0.133869471802021,1
"X246",1.49840156686641,2.92866640345971,0.331334159649165,1
"X248",4.0496719752846,-1.59464708953674,0.440894321597951,1
"X252",2.33322888140241,1.35411974455792,0.0842898387344787,1
"X253",1.8980881209809,6.78544036345776,0.0738292017755069,1
"X257",4.26667316707269,13.9055719613271,0.0675311849373903,1
"X260",4.69916113025788,3.98026749271793,0.893854068002337,1
"X263",2.18742767999854,7.51019222397036,0.0775099942546034,1
"X264",-1.22467555063189,-7.38200937781137,0.000912851368121517,1
"X266",1.05974611293255,5.2725075001466,0.0923540703074406,1
"X267",9.37017192012832,-2.27728373984022,0.903882273178905,1
"X269",2.73635532658178,9.38704060086624,0.054830885900631,1
"X272",2.38532207302501,4.13379037196619,0.272617422565681,1
"X274",-1.19975803708504,-5.83180403897184,0.000324658521208198,1
"X275",0.879526040817752,4.0288935619374,0.0964583464496393,1
"X276",6.47712074347936,0.264890969029117,0.673286096770637,1
"X278",0.0504768966379479,3.3142764984909,0.126796126715069,1
"X282",2.25986966421152,6.8509102474974,0.0707307686777033,1
"X283",2.74637927039923,10.3585332728017,0.0814923220561177,1
"X285",-0.10624295773489,0.766492793438509,0.00488502491587239,1
"X287",2.57274662501658,6.67915282296629,0.854392760282129,1
"X289",4.2867143214211,12.0633795732869,0.0535602476137129,1
"X290",4.51866525412825,-0.791593702416705,0.747481024204087,1
"X292",2.99100447597273,11.1688283238286,0.0807038921093912,1
"X293",-0.25237355766855,-1.64097438424067,0.00321525902026438,1
"X296",3.05955056923479,12.6441541755714,0.0982697352967363,1
"X297",4.26667316707282,13.9055719613269,0.0675311849373901,1
"X299",2.28902121155427,-1.80948585031697,0.493663849589937,1
"X300",1.11205404281401,-0.797149834769028,0.127818379010758,1
"X303",1.39528137499428,3.98875671165417,0.168850164497541,1
"X304",0.784518716360852,-8.51273030136266,0.00896844209204472,1
"X306",-4.39347866787543,-13.1056534964215,6.48844699757684e-05,1
"X307",4.74386187851541,5.24106080483395,0.978680312633436,1
"X308",1.53941750548657,7.71862445724003,0.0970901288627612,1
"X309",1.73189435928994,6.9779341647113,0.0710235277354643,1
"X310",1.45762651373675,3.01280401044009,0.219255847126599,1
"X313",1.96933396398065,6.56015378647476,0.092851852994172,1
"X317",10.3884347414528,-2.27369621950084,0.505859165206766,1
"X318",-1.2337278905903,2.11020022937109,0.000983341722713958,1
"X321",4.0196015935989,0.912107079179818,0.143647954201177,1
"X323",2.59563315915785,10.31837629266,0.0802225893735515,1
"X324",4.89276016390579,-0.859052987020587,0.261918533209279,1
"X332",3.91793526528441,4.23222359482723,0.812441189811222,1
"X333",1.41745023008943,-5.26175857353093,0.00218524083020861,1
"X334",4.01977776127993,10.1170935853814,0.884994787914339,1
"X335",1.95871567526781,1.4809904533421,0.711426841281646,1
"X337",2.79197021150129,1.23388150304142,0.798666381413447,1
"X339",1.11546839727391,3.57248767311271,0.0781375948621624,1
"X342",3.16169330056846,-1.98710350142871,0.106767152006941,1
"X343",3.05955056923479,12.6441541755714,0.0982697352967363,1
"X344",3.36195414132587,-4.74004325039802,0.0670326701221317,1
"X345",1.58208755670582,6.26470281595584,0.0587751182478305,1
"X346",3.05955056923479,12.6441541755714,0.0982697352967361,1
"X348",2.02163140971642,4.11119365245594,0.258511644384809,1
"X349",0.404975191491269,0.0435686994018832,0.0013844073955298,1
"X350",-1.21169946793219,1.39093402747845,0.000546582881603189,1
"X354",3.05955056923479,12.6441541755714,0.0982697352967364,1
"X358",9.99401055129531,4.8110677115927,0.760856533486109,1
"X362",2.79309110463979,8.69604024210911,0.077379794232926,1
"X363",3.0595505692348,12.6441541755714,0.0982697352967367,1
"X364",3.83566169296108,2.83738870257931,0.183922026784929,1
"X366",2.57410309752477,8.6550700174652,0.0734799573043361,1
"X367",1.98810110256527,1.04860559194504,0.0999291329524232,1
"X370",1.64211860152669,6.21300690018798,0.0707207074947466,1
"X372",4.06771241019251,3.64576925583391,0.624755352521311,1
"X374",0.607240864052452,3.65025060845095,0.110549987280598,1
"X375",3.15570951098712,-0.605191184131729,0.173654031905122,1
"X376",2.10487781275965,8.09263462246945,0.0684996595420794,1
"X378",2.41286625965888,-0.727943369402748,0.510352978632894,1
"X380",3.05955056923479,12.6441541755714,0.0982697352967363,1
"X381",2.11975610347059,5.65931405305353,0.37272449686916,1
"X384",1.60675038444333,6.92228665715787,0.0766751911413792,1
"X386",4.86705228771047,4.72220191867915,0.694612500291513,1
"X388",-0.332956335101648,-0.0175579254968502,0.00112685377207913,1
"X392",2.70917622836381,7.66228873845598,0.27995209737325,1
"X393",-1.33276377214801,-6.32499680831482,0.00370013246846086,1
"X395",1.10888337024217,3.0643159279369,0.0277337790406751,1
"X396",3.20734667494952,11.5720459368242,0.0810436035247138,1
"X400",2.66406760626136,1.25409722496452,0.331521868896099,1
"X402",2.9613159179513,2.32510956198721,0.295715795995615,1
"X404",-0.42535472067313,-2.82452672705521,0.00389043507031243,1
"X407",5.01936652778397,2.64841438057469,0.413745376768113,1
"X409",1.39768038911794,7.06042136100247,0.0995679312167339,1
"X411",1.69808133178261,-0.427693114247443,0.133125350181791,1
"X412",1.54185329998062,4.2225918064934,0.0392388967945588,1
"X415",1.90742087521825,4.94994278941465,0.0328560305720567,1
"X417",7.07801706725015,-0.451820884965876,0.457560166753363,1
"X419",2.2082178406113,0.672340478693355,0.158847724974492,1
"X420",1.25188997353609,3.96615442109025,0.217345909055195,1
"X421",-1.80346874412815,1.02701878972268,5.35095622172696e-07,1
"X422",2.59563315915949,10.3183762926597,0.0802225893735549,1
"X423",1.77732893758998,5.38340086450739,0.111557862243209,1
"X424",0.0501191027691935,-9.32709172108059,0.00655629997438809,1
"X426",3.0595505692348,12.6441541755714,0.0982697352967363,1
"X427",3.05955056923479,12.6441541755714,0.098269735296736,1
"X429",1.93644464291912,8.36041483118381,0.0766300759680532,1
"X430",3.60739411793687,4.27526986797353,0.182041167094476,1
"X431",1.21073385745691,8.50870926467994,0.193913690086805,1
"X432",1.43929649296661,2.41947309002346,0.434163167525223,1
"X433",3.71812257061785,-6.45161101751649,0.0274847261039372,1
"X435",4.40625270206973,6.06959618790188,0.743333617825414,1
"X439",3.26215650330227,1.85377441808819,0.37409364515837,1
"X440",-1.30525699909589,-4.92358909998138,0.0329260792581357,1
"X442",-1.33423475404314,-2.14782260529032,0.000392874236308067,1
"X444",2.29849089021637,10.6671940335513,0.174138056474908,1
"X445",2.29849089021638,10.6671940335513,0.174138056474909,1
"X448",2.15114838049492,2.22959650770808,0.394179389070221,1
"X452",3.82815933586454,0.226621081521502,0.150938999727806,1
"X455",2.29849089021638,10.6671940335513,0.174138056474908,1
"X456",2.84616680728514,10.1504362828567,0.145357739227502,1
"X458",0.581981456060593,5.09234547121302,0.157248150659274,1
"X460",0.606635308127834,2.45187093561834,0.0660095566149718,1
"X462",2.0719810005639,1.994396097714,0.0038526731988873,1
"X464",3.15034310784226,10.7225899979282,0.151864918728983,1
"X465",1.83153969590585,8.41622170030092,0.132031020797914,1
"X468",2.29849089021637,10.6671940335513,0.174138056474908,1
"X473",0.532102462766783,0.64128651410471,0.00469215149607969,1
"X474",4.47766761465012,4.63845551762692,0.185425142943136,1
"X476",1.92455018893163,9.0202004145402,0.147433583605173,1
"X477",1.83756401134765,6.25922370289886,0.557884527059318,1
"X478",4.83589388781471,-22.0261639787778,0.302669124921308,1
"X479",1.95147138226542,3.41778887034902,0.656274473650714,1
"X482",3.73920682690501,-5.20397402047583,0.0566376256478888,1
"X483",3.27645070131338,-18.2425554690829,0.358928440115882,1
"X484",2.00173066343019,9.15414230157173,0.146388274998407,1
"X485",6.37891957247184,-9.35464311655943,0.0323417507369147,1
"X490",1.64075909683763,6.01826063540627,0.100146117449875,1
"X492",0.778411114283908,3.81372929608233,0.114031985626038,1
"X493",2.11379907331786,-14.4028918263113,0.559924093876906,1
"X495",0.99577127309961,4.42172128027795,0.268101686902826,1
"X497",2.29849089021638,10.6671940335513,0.174138056474908,1
"X498",3.01755377452631,2.72544899963272,0.913064878883125,1
"X499",2.29849089021638,10.6671940335513,0.174138056474908,1
"X501",0.915421279754174,-8.1576233529674,1.39187290013752e-06,1
"X502",0.670703696619491,4.49613225985986,0.135731782486667,1
"X503",-1.72588925165773,3.41886363714649,0.00306100210022193,1
"X504",5.07401474233247,2.81949231370108,0.764381115981497,1
"X506",1.32272924318198,5.1237527314569,0.087377503295489,1
"X507",2.89579109624023,9.88839243909714,0.14136173061592,1
"X508",2.22395739998569,7.80486149173892,0.110809433661468,1
"X509",5.79830460443102,1.1430578827032,0.885843834116415,1
"X511",3.1431469288678,10.6831788877912,0.148733616298339,1
"X512",1.44465024739428,4.31954249863847,0.63021375874107,1
"X513",1.8933595770582,1.2209074390371,0.000821908819089717,1
"X514",1.49810918813181,7.64566617396416,0.244631620947491,1
"X515",2.1319746949822,7.39490420472414,0.115498481065471,1
"X517",1.67456790862504,6.62099076098288,0.106658681232986,1
"X518",3.43587955941663,10.4279061707902,0.151446890270056,1
"X519",2.99513352039316,10.427775493839,0.144821178813537,1
"X522",2.76716934045852,-2.81853889685343,0.0570705041451711,1
"X523",3.09670015105765,4.76981354199363,0.32912148452541,1
"X525",1.29173729494541,6.85281685373779,0.224676115658573,1
"X526",2.81538755867307,-2.02255201174701,0.461766346002152,1
"X527",0.427139673155162,-4.67733141021661,2.99671498517004e-06,1
"X528",1.62233072416353,1.18929234750178,0.0617086416309057,1
"X529",2.55649824853261,3.55353425910858,0.709264739758608,1
"X530",2.84975122391836,5.03838278732519,0.59772103510714,1
"X532",2.86699652906186,1.19140025380023,0.341018079117131,1
"X533",2.37703462642587,9.77972916904792,0.148933680021741,1
"X535",-0.787439791212215,-4.69138152892753,4.41082565963937e-06,1
"X536",3.21892362436981,-4.87641634717238,0.0770406176752567,1
"X539",1.94573454820669,8.58845636007728,0.132348342269795,1
"X542",1.45530803194209,6.50239288238112,0.114013781553069,1
"X543",0.652286175086374,4.84950156614844,0.152961010087282,1
"X544",-1.62282452904152,-6.96600278901745,2.0872439855125e-06,1
"X547",2.48826651319722,6.4135407113714,0.236424806022849,1
"X550",3.73687214396974,-0.696706899407164,0.624226759431471,1
"X552",1.12637979559275,7.82700286809124,0.218609714967653,1
"X555",5.24642563196884,4.36397438143138,0.928971824058504,1
"X557",3.02858131547144,10.4838681580685,0.146022394410726,1
"X559",2.5591598393007,9.63821440027842,0.138997824136884,1
"X561",0.253404251187397,2.05340069502696,0.141531953993289,1
"X562",3.73557634466542,1.22547274602554,0.758786213305957,1
"X564",0.515819724028351,7.09165061548045,0.172125894749902,1
"X566",2.64496506098218,8.38488011283656,0.121402679809823,1
"X567",8.85274369118758,4.91628902555005,0.687177569950882,1
"X570",6.12852944964345,-6.41634781264826,0.0378826671395353,1
"X572",14.8148614112199,-12.0774276992541,0.339796312442986,1
"X573",1.42188635785787,7.16663649553128,0.131173713587797,1
"X575",0.955382213386793,4.5878820758904,0.107712148330013,1
"X577",1.55983267425529,7.02610553242139,0.117372473981039,1
"X578",2.99978340765878,9.27530276220182,0.132156066294572,1
"X580",-0.629674139053734,-4.86948697589325,3.25984876917228e-06,1
"X582",2.29520863617086,9.20654236521408,0.133450937241912,1
"X584",-0.175357900668874,-3.58555324843256,1.48538984080056e-05,1
"X585",1.69117920232697,6.93458804965183,0.112646335684486,1
"X588",1.2030646940595,5.72808645398014,0.115573073690803,1
"X589",2.09436880041389,7.09039220882331,0.113851037534512,1
"X590",3.49303162595573,1.91663521626735,0.333889476292844,1
"X591",3.89851635114626,2.26065308198906,0.413065925955289,1
"X595",1.65888317426404,1.28073078045605,0.690126423257989,1
"X596",1.68720948587454,8.57259085672299,0.15365248807856,1
"X597",2.2984908902164,10.6671940335513,0.174138056474906,1
"X599",2.31965088742306,1.35459212500458,0.807741825373815,1
"X601",1.91250023946721,4.78043020091334,0.610903088351762,1
"X604",1.1758300917707,1.3537428778156,0.0366224625207696,1
"X605",4.53004886726786,4.23217260059394,0.302959165681067,1
"X612",2.40288889619369,2.45434100642502,0.000787393464203336,1
"X613",0.997776043501137,2.20688327091952,0.0147708949995521,1
"X614",3.9193930378135,2.76979342791989,0.320009925170325,1
"X616",2.37734632682445,6.5919491612445,0.0968115944314345,1
"X617",15.1634423549299,-13.7279594312183,0.0184001796460784,1
"X618",2.2984908902164,10.6671940335513,0.174138056474905,1
"X620",2.23257781069771,9.05183293227981,0.135048990880455,1
"X622",2.05489073285017,9.25473219982337,0.145810086090801,1
"X623",-0.0916879375162296,-2.38267874517701,0.00656584091706273,1
"X624",-0.647401646203749,-6.97228984585627,1.53120543542034e-06,1
"X629",5.80959413368776,-5.36188345613041,0.0389428221545687,1
"X632",1.3092941590449,7.00273100110606,0.1367093462604,1
"X634",1.51834318166095,4.16155739800757,0.226197438939782,1
"X635",2.29849089021637,10.6671940335513,0.174138056474908,1
"X637",2.37703462642586,9.77972916904792,0.148933680021741,1
"X639",2.79044669692357,10.0273103680709,0.144425765609181,1
"X644",-0.137617450711441,-4.26449178884659,4.78322370272272e-06,1
"X645",2.29849089021637,10.6671940335513,0.174138056474908,1
"X646",0.514290275469482,4.72257361200083,0.137506265772473,1
"X649",1.72461426750063,5.88062218028853,0.121756038851478,1
"X651",1.89467281413471,7.32686716094172,0.10695184110221,1
"X653",1.22502066370545,5.45841294494263,0.113104057542619,1
"X655",1.64517208846048,7.58030943939954,0.127522941039298,1
"X656",1.51221784205353,6.38579621070905,0.114772615159267,1
"X659",1.72506543871776,5.76205823907217,0.0995815872912447,1
"X661",2.30884024302404,10.7389229971935,0.181193451892846,1
"X663",1.49553731920301,6.09383428894934,0.112308629058157,1
"X665",0.482608950511143,1.08493181218405,0.0467764736617707,1
"X667",0.192837390837665,-6.21729497745031,1.3898713844415e-06,1
"X668",1.3464047978974,5.21865704394329,0.101626947381227,1
"X669",0.82740446829393,2.82889380304485,0.109275550762031,1
"X672",7.92303385905774,-6.39245042322557,0.0329280418105199,1
"X674",2.53685673956071,-0.762958112940031,0.000679439649052575,1
"X675",4.55028347122425,3.13035437104353,0.110130120642275,1
"X676",0.31953321703024,-2.41978982323207,9.38950094193443e-05,1
"X677",1.22709098643346,2.54771481301454,0.0126920349493588,1
"X679",1.54953745744278,5.81499674135156,0.111222192383376,1
"X683",2.92010825957107,4.62721034390239,0.679906387070594,1
"X685",2.30884024302405,10.7389229971935,0.181193451892846,1
"X686",1.3953406530635,6.10443669937055,0.102314103108726,1
"X687",2.29894721844621,4.77966779195046,0.240439658307432,1
"X689",3.84478195339863,1.9137122385793,0.0800399055436423,1
"X690",-0.555460341768308,-5.05087885048295,2.25213591650512e-06,1
"X693",2.30884024302405,10.7389229971935,0.181193451892846,1
"X694",3.85289013953938,3.20053452400981,0.206966560414679,1
"X695",1.61525078682662,8.11338234406759,0.142087460912256,1
"X698",2.29078555334978,8.43182067218587,0.128284640659749,1
"X701",-0.658765952070201,-4.95487661395914,2.5366727268347e-06,1
"X702",1.22504884653355,3.90473760874641,0.511398424282193,1
"X703",3.88510061587533,3.32066585303071,0.337178870496863,1
"X704",2.07154582346178,8.91589771708569,0.139597431909576,1
"X705",0.143062202256787,-3.78730204347344,5.45728375066477e-06,1
"X706",11.2395612724282,-9.02114999934424,0.297281434732599,1
"X707",3.29300960809544,1.43287845381356,0.8480282577056,1
"X708",1.83553355388514,8.14972992236875,0.130228289160614,1
"X713",1.71093094363202,5.97309273053376,0.0942017887413611,1
"X715",0.648530430731221,1.91204088560091,0.0626277097143278,1
"X716",0.240959271254699,2.11270128994526,0.169776711228516,1
"X720",2.30884024302404,10.7389229971935,0.181193451892846,1
"X721",1.8663422614144,9.06928203518989,0.151880229610662,1
"X724",0.020261703234608,2.79461596476643,0.13636867509001,1
"X726",3.55524356551646,3.29293155830119,0.377766644544223,1
"X730",2.30884024302406,10.7389229971935,0.181193451892846,1
"X731",4.4946221543804,-3.7550437611886,0.0506191000551054,1
"X733",1.22107259189662,3.83514928266445,0.20543721831305,1
"X734",1.91129743560209,9.13961853695293,0.151961225993947,1
"X735",2.30884024302404,10.7389229971935,0.181193451892846,1
"X737",1.44370861440263,7.9689122814328,0.221544048368552,1
"X738",2.30884024302404,10.7389229971935,0.181193451892846,1
"X739",1.94868943214494,8.33299847994714,0.128559122445013,1
"X740",1.11472741861994,3.36983859623945,0.159010853390596,1
"X742",2.30884024302406,10.7389229971935,0.181193451892846,1
"X743",0.608957397906002,1.98915195417973,0.068378117390912,1
"X746",2.30884024302404,10.7389229971935,0.181193451892846,1
"X747",1.09818130072663,8.22259143138588,0.193966805812238,1
"X748",3.74437443911317,1.34059119340488,0.331631220857872,1
"X752",1.63638578140699,7.19880042674163,0.121174529751636,1
"X755",-0.66595466203613,-5.2317234780506,2.10403013084976e-06,1
"X756",5.09689673983608,6.38888055781053,0.691345259190667,1
"X757",4.76348207513345,6.03529590805271,0.709332815830026,1
"X758",4.19772657099076,2.10749122037108,0.382532836716169,1
"X761",2.09993020752609,9.49255268860097,0.151065014747778,1
"X763",1.7659023583045,8.03149660097905,0.13170742093076,1
"X765",1.30971618989827,8.54509335097385,0.20643432076479,1
"X767",6.29787459599283,-5.36060680668905,0.0490314733366148,1
"X768",2.30884024302406,10.7389229971935,0.181193451892846,1
"X771",0.77879305888164,-3.17424921911514,2.19427996505894e-05,1
"X773",2.70344616172082,0.954818898355711,0.690701145981452,1
"X774",2.07170013989627,3.51263055787316,0.386656207386532,1
"X776",6.18625940983097,-1.96274723780093,0.71639401648093,1
"X778",0.49280167088747,-5.17210365261332,1.8830582539085e-06,1
"X782",1.6315229320508,5.81038637755036,0.105885585587269,1
"X784",0.686556231910353,4.56537251120922,0.138365747286542,1
"X786",1.90906541562338,1.77268603382936,0.318559909610443,1
"X787",3.2705305339602,2.21871977953335,0.239153156345548,1
"X788",3.62028074960923,10.3059726813686,0.216715216840097,1
"X789",0.626448621097405,7.80812062415982,0.181614988321716,1
"X790",2.00699595380828,6.96347927589487,0.107198622781669,1
"X793",2.55090317716904,-14.2087934182732,0.440510973554662,1
"X794",0.222185600461629,-8.84048150101455,0.248310194105515,1
"X795",2.30884024302405,10.7389229971935,0.181193451892846,1
"X797",2.1538557500295,8.70403962862185,0.129885931091325,1
"X799",9.7458824831586,-3.98247318015722,0.566158485763965,1
"X800",6.52877879061726,-6.12695036559341,0.0962335764174454,1
"X801",2.66990768509157,10.4350083997896,0.159355965338871,1
"X802",2.30884024302404,10.7389229971935,0.181193451892846,1
"X803",1.63631654338174,7.56693342723065,0.127856558989306,1
"X805",-0.354444262022763,-3.77402656958124,6.92093466074332e-06,1
"X808",3.61251794147197,2.94247610435259,0.713582604261581,1
"X809",4.0448563250721,2.59445966431606,0.310918600762233,1
"X810",2.30884024302404,10.7389229971935,0.181193451892846,1
"X813",0.769697033097445,0.562306252861599,0.409746609795905,1
"X814",6.64584223186397,5.05238233654,0.333912230576772,1
"X816",1.94954382714628,-1.07241563387526,0.13573890091043,1
"X817",2.30884024302406,10.7389229971935,0.181193451892845,1
"X818",-2.12658122412668,-6.81877162917757,2.42967047078648e-06,1
"X819",2.56271202343203,7.39671523636346,0.124449404069573,1
"X820",4.7175475398795,7.74617038241874,0.794344082449446,1
"X821",11.0997448918806,-7.43906396968289,0.75871716711023,1
"X822",1.40691221583785,5.42036574184503,0.101365851729331,1
"X824",4.75344729009136,7.38975537750159,0.916128066662753,1
"X826",0.581190753214374,1.91547978912446,0.0700360810106327,1
"X827",1.79770503312784,5.96028470330594,0.104745321062243,1
"X828",-0.598826188474118,-5.47166099174009,1.81341335967013e-06,1
"X830",0.564525651705631,1.88164334072127,0.320420838954044,1
"X831",-0.71823771689267,-1.73003666641387,0.000897525907876419,1
"X832",2.95009190588702,11.0254882108216,0.158905187649962,1
"X833",1.73698319396221,8.77366502739215,0.155652716620029,1
"X836",10.2139122560191,2.70332693988365,0.839722296108985,1
"X838",2.30884024302405,10.7389229971935,0.181193451892846,1
"X840",6.39398975228639,-8.50760918671165,0.518037435560842,1
"X844",1.25484994432118,5.52577676448667,0.0682696357067935,1
"X846",1.33607108808751,-0.388690164775977,0.146198995140377,1
"X847",3.80489018427179,-11.238450175445,0.0217174898002322,1
