"model","pirt_accuracy","theta","n_subset_items","n_all_items","avg_observed","avg_predicted","actual_accuracy","n_items","error","abs_error","squared_error"
"AIGeekLabs/radiantloom-mixtral-8x7b-fusion",0.503593873867267,-0.0509691715495285,100,1306,0.54,0.500575123773343,0.539050535987749,1306,-0.035456662120482,0.035456662120482,0.00125717488872603
"aiplanet/buddhi-128k-chat-7b",0.358215132890736,-0.629940339985346,100,1306,0.37,0.357237946563268,0.386676875957121,1306,-0.028461743066385,0.028461743066385,0.000810070818376917
"aivince/alpaca_mistral-7b-v0.2",0.304909827339303,-0.850082950378955,100,1306,0.3,0.305316944034104,0.349923430321593,1306,-0.04501360298229,0.04501360298229,0.00202622445344723
"ajibawa-2023/Code-Mistral-7B",0.678257616052724,0.764838061708234,100,1306,0.7,0.676454764979152,0.687595712098009,1306,-0.0093380960452849,0.0093380960452849,8.72000377509656e-05
"ajibawa-2023/General-Stories-Mistral-7B",0.650891370364989,0.617388622408719,100,1306,0.67,0.649306906879499,0.619448698315467,1306,0.031442672049522,0.031442672049522,0.000988641625613792
"allenai/digital-socrates-13b",0.300079432350731,-0.872994249818939,100,1306,0.3,0.30008601878114,0.297856049004594,1306,0.00222338334613698,0.00222338334613698,4.94343350387925e-06
"allknowingroger/Lamma3merge2-15B-MoE",0.626320562626805,0.479460010490735,100,1306,0.68,0.621869531335495,0.685298621745789,1306,-0.058978059118984,0.058978059118984,0.00347841145744237
"allknowingroger/Neuralmaath-12B-MoE",0.729305700832346,1.08379141797133,100,1306,0.76,0.72676056823138,0.732006125574273,1306,-0.002700424741927,0.002700424741927,7.2922937868115e-06
"allknowingroger/StarlingMaxLimmy2-7B-slerp",0.704592375910124,0.931138974160291,100,1306,0.71,0.704143982536171,0.696784073506891,1306,0.00780830240323305,0.00780830240323305,6.0969586420335e-05
"aloobun/CosmicBun-8B",0.632250214377457,0.506798087489613,100,1306,0.69,0.627461674939435,0.689127105666156,1306,-0.056876891288699,0.056876891288699,0.00323498076266648
"aloobun/Cypher-7B",0.651415798367013,0.611713930287465,100,1306,0.69,0.648216444997777,0.669218989280245,1306,-0.017803190913232,0.017803190913232,0.000316953606692987
"Alsebay/L3-test-2",0.709609222710911,0.950055325752929,100,1306,0.74,0.707089257761567,0.713629402756508,1306,-0.00402018004559701,0.00402018004559701,1.61618475990164e-05
"Alsebay/Lorge-2x7B-UAMM",0.267107491669469,-1.02673518355499,100,1306,0.28,0.266038461127965,0.27947932618683,1306,-0.012371834517361,0.012371834517361,0.000153062289324965
"alykassem/ds_diasum_md_mixtral",0.55321654498939,0.162236962693572,100,1306,0.57,0.551824882053186,0.536753445635528,1306,0.016463099353862,0.016463099353862,0.000271033640335132
"amazingvince/Not-WizardLM-2-7B",0.411252761820243,-0.416298023912875,100,1306,0.43,0.409698264458738,0.441807044410413,1306,-0.03055428259017,0.03055428259017,0.000933564184599966
"ammarali32/multi_verse_model",0.725746664329705,1.08588055454369,100,1306,0.71,0.727052357889382,0.719754977029097,1306,0.00599168730060806,0.00599168730060806,3.59003167082679e-05
"amu/dpo-Qwen1.5-0.5B-Chat",0.0666549604669801,-2.55432797982148,100,1306,0.03,0.0696943435902786,0.0283307810107198,1306,0.0383241794562603,0.0383241794562603,0.00146874273099564
"andysalerno/openchat-nectar-0.4",0.695611175512301,0.865427495772453,100,1306,0.72,0.693588884924598,0.692955589586524,1306,0.00265558592577697,0.00265558592577697,7.05213660918473e-06
"antiven0m/reverie-7b",0.71207956275457,0.9729152958929,100,1306,0.73,0.710593622684468,0.666156202143951,1306,0.045923360610619,0.045923360610619,0.00210895504977295
"argilla/DistilabelBeagle14-7B",0.302006004566876,-0.882060891672833,100,1306,0.35,0.298026402955506,0.364471669218989,1306,-0.062465664652113,0.062465664652113,0.00390195926043024
"arlineka/Brunhilde-13b-v1",0.200129587960305,-1.35064039460388,100,1306,0.18,0.201798708023349,0.202909647779479,1306,-0.00278005981917401,0.00278005981917401,7.72873259818582e-06
"Aryanne/Westest-7B",0.65692152653154,0.651740368223068,100,1306,0.67,0.655837075995184,0.663859111791731,1306,-0.00693758526019095,0.00693758526019095,4.81300892424187e-05
"Aspik101/StableBeluga-13B-instruct-PL-lora_unload",0.117929204042992,-1.92966658520247,100,1306,0.11,0.118586683648547,0.123277182235835,1306,-0.00534797819284301,0.00534797819284301,2.86008707511244e-05
"athirdpath/Iambe-20b-DARE-v2",0.354695341344754,-0.645735980430612,100,1306,0.37,0.353426298338515,0.33614088820827,1306,0.018554453136484,0.018554453136484,0.000344267731193982
"AurelPx/NeuralPipe-7B-slerp",0.699286001666694,0.894975376426374,100,1306,0.71,0.698397610428443,0.69218989280245,1306,0.00709610886424394,0.00709610886424394,5.03547610132015e-05
"automerger/Experiment29Pastiche-7B",0.68451452003125,0.813492787189755,100,1306,0.68,0.684888858342299,0.699846860643185,1306,-0.015332340611935,0.015332340611935,0.000235080668640391
"automerger/Inex12Yamshadow-7B",0.690108424159194,0.849453769416032,100,1306,0.68,0.690946601950172,0.70750382848392,1306,-0.017395404324726,0.017395404324726,0.000302600091620695
"automerger/ShadowYam-7B",0.696647078960551,0.897829137397004,100,1306,0.67,0.698856621162918,0.697549770290965,1306,-0.000902691330413985,0.000902691330413985,8.1485163800457e-07
"automerger/YamShadow-7B",0.710156583979184,0.975583475825695,100,1306,0.7,0.710998755121736,0.709035222052067,1306,0.00112136192711698,0.00112136192711698,1.25745257158751e-06
"AwanLLM/Awanllm-Llama-3-8B-Cumulus-v0.2",0.663904730614361,0.674427373048018,100,1306,0.71,0.660082568973761,0.6156202143951,1306,0.048284516219261,0.048284516219261,0.00233139450652808
"AwanLLM/Llama-3-8B-Cumulus-v0.1",0.657303304177439,0.649533988580192,100,1306,0.68,0.65542132276595,0.614088820826952,1306,0.0432144833504869,0.0432144833504869,0.00186749157124951
"Azazelle/Sina-Loki-7b-Merge",0.530563572109379,0.0623506525655948,100,1306,0.56,0.528122740609328,0.529096477794793,1306,0.00146709431458603,0.00146709431458603,2.15236572789064e-06
"Azazelle/xDAN-SlimOrca",0.607933680758224,0.404273921003042,100,1306,0.63,0.606103969378309,0.584992343032159,1306,0.022941337726065,0.022941337726065,0.000526304976661373
"Azure99/blossom-v3-mistral-7b",0.483275906528072,-0.133371419733584,100,1306,0.52,0.480230790983136,0.47166921898928,1306,0.011606687538792,0.011606687538792,0.00013471519562315
"bababababooey/mergekit-slerp-mntqhzv",0.532308084561948,0.0702193579770844,100,1306,0.56,0.530011905835742,0.521439509954058,1306,0.01086857460789,0.01086857460789,0.000118125914007272
"bardsai/jaskier-7b-dpo-v7.1",0.723802249528516,1.07087832281136,100,1306,0.71,0.724946714663551,0.705972434915773,1306,0.017829814612743,0.017829814612743,0.000317902289124785
"BarraHome/Lucie-7b",0.318643732339869,-0.800016863581028,100,1306,0.34,0.31687289754218,0.399693721286371,1306,-0.081049988946502,0.081049988946502,0.0065691007082281
"BFauber/lora_llama2-13b_10e5_r128_a64",0.221264205624902,-1.24558426035515,100,1306,0.22,0.221369031961958,0.235068912710567,1306,-0.013804707085665,0.013804707085665,0.00019056993772101
"bhavinjawade/SOLAR-10B-OrcaDPO-Jawade",0.707745045473011,0.942383206869871,100,1306,0.73,0.705899692692995,0.654670750382848,1306,0.0530742950901629,0.0530742950901629,0.00281688079931769
"bigscience/bloomz-7b1",0.041657390967829,-3.22651499530394,100,1306,0,0.0451115693233704,0.000765696784073507,1306,0.0408916941837555,0.0408916941837555,0.00167213065321778
"binbi/MoMo-70B-V1.2_1",0.601867389814013,0.373700165125074,100,1306,0.63,0.599534669234744,0.568912710566616,1306,0.032954679247397,0.032954679247397,0.00108601088429882
"BlouseJury/Mistral-7B-Discord-0.1-DPO",0.326562311708348,-0.759777659550529,100,1306,0.33,0.326277262927946,0.307044410413476,1306,0.019517901294872,0.019517901294872,0.000380948470956365
"BlueNipples/TimeCrystal-l2-13B",0.263588216796773,-1.04064862118813,100,1306,0.27,0.263056559814747,0.277947932618683,1306,-0.01435971582191,0.01435971582191,0.000206201438486012
"bn22/Nous-Hermes-2-SOLAR-10.7B-MISALIGNED",0.643670336586185,0.585547628261884,100,1306,0.65,0.643145488873597,0.697549770290965,1306,-0.05387943370478,0.05387943370478,0.00290299337634778
"BramVanroy/llama2-13b-ft-mc4_nl_cleaned_tiny",0.0969491412019213,-2.15722710475265,100,1306,0.1,0.0966961678355798,0.104134762633997,1306,-0.0071856214320757,0.0071856214320757,5.16331553651056e-05
"Brillibits/Instruct_Mixtral-8x7B-v0.1_Dolly15K",0.578426767698129,0.273811038423007,100,1306,0.59,0.577467129862153,0.600306278713629,1306,-0.0218795110155,0.0218795110155,0.000478713002277386
"BTAgent/BTAgent-v0.1",0.295868768182756,-0.900449326758364,100,1306,0.32,0.293867836854627,0.345329249617152,1306,-0.049460481434396,0.049460481434396,0.00244633922372223
"camel-ai/CAMEL-13B-Role-Playing-Data",0.0693696574314907,-2.54589590733491,100,1306,0.06,0.0701465776165231,0.0742725880551302,1306,-0.0049029306236395,0.0049029306236395,2.4038728700222e-05
"CausalLM/7B-DPO-alpha",0.194182993208472,-1.39633604159659,100,1306,0.2,0.193700654336869,0.228943338437979,1306,-0.034760345229507,0.034760345229507,0.00120828160047451
"Changgil/K2S3-Mistral-7b-v1.46",0.454841000546448,-0.250343965652727,100,1306,0.5,0.451096473228574,0.427258805513017,1306,0.027582195033431,0.027582195033431,0.000760777482862226
"Changgil/K2S3-Mistral-7bx2-48layers_v1.2",0.505307098182975,-0.0366437178341552,100,1306,0.52,0.504088781282724,0.503062787136294,1306,0.00224431104668099,0.00224431104668099,5.03693207425433e-06
"chanwit/flux-7b-v0.1",0.656168737217551,0.638652429054432,100,1306,0.69,0.653363491547364,0.731240428790199,1306,-0.075071691572648,0.075071691572648,0.00563575887557879
"ChaoticNeutrals/Bepis_9B",0.387367054471399,-0.514149173322178,100,1306,0.41,0.385490359153936,0.39509954058193,1306,-0.00773248611053096,0.00773248611053096,5.97913414495542e-05
"ChaoticNeutrals/This_is_fine_7B",0.62877727345242,0.500540478705172,100,1306,0.66,0.626188324319121,0.633996937212864,1306,-0.00521966376044403,0.00521966376044403,2.72448897720927e-05
"chatty123/mistral_rank32_sft",0.317767843551184,-0.804099511779245,100,1306,0.34,0.315924381159076,0.352986217457887,1306,-0.035218373906703,0.035218373906703,0.00124033386063234
"chatty123/mistral_rank8_packing",0.32337784140321,-0.785127055865555,100,1306,0.36,0.320341178169646,0.394333843797856,1306,-0.070956002394646,0.070956002394646,0.00503475427582901
"ChavyvAkvar/llama-3-lumimaid-habib",0.65277891903659,0.623731163348453,100,1306,0.68,0.650521781311598,0.643185298621746,1306,0.00959362041484402,0.00959362041484402,9.20375526641119e-05
"CHIH-HUNG/llama-2-13b-FINETUNE3_3.3w-r16-q_k_v_o",0.134586877573039,-1.7890863202025,100,1306,0.13,0.134967215680256,0.136294027565084,1306,-0.00170714999204499,0.00170714999204499,2.91436109533922e-06
"ChuckMcSneed/ArcaneEntanglement-model64-70b",0.601667741824848,0.361235800771752,100,1306,0.66,0.596830904496892,0.636294027565084,1306,-0.0346262857402361,0.0346262857402361,0.00119897966416448
"chujiezheng/tulu-2-dpo-70b-ExPO",0.58589599381966,0.30250319678948,100,1306,0.61,0.583897320007028,0.599540581929556,1306,-0.013644588109896,0.013644588109896,0.000186174784688715
"cloudyu/mistral_11B_instruct_v0.1",0.265451509494494,-1.0350926941641,100,1306,0.28,0.264245166998183,0.287901990811639,1306,-0.022450481317145,0.022450481317145,0.000504024111371477
"cloudyu/Mixtral_7Bx2_MoE",0.690748848527604,0.843665504331778,100,1306,0.7,0.689981754707339,0.691424196018377,1306,-0.000675347490773026,0.000675347490773026,4.56094233293423e-07
"cloudyu/Yi-34Bx2-MoE-60B",0.694203679833799,0.841245015695852,100,1306,0.75,0.689577119289338,0.762633996937213,1306,-0.068430317103414,0.068430317103414,0.00468270829887379
"cloudyu/Yi-34Bx3-MoE-90B",0.692972371152073,0.833297540910567,100,1306,0.75,0.688243712043622,0.73583460949464,1306,-0.042862238342567,0.042862238342567,0.00183717147573502
"cognitivecomputations/dolphin-2.6-mistral-7b",0.483673069036854,-0.134980208029336,100,1306,0.53,0.479831698310226,0.465543644716692,1306,0.018129424320162,0.018129424320162,0.00032867602618048
"cognitivecomputations/dolphin-2.9-llama3-8b",0.6328628053718,0.510065915834972,100,1306,0.69,0.628125061206941,0.650842266462481,1306,-0.017979461090681,0.017979461090681,0.000323261021111314
"CohereForAI/c4ai-command-r-plus",0.51953559050698,0.0163370446108002,100,1306,0.55,0.517009520068089,0.477029096477795,1306,0.0425064940291849,0.0425064940291849,0.00180680203465313
"cookinai/BruinHermes",0.708860847717055,0.950176657769088,100,1306,0.73,0.707108015852798,0.718989280245023,1306,-0.0101284325279679,0.0101284325279679,0.000102585145473598
"cookinai/DonutLM-v1",0.701539361440403,0.910215256111985,100,1306,0.71,0.700837815954532,0.67457886676876,1306,0.026960494671643,0.026960494671643,0.000726868272939689
"cookinai/NeuralLlama-3-ORPO",0.43027026595642,-0.353577203421102,100,1306,0.49,0.425317551690783,0.418836140888208,1306,0.011434125068212,0.011434125068212,0.000130739216075514
"cookinai/OpenCM-14",0.732744435964071,1.11677240582962,100,1306,0.75,0.731313626342518,0.736600306278714,1306,-0.00385587031464296,0.00385587031464296,1.48677358833448e-05
"core-3/kuno-dogpark-7b",0.726892042765281,1.08883000239451,100,1306,0.72,0.727463522264889,0.712098009188361,1306,0.01479403357692,0.01479403357692,0.000218863429475036
"core-3/kuno-royale-v2-7b",0.714703599513492,1.00844798600907,100,1306,0.7,0.715922803453251,0.709035222052067,1306,0.00566837746142501,0.00566837746142501,3.21305030451911e-05
"Cran-May/Test2_SLIDE",0.669199849534334,0.701007187212879,100,1306,0.72,0.664987565084444,0.682235834609495,1306,-0.013035985075161,0.013035985075161,0.000169936906879821
"crumb/apricot-wildflower-20",0.37519287480454,-0.571319359300834,100,1306,0.42,0.371477524456658,0.341500765696784,1306,0.033692109107756,0.033692109107756,0.00113515821612893
"cstr/phi-3-orpo-v9_16",0.597322359739246,0.354858802601538,100,1306,0.62,0.595441958390925,0.629402756508423,1306,-0.0320803967691771,0.0320803967691771,0.00102915185686783
"CultriX/MergeTrix-7B-v2",0.719602470421842,1.03904504605832,100,1306,0.71,0.720398695166605,0.698315467075038,1306,0.021287003346804,0.021287003346804,0.000453136511486845
"Danielbrdz/Barcenas-13b",0.11705416179185,-1.93845047082973,100,1306,0.11,0.117639083996813,0.124808575803982,1306,-0.00775441401213199,0.00775441401213199,6.0130936671549e-05
"ddyuudd/m_b_8_32",0.331106670886265,-0.745913442516134,100,1306,0.35,0.329540059848642,0.302450229709035,1306,0.02865644117723,0.02865644117723,0.000821191620944042
"decem/Dionysus-Mistral-m3-v5",0.53808904129779,0.0929236486117317,100,1306,0.57,0.535443024821653,0.51531393568147,1306,0.02277510561632,0.02277510561632,0.000518705435834531
"DeepMount00/Phi-3-Mini-4K-Boost",0.644209831095072,0.575818705721589,100,1306,0.68,0.641242155398146,0.702909647779479,1306,-0.0586998166844069,0.0586998166844069,0.00344566847878298
"diffnamehard/Psyfighter2-Noromaid-ties-Capybara-13B",0.341465069371717,-0.695117962110377,100,1306,0.34,0.341586551077498,0.307044410413476,1306,0.034420658958241,0.034420658958241,0.00118478176311953
"dillfrescott/sonya-medium-x8-MoE",0.56356375034293,0.210477249770649,100,1306,0.57,0.563030064633389,0.542113323124043,1306,0.021450427218887,0.021450427218887,0.000460120827872769
"dillfrescott/trinity-medium",0.626245689630548,0.499294885682265,100,1306,0.63,0.625934386946514,0.656967840735069,1306,-0.0307221511045209,0.0307221511045209,0.000943850568489016
"dreamgen/opus-v1.2-7b",0.439003824277773,-0.305725932685027,100,1306,0.46,0.437262847849728,0.409647779479326,1306,0.029356044798447,0.029356044798447,0.000861777366208427
"ehartford/dolphin-2.1-mistral-7b",0.197424649852206,-1.38104480095766,100,1306,0.21,0.196381917667481,0.209800918836141,1306,-0.012376268983935,0.012376268983935,0.000153172033962711
"EleutherAI/llemma_34b",0.465987148731282,-0.198647304285801,100,1306,0.49,0.463996033369034,0.506891271056662,1306,-0.04090412232538,0.04090412232538,0.00167314722320965
"EleutherAI/pythia-2.7b",0.041657390967829,-3.22651499530394,100,1306,0,0.0451115693233704,0.0107197549770291,1306,0.0309376359907999,0.0309376359907999,0.000957137320699237
"elinas/chronos-33b",0.106558391514959,-2.05070973828235,100,1306,0.11,0.106273017677062,0.131699846860643,1306,-0.025141455345684,0.025141455345684,0.000632092776899023
"elyza/ELYZA-japanese-Llama-2-13b",0.283945914311621,-0.947056037724838,100,1306,0.29,0.283443917156697,0.274119448698315,1306,0.00982646561330597,0.00982646561330597,9.65594264494846e-05
"EmbeddedLLM/Medusa2-Mistral-7B-Instruct-v0.2",0.39612441116695,-0.475697520012764,100,1306,0.41,0.394973864829218,0.394333843797856,1306,0.001790567369094,0.001790567369094,3.2061315032642e-06
"EmbeddedLLM/Mistral-7B-Merge-14-v0.2",0.756569567667445,1.30653684961714,100,1306,0.77,0.755455933145674,0.712098009188361,1306,0.044471558479084,0.044471558479084,0.00197771951355859
"eren23/NeuralDareBeagle-7B-slerp",0.771974084969121,1.45270904112372,100,1306,0.77,0.772137773606693,0.712863705972435,1306,0.059110378996686,0.059110378996686,0.00349403690513186
"Eric111/Snorkel-Mistral-PairRM-DPO-openchat-3.5-0106-laser",0.611472545118257,0.414485144243951,100,1306,0.65,0.608277897118113,0.560490045941807,1306,0.05098249917645,0.05098249917645,0.00259921522227673
"Eric111/UltraCatunaMayo-DPO",0.698998932502247,0.90336998650217,100,1306,0.69,0.699745112643395,0.69218989280245,1306,0.00680903969979696,0.00680903969979696,4.63630216334111e-05
"eswardivi/llamathon",0.544388032328016,0.121625273312263,100,1306,0.57,0.542264320249079,0.560490045941807,1306,-0.0161020136137909,0.0161020136137909,0.000259274842418709
"Eurdem/megatron_1.1_MoE_2x7B",0.714957608025681,0.993580556886919,100,1306,0.73,0.713710311842072,0.721286370597244,1306,-0.00632876257156301,0.00632876257156301,4.00532356872168e-05
"Eurdem/megatron_v3_2x7B",0.484045142558924,-0.126668178104039,100,1306,0.51,0.4818929984925,0.465543644716692,1306,0.018501497842232,0.018501497842232,0.000342305422406115
"Evillain/StarDust_20B_v0.2",0.253637218442215,-1.08372771219948,100,1306,0.25,0.253938812011222,0.242725880551302,1306,0.010911337890913,0.010911337890913,0.000119057294569673
"ewqr2130/alignment-handbook-zephyr-7b_ppo_5e7step_102",0.298547688308115,-0.887609675723997,100,1306,0.32,0.296768889660363,0.306278713629403,1306,-0.007731025321288,0.007731025321288,5.97687525183962e-05
"fblgit/una-cybertron-7b-v3-OMA",0.67337764971148,0.735111942740095,100,1306,0.7,0.67117015797943,0.683767228177642,1306,-0.0103895784661621,0.0103895784661621,0.000107943340704538
"FelixChao/NinjaDolphin-7B",0.713899522097489,0.980448060992669,100,1306,0.74,0.711735303365937,0.685298621745789,1306,0.0286009003516999,0.0286009003516999,0.000818011500927869
"FelixChao/WizardDolphin-7B",0.648767514742132,0.605439819199291,100,1306,0.67,0.647006943825228,0.669218989280245,1306,-0.020451474538113,0.020451474538113,0.000418262810783085
"field2437/phi-2-test",0.473323828309982,-0.173406860214981,100,1306,0.51,0.470282686378803,0.559724349157734,1306,-0.086400520847752,0.086400520847752,0.00746505000276282
"flammenai/flammen23-mistral-7B",0.694545425755753,0.868496659728147,100,1306,0.7,0.694093139334174,0.660030627871363,1306,0.0345147978843899,0.0345147978843899,0.00119127127300029
"flammenai/flammen27-mistral-7B",0.702614755366623,0.917548714169538,100,1306,0.71,0.702002380189727,0.681470137825421,1306,0.021144617541202,0.021144617541202,0.000447094850963707
"flammenai/Mahou-1.1-llama3-8B",0.61714821376608,0.435719151576918,100,1306,0.67,0.612765810264097,0.713629402756508,1306,-0.096481188990428,0.096481188990428,0.00930861982900669
"flemmingmiguel/MBX-7B",0.753958474357598,1.29673308000023,100,1306,0.75,0.754286706062208,0.719754977029097,1306,0.034203497328501,0.034203497328501,0.00116987922950078
"FPHam/Karen_TheEditor_V2_STRICT_Mistral_7B",0.300018800302608,-0.873282884599439,100,1306,0.3,0.300020359200005,0.304747320061256,1306,-0.00472851975864796,0.00472851975864796,2.23588991079242e-05
"Fredithefish/Guanaco-13B-Uncensored",0.0939325681840757,-2.1764207676562,100,1306,0.08,0.0950878391777802,0.0918836140888208,1306,0.00204895409525489,0.00204895409525489,4.1982128844618e-06
"FuseAI/FuseChat-7B-VaRM",0.613260865785908,0.431477551748664,100,1306,0.63,0.611872877874292,0.640888208269525,1306,-0.027627342483617,0.027627342483617,0.000763270052707068
"fzzhang/Marcoroni-neural-chat-7B-v2_gsm8k_merged",0.571703314406513,0.23805783058288,100,1306,0.6,0.569356988901249,0.618683001531394,1306,-0.046979687124881,0.046979687124881,0.00220709100235171
"G-reen/EXPERIMENT-SFT-m7b2-2-merged",0.319581264805229,-0.79209089355567,100,1306,0.33,0.318717356414286,0.349157733537519,1306,-0.02957646873229,0.02957646873229,0.000874767502672127
"gagan3012/MetaModelv3",0.676030747519218,0.746543565302629,100,1306,0.71,0.673214059917163,0.659264931087289,1306,0.016765816431929,0.016765816431929,0.00028109260062914
"gagan3012/Multirial",0.376743090823019,-0.561052640752028,100,1306,0.41,0.373985469829903,0.408116385911179,1306,-0.03137329508816,0.03137329508816,0.000984283644688764
"garage-bAInd/Camel-Platypus2-70B",0.237564546850654,-1.17262953400828,100,1306,0.26,0.235704227352366,0.241960183767228,1306,-0.00439563691657399,0.00439563691657399,1.93216239023481e-05
"genaicore3434/Mistral-7b-instruct-v0.2-summ-sft-bf16-e1",0.393105096887203,-0.492295524582813,100,1306,0.42,0.39087500541848,0.395865237366003,1306,-0.00276014047879997,0.00276014047879997,7.61837546271011e-06
"Gille/StrangeMerges_16-7B-slerp",0.734061451477919,1.13341923397288,100,1306,0.74,0.733569034519206,0.714395099540582,1306,0.019666351937337,0.019666351937337,0.000386765398523199
"Gille/StrangeMerges_30-7B-slerp",0.681115257712968,0.796864378483826,100,1306,0.67,0.682036920873248,0.709035222052067,1306,-0.027919964339099,0.027919964339099,0.000779524408696562
"Gille/StrangeMerges_31-7B-slerp",0.684841981038351,0.820450424448451,100,1306,0.67,0.68607265939974,0.706738131699847,1306,-0.021896150661496,0.021896150661496,0.00047944141379093
"Gille/StrangeMerges_49-7B-dare_ties",0.745468083749474,1.2284515284114,100,1306,0.74,0.7459214903622,0.702909647779479,1306,0.0425584359699951,0.0425584359699951,0.00181122047221217
"Gille/StrangeMerges_52-7B-dare_ties",0.705663895105762,0.922700779661183,100,1306,0.74,0.702816788563952,0.729709035222052,1306,-0.02404514011629,0.02404514011629,0.000578168763212019
"giraffe176/Open_Maid_Samantha_Hermes_Orca",0.564841882416091,0.198517808449609,100,1306,0.62,0.560268240825385,0.620214395099541,1306,-0.05537251268345,0.05537251268345,0.00306611516087883
"giraffe176/WestLake_Noromaid_OpenHermes_neural-chat",0.647400287903641,0.593515935954496,100,1306,0.68,0.644697160864142,0.663093415007657,1306,-0.0156931271040159,0.0156931271040159,0.0002462742383028
"gordicaleksa/YugoGPT",0.313078596039582,-0.826036576122611,100,1306,0.34,0.310846307153975,0.31010719754977,1306,0.00297139848981198,0.00297139848981198,8.82920898525693e-06
