"item_id","frequency","percentage"
"X8350",68,17.6165803108808
"X8934",67,17.3575129533679
"X6586",66,17.0984455958549
"X7307",65,16.839378238342
"X3679",64,16.580310880829
"X6360",64,16.580310880829
"X8078",64,16.580310880829
"X5269",63,16.3212435233161
"X674",63,16.3212435233161
"X6747",63,16.3212435233161
"X7052",63,16.3212435233161
"X7154",63,16.3212435233161
"X7469",63,16.3212435233161
"X8606",63,16.3212435233161
"X9469",63,16.3212435233161
"X9612",63,16.3212435233161
"X2928",62,16.0621761658031
"X5487",62,16.0621761658031
"X6537",62,16.0621761658031
"X8239",62,16.0621761658031
"X1283",61,15.8031088082902
"X2614",61,15.8031088082902
"X4460",61,15.8031088082902
"X6330",61,15.8031088082902
"X6637",61,15.8031088082902
"X4689",60,15.5440414507772
"X522",60,15.5440414507772
"X6123",60,15.5440414507772
"X2804",59,15.2849740932642
"X5183",59,15.2849740932642
"X9114",59,15.2849740932642
"X2539",57,14.7668393782383
"X5783",57,14.7668393782383
"X485",56,14.5077720207254
"X5854",56,14.5077720207254
"X3360",55,14.2487046632124
"X5425",55,14.2487046632124
"X6979",55,14.2487046632124
"X2142",54,13.9896373056995
"X3260",53,13.7305699481865
"X474",53,13.7305699481865
"X2643",52,13.4715025906736
"X6246",52,13.4715025906736
"X1401",51,13.2124352331606
"X1450",51,13.2124352331606
"X5114",51,13.2124352331606
"X800",51,13.2124352331606
"X6690",50,12.9533678756477
"X9765",50,12.9533678756477
"X1556",49,12.6943005181347
"X2732",49,12.6943005181347
"X3487",49,12.6943005181347
"X3766",49,12.6943005181347
"X4202",49,12.6943005181347
"X5976",49,12.6943005181347
"X6221",49,12.6943005181347
"X6281",49,12.6943005181347
"X7417",49,12.6943005181347
"X9681",49,12.6943005181347
"X3087",48,12.4352331606218
"X5587",48,12.4352331606218
"X7435",48,12.4352331606218
"X2061",47,12.1761658031088
"X2277",47,12.1761658031088
"X433",47,12.1761658031088
"X482",47,12.1761658031088
"X5621",47,12.1761658031088
"X6606",47,12.1761658031088
"X8643",47,12.1761658031088
"X941",47,12.1761658031088
"X4285",46,11.9170984455959
"X5215",46,11.9170984455959
"X7278",46,11.9170984455959
"X8765",46,11.9170984455959
"X942",46,11.9170984455959
"X2979",45,11.6580310880829
"X344",44,11.3989637305699
"X4167",44,11.3989637305699
"X8190",44,11.3989637305699
"X9914",44,11.3989637305699
"X1807",43,11.139896373057
"X3007",43,11.139896373057
"X3182",43,11.139896373057
"X4291",43,11.139896373057
"X4560",43,11.139896373057
"X503",43,11.139896373057
"X5355",43,11.139896373057
"X6646",43,11.139896373057
"X8960",43,11.139896373057
"X10021",42,10.880829015544
"X7748",42,10.880829015544
"X7855",42,10.880829015544
"X9184",42,10.880829015544
"X5562",41,10.6217616580311
"X6465",41,10.6217616580311
"X8383",41,10.6217616580311
"X8451",41,10.6217616580311
"X1802",40,10.3626943005181
"X318",40,10.3626943005181
"X364",40,10.3626943005181
"X4077",40,10.3626943005181
"X5661",40,10.3626943005181
"X151",39,10.1036269430052
"X2751",39,10.1036269430052
"X350",39,10.1036269430052
"X4438",39,10.1036269430052
"X5641",39,10.1036269430052
"X6937",39,10.1036269430052
"X1714",38,9.84455958549223
"X1884",38,9.84455958549223
"X1885",38,9.84455958549223
"X2448",38,9.84455958549223
"X4262",38,9.84455958549223
"X4361",38,9.84455958549223
"X536",38,9.84455958549223
"X5651",38,9.84455958549223
"X5983",38,9.84455958549223
"X6590",38,9.84455958549223
"X7026",38,9.84455958549223
"X7846",38,9.84455958549223
"X9302",38,9.84455958549223
"X9705",38,9.84455958549223
"X1951",37,9.58549222797927
"X2244",37,9.58549222797927
"X2323",37,9.58549222797927
"X245",37,9.58549222797927
"X2975",37,9.58549222797927
"X4021",37,9.58549222797927
"X7385",37,9.58549222797927
"X8751",37,9.58549222797927
"X2065",36,9.32642487046632
"X5432",36,9.32642487046632
"X5632",36,9.32642487046632
"X6088",36,9.32642487046632
"X1308",35,9.06735751295337
"X3222",35,9.06735751295337
"X73",35,9.06735751295337
"X1446",34,8.80829015544041
"X2015",34,8.80829015544041
"X2820",34,8.80829015544041
"X3623",34,8.80829015544041
"X3697",34,8.80829015544041
"X3852",34,8.80829015544041
"X4309",34,8.80829015544041
"X4338",34,8.80829015544041
"X4431",34,8.80829015544041
"X4794",34,8.80829015544041
"X4822",34,8.80829015544041
"X706",34,8.80829015544041
"X7175",34,8.80829015544041
"X7720",34,8.80829015544041
"X7766",34,8.80829015544041
"X7774",34,8.80829015544041
"X8219",34,8.80829015544041
"X8968",34,8.80829015544041
"X9076",34,8.80829015544041
"X978",34,8.80829015544041
"X9892",34,8.80829015544041
"X1250",33,8.54922279792746
"X1423",33,8.54922279792746
"X1732",33,8.54922279792746
"X1913",33,8.54922279792746
"X2005",33,8.54922279792746
"X2047",33,8.54922279792746
"X2726",33,8.54922279792746
"X2762",33,8.54922279792746
"X2915",33,8.54922279792746
"X3112",33,8.54922279792746
"X3130",33,8.54922279792746
"X342",33,8.54922279792746
"X3491",33,8.54922279792746
"X35",33,8.54922279792746
"X3578",33,8.54922279792746
"X421",33,8.54922279792746
"X4282",33,8.54922279792746
"X4571",33,8.54922279792746
"X4609",33,8.54922279792746
"X4830",33,8.54922279792746
"X5063",33,8.54922279792746
"X5216",33,8.54922279792746
"X5413",33,8.54922279792746
"X5556",33,8.54922279792746
"X6091",33,8.54922279792746
"X6255",33,8.54922279792746
"X6270",33,8.54922279792746
"X6320",33,8.54922279792746
"X6329",33,8.54922279792746
"X6949",33,8.54922279792746
"X7280",33,8.54922279792746
"X7319",33,8.54922279792746
"X7534",33,8.54922279792746
"X7540",33,8.54922279792746
"X7808",33,8.54922279792746
"X7824",33,8.54922279792746
"X7826",33,8.54922279792746
"X7905",33,8.54922279792746
"X8027",33,8.54922279792746
"X8069",33,8.54922279792746
"X814",33,8.54922279792746
"X816",33,8.54922279792746
"X8380",33,8.54922279792746
"X8657",33,8.54922279792746
"X8703",33,8.54922279792746
"X8752",33,8.54922279792746
"X8760",33,8.54922279792746
"X8847",33,8.54922279792746
"X9012",33,8.54922279792746
"X9096",33,8.54922279792746
"X9441",33,8.54922279792746
"X9523",33,8.54922279792746
"X9682",33,8.54922279792746
"X1056",32,8.29015544041451
"X1125",32,8.29015544041451
"X1249",32,8.29015544041451
"X1309",32,8.29015544041451
"X1416",32,8.29015544041451
"X1599",32,8.29015544041451
"X1965",32,8.29015544041451
"X2256",32,8.29015544041451
"X2414",32,8.29015544041451
"X2476",32,8.29015544041451
"X2613",32,8.29015544041451
"X2904",32,8.29015544041451
"X2916",32,8.29015544041451
"X2973",32,8.29015544041451
"X30",32,8.29015544041451
"X3028",32,8.29015544041451
"X321",32,8.29015544041451
"X3461",32,8.29015544041451
"X3675",32,8.29015544041451
"X3698",32,8.29015544041451
"X3812",32,8.29015544041451
"X4156",32,8.29015544041451
"X4197",32,8.29015544041451
"X4223",32,8.29015544041451
"X4402",32,8.29015544041451
"X4419",32,8.29015544041451
"X4450",32,8.29015544041451
"X5231",32,8.29015544041451
"X5523",32,8.29015544041451
"X5864",32,8.29015544041451
"X6154",32,8.29015544041451
"X6187",32,8.29015544041451
"X6396",32,8.29015544041451
"X6505",32,8.29015544041451
"X6592",32,8.29015544041451
"X6635",32,8.29015544041451
"X6643",32,8.29015544041451
"X6694",32,8.29015544041451
"X7341",32,8.29015544041451
"X8296",32,8.29015544041451
"X8440",32,8.29015544041451
"X9083",32,8.29015544041451
"X9264",32,8.29015544041451
"X9515",32,8.29015544041451
"X963",32,8.29015544041451
"X9869",32,8.29015544041451
"X2140",31,8.03108808290155
"X3598",31,8.03108808290155
"X5522",31,8.03108808290155
"X6239",31,8.03108808290155
"X6858",31,8.03108808290155
"X6952",31,8.03108808290155
"X7017",31,8.03108808290155
"X9319",31,8.03108808290155
"X9360",31,8.03108808290155
"X9393",31,8.03108808290155
"X9996",31,8.03108808290155
"X1373",30,7.7720207253886
"X1943",30,7.7720207253886
"X2072",30,7.7720207253886
"X241",30,7.7720207253886
"X2795",30,7.7720207253886
"X300",30,7.7720207253886
"X3322",30,7.7720207253886
"X3385",30,7.7720207253886
"X3810",30,7.7720207253886
"X4922",30,7.7720207253886
"X4957",30,7.7720207253886
"X5472",30,7.7720207253886
"X5507",30,7.7720207253886
"X572",30,7.7720207253886
"X6001",30,7.7720207253886
"X6338",30,7.7720207253886
"X6458",30,7.7720207253886
"X6535",30,7.7720207253886
"X6951",30,7.7720207253886
"X7055",30,7.7720207253886
"X7304",30,7.7720207253886
"X8504",30,7.7720207253886
"X8630",30,7.7720207253886
"X9",30,7.7720207253886
"X9211",30,7.7720207253886
"X1055",29,7.51295336787565
"X1106",29,7.51295336787565
"X1434",29,7.51295336787565
"X1796",29,7.51295336787565
"X181",29,7.51295336787565
"X2532",29,7.51295336787565
"X2617",29,7.51295336787565
"X2642",29,7.51295336787565
"X2800",29,7.51295336787565
"X2877",29,7.51295336787565
"X3268",29,7.51295336787565
"X3384",29,7.51295336787565
"X3553",29,7.51295336787565
"X3649",29,7.51295336787565
"X3959",29,7.51295336787565
"X4382",29,7.51295336787565
"X4900",29,7.51295336787565
"X5056",29,7.51295336787565
"X5515",29,7.51295336787565
"X5749",29,7.51295336787565
"X6727",29,7.51295336787565
"X7014",29,7.51295336787565
"X7345",29,7.51295336787565
"X7507",29,7.51295336787565
"X7920",29,7.51295336787565
"X7991",29,7.51295336787565
"X8217",29,7.51295336787565
"X8243",29,7.51295336787565
"X9192",29,7.51295336787565
"X9524",29,7.51295336787565
"X9890",29,7.51295336787565
"X1272",28,7.25388601036269
"X1355",28,7.25388601036269
"X1366",28,7.25388601036269
"X1403",28,7.25388601036269
"X1433",28,7.25388601036269
"X145",28,7.25388601036269
"X1552",28,7.25388601036269
"X1586",28,7.25388601036269
"X1602",28,7.25388601036269
"X1744",28,7.25388601036269
"X1799",28,7.25388601036269
"X1847",28,7.25388601036269
"X1996",28,7.25388601036269
"X2056",28,7.25388601036269
"X2125",28,7.25388601036269
"X2145",28,7.25388601036269
"X2236",28,7.25388601036269
"X2321",28,7.25388601036269
"X2422",28,7.25388601036269
"X2545",28,7.25388601036269
"X2563",28,7.25388601036269
"X2746",28,7.25388601036269
"X2794",28,7.25388601036269
"X2801",28,7.25388601036269
"X299",28,7.25388601036269
"X3021",28,7.25388601036269
"X3120",28,7.25388601036269
"X3316",28,7.25388601036269
"X333",28,7.25388601036269
"X3428",28,7.25388601036269
"X3747",28,7.25388601036269
"X3880",28,7.25388601036269
"X4026",28,7.25388601036269
"X411",28,7.25388601036269
"X4284",28,7.25388601036269
"X4653",28,7.25388601036269
"X4715",28,7.25388601036269
"X5213",28,7.25388601036269
"X526",28,7.25388601036269
"X5486",28,7.25388601036269
"X5605",28,7.25388601036269
"X5652",28,7.25388601036269
"X5693",28,7.25388601036269
"X5956",28,7.25388601036269
"X6369",28,7.25388601036269
"X6466",28,7.25388601036269
"X6596",28,7.25388601036269
"X6688",28,7.25388601036269
"X6958",28,7.25388601036269
"X7012",28,7.25388601036269
"X7134",28,7.25388601036269
"X7466",28,7.25388601036269
"X7603",28,7.25388601036269
"X7701",28,7.25388601036269
"X771",28,7.25388601036269
"X7735",28,7.25388601036269
"X7875",28,7.25388601036269
"X8140",28,7.25388601036269
"X8283",28,7.25388601036269
"X8336",28,7.25388601036269
"X846",28,7.25388601036269
"X8518",28,7.25388601036269
"X8538",28,7.25388601036269
"X8558",28,7.25388601036269
"X857",28,7.25388601036269
"X8776",28,7.25388601036269
"X8845",28,7.25388601036269
"X8889",28,7.25388601036269
"X8992",28,7.25388601036269
"X9024",28,7.25388601036269
"X9194",28,7.25388601036269
"X9220",28,7.25388601036269
"X9281",28,7.25388601036269
"X9288",28,7.25388601036269
"X9574",28,7.25388601036269
"X9616",28,7.25388601036269
"X9640",28,7.25388601036269
"X9641",28,7.25388601036269
"X9701",28,7.25388601036269
"X9855",28,7.25388601036269
"X10002",27,6.99481865284974
"X3274",27,6.99481865284974
"X3470",27,6.99481865284974
"X6798",27,6.99481865284974
"X8157",27,6.99481865284974
"X9517",27,6.99481865284974
"X1740",26,6.73575129533679
"X2231",26,6.73575129533679
"X4546",26,6.73575129533679
"X7614",26,6.73575129533679
"X854",26,6.73575129533679
"X8852",26,6.73575129533679
"X9852",26,6.73575129533679
"X9861",26,6.73575129533679
"X2776",25,6.47668393782383
"X2836",25,6.47668393782383
"X4341",25,6.47668393782383
"X6261",25,6.47668393782383
"X7709",25,6.47668393782383
"X8551",25,6.47668393782383
"X1886",24,6.21761658031088
"X2150",24,6.21761658031088
"X4039",24,6.21761658031088
"X4860",24,6.21761658031088
"X6697",24,6.21761658031088
"X7084",24,6.21761658031088
"X7510",24,6.21761658031088
"X7900",24,6.21761658031088
"X7951",24,6.21761658031088
"X9107",24,6.21761658031088
"X9851",24,6.21761658031088
"X2232",23,5.95854922279793
"X2404",23,5.95854922279793
"X2949",23,5.95854922279793
"X4921",23,5.95854922279793
"X7890",23,5.95854922279793
"X2105",22,5.69948186528497
"X8773",22,5.69948186528497
"X8939",22,5.69948186528497
"X1201",21,5.44041450777202
"X2035",21,5.44041450777202
"X3287",21,5.44041450777202
"X3583",21,5.44041450777202
"X3819",21,5.44041450777202
"X3965",21,5.44041450777202
"X4226",21,5.44041450777202
"X8316",21,5.44041450777202
"X2561",20,5.18134715025907
"X4872",20,5.18134715025907
"X5047",20,5.18134715025907
"X71",20,5.18134715025907
"X1413",19,4.92227979274611
"X1696",19,4.92227979274611
"X3218",19,4.92227979274611
"X388",19,4.92227979274611
"X4492",19,4.92227979274611
"X4748",19,4.92227979274611
"X4796",19,4.92227979274611
"X493",19,4.92227979274611
"X5354",19,4.92227979274611
"X5729",19,4.92227979274611
"X5736",19,4.92227979274611
"X6213",19,4.92227979274611
"X64",19,4.92227979274611
"X6469",19,4.92227979274611
"X6549",19,4.92227979274611
"X6573",19,4.92227979274611
"X6615",19,4.92227979274611
"X6619",19,4.92227979274611
"X7413",19,4.92227979274611
"X7739",19,4.92227979274611
"X793",19,4.92227979274611
"X8424",19,4.92227979274611
"X8476",19,4.92227979274611
"X8745",19,4.92227979274611
"X8876",19,4.92227979274611
"X906",19,4.92227979274611
"X9266",19,4.92227979274611
"X9736",19,4.92227979274611
"X9754",19,4.92227979274611
"X2158",18,4.66321243523316
"X2224",18,4.66321243523316
"X3911",18,4.66321243523316
"X5767",18,4.66321243523316
"X7993",18,4.66321243523316
"X9698",18,4.66321243523316
"X10040",17,4.40414507772021
"X4200",17,4.40414507772021
"X7416",17,4.40414507772021
"X9234",17,4.40414507772021
"X3807",16,4.14507772020725
"X5172",16,4.14507772020725
"X6891",16,4.14507772020725
"X7670",16,4.14507772020725
"X9118",16,4.14507772020725
"X1869",15,3.8860103626943
"X2522",15,3.8860103626943
"X2855",15,3.8860103626943
"X4706",15,3.8860103626943
"X5910",15,3.8860103626943
"X6049",15,3.8860103626943
"X7359",15,3.8860103626943
"X82",15,3.8860103626943
"X2924",14,3.62694300518135
"X3277",14,3.62694300518135
"X478",14,3.62694300518135
"X5346",14,3.62694300518135
"X5555",14,3.62694300518135
"X5668",14,3.62694300518135
"X7039",14,3.62694300518135
"X7078",14,3.62694300518135
"X7093",14,3.62694300518135
"X8261",14,3.62694300518135
"X840",14,3.62694300518135
"X8734",14,3.62694300518135
"X9977",14,3.62694300518135
"X2077",13,3.36787564766839
"X5691",13,3.36787564766839
"X7327",13,3.36787564766839
"X7657",13,3.36787564766839
"X8806",13,3.36787564766839
"X349",12,3.10880829015544
"X4396",12,3.10880829015544
"X4899",12,3.10880829015544
"X6753",12,3.10880829015544
"X8071",12,3.10880829015544
"X9250",12,3.10880829015544
"X1014",11,2.84974093264249
"X129",11,2.84974093264249
"X1662",11,2.84974093264249
"X2479",11,2.84974093264249
"X3327",11,2.84974093264249
"X3538",11,2.84974093264249
"X3560",11,2.84974093264249
"X4491",11,2.84974093264249
"X5807",11,2.84974093264249
"X6866",11,2.84974093264249
"X7022",11,2.84974093264249
"X7265",11,2.84974093264249
"X8312",11,2.84974093264249
"X8589",11,2.84974093264249
"X9991",11,2.84974093264249
"X1282",10,2.59067357512953
"X2026",10,2.59067357512953
"X2099",10,2.59067357512953
"X2527",10,2.59067357512953
"X6127",10,2.59067357512953
"X6413",10,2.59067357512953
"X6612",10,2.59067357512953
"X9141",10,2.59067357512953
"X9172",10,2.59067357512953
"X1462",9,2.33160621761658
"X2672",9,2.33160621761658
"X36",9,2.33160621761658
"X4490",9,2.33160621761658
"X7089",9,2.33160621761658
"X2183",8,2.07253886010363
"X7180",8,2.07253886010363
"X7587",8,2.07253886010363
"X7866",8,2.07253886010363
"X8023",8,2.07253886010363
"X9005",8,2.07253886010363
"X9010",8,2.07253886010363
"X9368",8,2.07253886010363
"X9746",8,2.07253886010363
"X2073",7,1.81347150259067
"X5988",7,1.81347150259067
"X6749",7,1.81347150259067
"X6863",7,1.81347150259067
"X7146",7,1.81347150259067
"X7567",7,1.81347150259067
"X7868",7,1.81347150259067
"X8741",7,1.81347150259067
"X9394",7,1.81347150259067
"X9548",7,1.81347150259067
"X2494",6,1.55440414507772
"X6760",6,1.55440414507772
"X6882",6,1.55440414507772
"X1550",5,1.29533678756477
"X2738",5,1.29533678756477
"X4681",5,1.29533678756477
"X7871",5,1.29533678756477
"X125",4,1.03626943005181
"X2024",4,1.03626943005181
"X2509",4,1.03626943005181
"X33",4,1.03626943005181
"X473",4,1.03626943005181
"X5519",4,1.03626943005181
"X6934",4,1.03626943005181
"X7447",4,1.03626943005181
"X7957",4,1.03626943005181
"X8526",4,1.03626943005181
"X8597",4,1.03626943005181
"X9007",4,1.03626943005181
"X9709",4,1.03626943005181
"X9783",4,1.03626943005181
"X109",3,0.77720207253886
"X1438",3,0.77720207253886
"X2110",3,0.77720207253886
"X2432",3,0.77720207253886
"X2580",3,0.77720207253886
"X2929",3,0.77720207253886
"X3351",3,0.77720207253886
"X3419",3,0.77720207253886
"X3762",3,0.77720207253886
"X4189",3,0.77720207253886
"X4573",3,0.77720207253886
"X4724",3,0.77720207253886
"X5350",3,0.77720207253886
"X5734",3,0.77720207253886
"X6085",3,0.77720207253886
"X7064",3,0.77720207253886
"X7375",3,0.77720207253886
"X7759",3,0.77720207253886
"X7849",3,0.77720207253886
"X7922",3,0.77720207253886
"X1814",2,0.518134715025907
"X2484",2,0.518134715025907
"X257",2,0.518134715025907
"X3284",2,0.518134715025907
"X4045",2,0.518134715025907
"X4250",2,0.518134715025907
"X4500",2,0.518134715025907
"X4559",2,0.518134715025907
"X4566",2,0.518134715025907
"X4785",2,0.518134715025907
"X4972",2,0.518134715025907
"X5159",2,0.518134715025907
"X5200",2,0.518134715025907
"X6207",2,0.518134715025907
"X6572",2,0.518134715025907
"X7271",2,0.518134715025907
"X7635",2,0.518134715025907
"X7695",2,0.518134715025907
"X850",2,0.518134715025907
"X9014",2,0.518134715025907
"X9092",2,0.518134715025907
"X946",2,0.518134715025907
"X9472",2,0.518134715025907
"X9646",2,0.518134715025907
"X9780",2,0.518134715025907
"X9990",2,0.518134715025907
"X107",1,0.259067357512953
"X110",1,0.259067357512953
"X1135",1,0.259067357512953
"X1166",1,0.259067357512953
"X1285",1,0.259067357512953
"X1498",1,0.259067357512953
"X1595",1,0.259067357512953
"X1826",1,0.259067357512953
"X1892",1,0.259067357512953
"X197",1,0.259067357512953
"X200",1,0.259067357512953
"X205",1,0.259067357512953
"X2103",1,0.259067357512953
"X227",1,0.259067357512953
"X2290",1,0.259067357512953
"X2495",1,0.259067357512953
"X2689",1,0.259067357512953
"X2701",1,0.259067357512953
"X2713",1,0.259067357512953
"X28",1,0.259067357512953
"X2827",1,0.259067357512953
"X297",1,0.259067357512953
"X3119",1,0.259067357512953
"X3156",1,0.259067357512953
"X3319",1,0.259067357512953
"X3371",1,0.259067357512953
"X3375",1,0.259067357512953
"X3556",1,0.259067357512953
"X3628",1,0.259067357512953
"X3744",1,0.259067357512953
"X3749",1,0.259067357512953
"X375",1,0.259067357512953
"X3769",1,0.259067357512953
"X3975",1,0.259067357512953
"X4162",1,0.259067357512953
"X4418",1,0.259067357512953
"X452",1,0.259067357512953
"X4641",1,0.259067357512953
"X4924",1,0.259067357512953
"X4975",1,0.259067357512953
"X5347",1,0.259067357512953
"X5618",1,0.259067357512953
"X5878",1,0.259067357512953
"X5906",1,0.259067357512953
"X6036",1,0.259067357512953
"X6375",1,0.259067357512953
"X6512",1,0.259067357512953
"X6536",1,0.259067357512953
"X6547",1,0.259067357512953
"X6591",1,0.259067357512953
"X6754",1,0.259067357512953
"X6761",1,0.259067357512953
"X6839",1,0.259067357512953
"X6928",1,0.259067357512953
"X6969",1,0.259067357512953
"X7054",1,0.259067357512953
"X7150",1,0.259067357512953
"X7218",1,0.259067357512953
"X7283",1,0.259067357512953
"X7489",1,0.259067357512953
"X7655",1,0.259067357512953
"X7810",1,0.259067357512953
"X7857",1,0.259067357512953
"X8212",1,0.259067357512953
"X83",1,0.259067357512953
"X8323",1,0.259067357512953
"X8515",1,0.259067357512953
"X9358",1,0.259067357512953
"X9404",1,0.259067357512953
"X9539",1,0.259067357512953
"X9657",1,0.259067357512953
"X9713",1,0.259067357512953
"X9882",1,0.259067357512953
"X9963",1,0.259067357512953
"X9974",1,0.259067357512953
