"item_id","frequency","percentage"
"X639",45,8.72093023255814
"X176",44,8.52713178294574
"X219",44,8.52713178294574
"X58",44,8.52713178294574
"X170",43,8.33333333333333
"X574",43,8.33333333333333
"X776",43,8.33333333333333
"X229",42,8.13953488372093
"X686",42,8.13953488372093
"X242",41,7.94573643410853
"X429",41,7.94573643410853
"X213",40,7.75193798449612
"X288",39,7.55813953488372
"X541",39,7.55813953488372
"X355",38,7.36434108527132
"X536",38,7.36434108527132
"X193",35,6.78294573643411
"X67",35,6.78294573643411
"X46",34,6.58914728682171
"X663",33,6.3953488372093
"X704",33,6.3953488372093
"X744",32,6.2015503875969
"X8",32,6.2015503875969
"X232",30,5.81395348837209
"X240",30,5.81395348837209
"X42",30,5.81395348837209
"X362",28,5.42635658914729
"X688",28,5.42635658914729
"X436",27,5.23255813953488
"X782",27,5.23255813953488
"X672",26,5.03875968992248
"X399",24,4.65116279069767
"X509",24,4.65116279069767
"X510",24,4.65116279069767
"X221",23,4.45736434108527
"X259",23,4.45736434108527
"X335",23,4.45736434108527
"X721",23,4.45736434108527
"X174",22,4.26356589147287
"X570",22,4.26356589147287
"X127",21,4.06976744186047
"X155",19,3.68217054263566
"X292",19,3.68217054263566
"X689",18,3.48837209302326
"X347",17,3.29457364341085
"X441",17,3.29457364341085
"X84",17,3.29457364341085
"X392",16,3.10077519379845
"X655",16,3.10077519379845
"X673",16,3.10077519379845
"X54",15,2.90697674418605
"X320",14,2.71317829457364
"X766",14,2.71317829457364
"X439",13,2.51937984496124
"X770",13,2.51937984496124
"X312",12,2.32558139534884
"X603",12,2.32558139534884
"X69",11,2.13178294573643
"X707",11,2.13178294573643
"X313",10,1.93798449612403
"X315",10,1.93798449612403
"X664",10,1.93798449612403
"X476",9,1.74418604651163
"X486",9,1.74418604651163
"X677",9,1.74418604651163
"X743",9,1.74418604651163
"X368",8,1.55038759689922
"X378",8,1.55038759689922
"X481",8,1.55038759689922
"X761",8,1.55038759689922
"X122",7,1.35658914728682
"X142",7,1.35658914728682
"X197",7,1.35658914728682
"X49",7,1.35658914728682
"X497",7,1.35658914728682
"X556",7,1.35658914728682
"X57",7,1.35658914728682
"X571",7,1.35658914728682
"X682",7,1.35658914728682
"X726",7,1.35658914728682
"X131",6,1.16279069767442
"X154",6,1.16279069767442
"X178",6,1.16279069767442
"X234",6,1.16279069767442
"X394",6,1.16279069767442
"X445",6,1.16279069767442
"X554",6,1.16279069767442
"X558",6,1.16279069767442
"X602",6,1.16279069767442
"X61",6,1.16279069767442
"X763",6,1.16279069767442
"X159",5,0.968992248062015
"X198",5,0.968992248062015
"X241",5,0.968992248062015
"X285",5,0.968992248062015
"X287",5,0.968992248062015
"X296",5,0.968992248062015
"X318",5,0.968992248062015
"X330",5,0.968992248062015
"X35",5,0.968992248062015
"X383",5,0.968992248062015
"X461",5,0.968992248062015
"X470",5,0.968992248062015
"X502",5,0.968992248062015
"X512",5,0.968992248062015
"X648",5,0.968992248062015
"X756",5,0.968992248062015
"X785",5,0.968992248062015
"X88",5,0.968992248062015
"X101",4,0.775193798449612
"X123",4,0.775193798449612
"X189",4,0.775193798449612
"X209",4,0.775193798449612
"X237",4,0.775193798449612
"X278",4,0.775193798449612
"X301",4,0.775193798449612
"X331",4,0.775193798449612
"X423",4,0.775193798449612
"X513",4,0.775193798449612
"X600",4,0.775193798449612
"X607",4,0.775193798449612
"X637",4,0.775193798449612
"X787",4,0.775193798449612
"X87",4,0.775193798449612
"X10",3,0.581395348837209
"X108",3,0.581395348837209
"X113",3,0.581395348837209
"X121",3,0.581395348837209
"X224",3,0.581395348837209
"X283",3,0.581395348837209
"X294",3,0.581395348837209
"X384",3,0.581395348837209
"X385",3,0.581395348837209
"X44",3,0.581395348837209
"X442",3,0.581395348837209
"X55",3,0.581395348837209
"X599",3,0.581395348837209
"X653",3,0.581395348837209
"X83",3,0.581395348837209
"X26",2,0.387596899224806
"X30",2,0.387596899224806
"X397",2,0.387596899224806
"X531",2,0.387596899224806
"X537",2,0.387596899224806
"X654",2,0.387596899224806
"X699",2,0.387596899224806
"X754",2,0.387596899224806
"X79",2,0.387596899224806
"X291",1,0.193798449612403
"X375",1,0.193798449612403
"X440",1,0.193798449612403
"X444",1,0.193798449612403
"X516",1,0.193798449612403
"X636",1,0.193798449612403
"X816",1,0.193798449612403
"X86",1,0.193798449612403
