_id	heading	loc.0	loc.1	owner	pitch	place_id	type	votes
50e5faead7c3df413b00073a	0	35.021164	135.78200500000003	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faead7c3df413b00073b	0	35.008317	135.72787100000005	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faead7c3df413b00073c	0	35.009992	135.781516	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faead7c3df413b00073d	0	34.998867	135.72358899999995	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faead7c3df413b00073e	0	35.016079	135.77424799999994	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faead7c3df413b00073f	0	35.03054	135.77451199999996	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faead7c3df413b000740	0	35.069915	135.75021100000004	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faebd7c3df413b000741	0	35.014599	135.79486900000006	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faebd7c3df413b000742	0	35.023215	135.75733100000002	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faebd7c3df413b000743	0	35.051399	135.75207899999998	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faebd7c3df413b000744	0	35.064799	135.74168299999997	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faebd7c3df413b000745	0	35.01289	135.74709400000006	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faebd7c3df413b000746	0	34.991613	135.74605799999995	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faebd7c3df413b000747	0	35.031224	135.78054399999996	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faebd7c3df413b000748	0	34.974227	135.758824	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faebd7c3df413b000749	0	35.051679	135.76041099999998	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faebd7c3df413b00074a	0	35.007525	135.71227999999996	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faebd7c3df413b00074b	0	35.048289	135.776346	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faebd7c3df413b00074c	0	35.003263	135.79180799999995	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faebd7c3df413b00074d	0	35.043051	135.738883	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faebd7c3df413b00074e	0	35.053046	135.74693000000002	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faebd7c3df413b00074f	0	35.015889	135.794217	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faebd7c3df413b000750	0	35.014835	135.72551899999996	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faebd7c3df413b000751	0	35.05838	135.79765299999997	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faebd7c3df413b000752	0	35.003795	135.75098400000002	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faebd7c3df413b000753	0	35.028603	135.754821	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faecd7c3df413b000754	0	35.067349	135.77595700000006	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faecd7c3df413b000755	0	35.032651	135.72229200000004	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faecd7c3df413b000756	0	35.059059	135.76780199999996	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faecd7c3df413b000757	0	35.013685	135.77763200000004	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faecd7c3df413b000758	0	35.009043	135.74159499999996	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faecd7c3df413b000759	0	35.013983	135.75206200000002	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faecd7c3df413b00075a	0	35.003746	135.711322	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faecd7c3df413b00075b	0	35.00177	135.71965999999998	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faecd7c3df413b00075c	0	34.979231	135.79567299999997	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faecd7c3df413b00075d	0	35.018613	135.735731	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faecd7c3df413b00075e	0	35.008485	135.71160599999996	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faecd7c3df413b00075f	0	35.049407	135.76986999999997	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faecd7c3df413b000760	0	35.007918	135.71211700000003	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faecd7c3df413b000761	0	35.040015	135.758328	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faecd7c3df413b000762	0	34.988522	135.72120700000005	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faedd7c3df413b000763	0	35.068758	135.77483600000005	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faedd7c3df413b000764	0	35.046967	135.751979	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faedd7c3df413b000765	0	35.056982	135.74870999999996	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faedd7c3df413b000766	0	34.991336	135.71356600000001	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faedd7c3df413b000767	0	34.991219	135.718709	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faedd7c3df413b000768	0	35.002873	135.74897599999997	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faedd7c3df413b000769	0	35.01646	135.73125300000004	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faedd7c3df413b00076a	0	35.001526	135.71359699999994	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faedd7c3df413b00076b	0	34.98021	135.73395099999993	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faedd7c3df413b00076c	0	35.02627	135.776433	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faedd7c3df413b00076d	0	34.986459	135.777287	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faedd7c3df413b00076e	0	35.057009	135.74510499999997	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faedd7c3df413b00076f	0	34.982993	135.74157200000002	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faedd7c3df413b000770	0	35.022791	135.772201	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faedd7c3df413b000771	0	34.998624	135.72573	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faeed7c3df413b000772	0	35.049469	135.79657599999996	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faeed7c3df413b000773	0	34.980761	135.74016499999993	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faeed7c3df413b000774	0	35.047658	135.77806099999998	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faeed7c3df413b000775	0	34.973264	135.76093400000002	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faeed7c3df413b000776	0	35.007832	135.77124000000003	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faeed7c3df413b000777	0	35.017214	135.73794599999997	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faeed7c3df413b000778	0	35.003601	135.77411200000006	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faeed7c3df413b000779	0	35.036016	135.766887	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faeed7c3df413b00077a	0	34.999158	135.77843699999994	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faeed7c3df413b00077b	0	34.987421	135.73362700000007	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faeed7c3df413b00077c	0	35.02838	135.73429299999998	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faeed7c3df413b00077d	0	35.031644	135.80158900000004	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faeed7c3df413b00077e	0	35.032896	135.75935400000003	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faeed7c3df413b00077f	0	35.071148	135.75791400000003	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faeed7c3df413b000780	0	35.039018	135.75271699999996	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faeed7c3df413b000781	0	35.014901	135.767966	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faeed7c3df413b000782	0	35.045768	135.75102700000002	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faeed7c3df413b000783	0	34.978566	135.795654	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faeed7c3df413b000784	0	34.982444	135.776794	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faefd7c3df413b000785	0	35.041576	135.73845499999993	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faefd7c3df413b000786	0	35.017197	135.74022100000002	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faefd7c3df413b000787	0	34.977764	135.73555899999997	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e73275d7c3df413b000e1c	0	-33.043134	-71.627228	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73275d7c3df413b000e1d	0	-33.046457	-71.64866	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73275d7c3df413b000e1e	0	-33.03968	-71.62836400000003	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73275d7c3df413b000e1f	0	-33.049296	-71.59388899999999	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73275d7c3df413b000e20	0	-33.029204	-71.534717	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73275d7c3df413b000e21	0	-33.029579	-71.58027500000003	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73275d7c3df413b000e22	0	-33.049675	-71.65688899999998	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73275d7c3df413b000e23	0	-33.014173	-71.55391199999997	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73275d7c3df413b000e24	0	-33.054487	-71.57246499999997	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73275d7c3df413b000e25	0	-33.045568	-71.65453400000001	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73275d7c3df413b000e26	0	-33.038059	-71.649429	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73275d7c3df413b000e27	0	-33.029519	-71.55818999999997	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73275d7c3df413b000e28	0	-33.029595	-71.65042800000003	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73275d7c3df413b000e29	0	-33.033032	-71.55797999999999	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73275d7c3df413b000e2a	0	-33.034109	-71.58370200000002	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73276d7c3df413b000e2b	0	-33.051899	-71.62892699999998	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73276d7c3df413b000e2c	0	-33.041753	-71.64588500000002	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73276d7c3df413b000e2d	0	-33.036425	-71.53174200000001	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73276d7c3df413b000e2e	0	-33.035579	-71.56793299999998	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73276d7c3df413b000e2f	0	-33.049409	-71.657082	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73276d7c3df413b000e30	0	-33.055042	-71.61029100000002	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73276d7c3df413b000e31	0	-33.058521	-71.58240799999999	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73276d7c3df413b000e32	0	-33.03684	-71.631663	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73276d7c3df413b000e33	0	-33.018086	-71.54594800000001	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73276d7c3df413b000e34	0	-33.043417	-71.55767300000002	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73276d7c3df413b000e35	0	-33.019797	-71.56002899999999	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73276d7c3df413b000e36	0	-33.019351	-71.551673	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73276d7c3df413b000e37	0	-33.042798	-71.57291700000002	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73276d7c3df413b000e38	0	-33.034752	-71.58698300000003	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73276d7c3df413b000e39	0	-33.008827	-71.543	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73276d7c3df413b000e3a	0	-33.03087	-71.587173	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73276d7c3df413b000e3b	0	-33.047063	-71.64809000000002	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73276d7c3df413b000e3c	0	-33.052874	-71.60182500000002	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73276d7c3df413b000e3d	0	-33.041194	-71.53873799999997	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
50e73276d7c3df413b000e3e	0	-33.011897	-71.55067600000001	deepak.jagdish@gmail.com	0	50e73270d7c3df413b000d8c	gsv	0
