"model","theta_atlas","se","num_items","time_sec"
"cookinai/NeuralLlama-3-ORPO",-0.726147327096116,0.136671459693007,30,2.36527967453003
"Eric111/UltraCatunaMayo-DPO",1.29359465028952,0.148483517348419,30,2.35717582702637
"Kukedlc/NeuralKrishnaMath-7B-slerp",1.29770922609377,0.143961968061621,30,2.35150480270386
"GritLM/GritLM-8x7B",0.354766260515814,0.115731592651708,30,2.29759979248047
"Minirecord/Mini_DPO_test02",-0.596218339062626,0.132731655727339,30,2.34965562820435
"MaziyarPanahi/Llama-3-8B-Instruct-v0.8",0.355072175594863,0.116770237167579,30,2.36278104782104
"Inv/Elbrus-7B",-0.520966361089019,0.134582958122228,30,2.33106398582458
"PocketDoc/Dans-AdventurousWinds-7b",-1.52130335909476,0.146841192376678,30,2.32195210456848
"sail/Sailor-1.8B",-3.09798681225702,0.197402240934889,137,10.6252119541168
"cloudyu/mistral_11B_instruct_v0.1",-0.999003683617154,0.129663457419871,30,2.3968985080719
"v1olet/v1olet_marcoroni-go-bruins-merge-7B",1.16346031280841,0.133199722359077,30,2.33648371696472
"Alsebay/L3-test-2",0.519955080556918,0.115078185696573,30,2.29549288749695
"paulml/NeuralOmniBeagleMBX-v3-7B",1.2103407201727,0.139521674826859,30,2.29599046707153
"robinsmits/Qwen1.5-7B-Dutch-Chat-Sft",-0.488233925686881,0.131608323767843,30,2.36856961250305
"MayaPH/GodziLLa2-70B",-0.276930624973269,0.12416939106351,30,2.2485237121582
"Steelskull/Umbra-v2.1-MoE-4x10.7",0.353460810690562,0.113445328432754,30,2.31122326850891
"TeeZee/GALAXY-XB-v.03",-0.155018961703098,0.121435272505582,30,2.28909659385681
"cookinai/OpenCM-14",1.01156340143155,0.121428304477881,30,2.28880190849304
"PracticeLLM/SOLAR-tail-10.7B-Merge-v1.0",0.261222910287218,0.114654778219185,30,2.38904094696045
"EleutherAI/pythia-2.7b",-3.5690702946508,0.209707064199131,500,40.3577315807343
"Weyaxi/Bagel-Hermes-2x34b",0.450066733662448,0.116131758254106,30,2.28691339492798
"TheBloke/robin-33B-v2-GPTQ",-1.30863576256958,0.13544281756325,30,2.31880640983582
"SC99/Mistral-7B-summ-lora-tuned-8h",-0.363931598519582,0.136086720684613,30,2.33936810493469
"alykassem/ds_diasum_md_mixtral",-0.110771646080242,0.121294294945769,30,2.25023126602173
"yleo/EmertonBeagle-7B-dpo",1.47754939647465,0.099136941235834,30,2.30375528335571
"ResplendentAI/Paradigm_Shift_7B",-0.00827057530528877,0.120481312740293,30,2.35097050666809
"quantumaikr/quantum-v0.01",0.988289158505193,0.119107527384684,30,2.30303168296814
"stabilityai/stablelm-2-1_6b-chat",-0.225656187580825,0.12638989901255,30,2.25679111480713
"kimou605/shadow-clown-BioMistral-7B-DARE",0.440499915217794,0.115413929405901,30,2.28485155105591
"Aspik101/StableBeluga-13B-instruct-PL-lora_unload",-1.87839731423831,0.170082110245456,30,2.32472372055054
"vanillaOVO/supermario_v1",1.19499895672664,0.136469818952858,30,2.27197527885437
"vicgalleorg/test1",0.32405592483659,0.114209327961139,30,2.27309608459473
"shyamieee/Padma-SLM-7b-v3.0",1.50631862965289,0.0930497005093567,30,2.27084636688232
"CausalLM/7B-DPO-alpha",-1.17701877174357,0.133217856190224,30,2.2629508972168
"perlthoughts/Chupacabra-7B-v2.01",0.698934844143878,0.108889008991475,30,2.28473544120789
"grimjim/llama-3-experiment-v1-9B",0.402751151556806,0.115697570050751,30,2.33845543861389
"mayacinka/CalmeRity-stock",1.48429771845567,0.0971177325806152,30,2.35102462768555
"Swisslex/Mixtral-Orca-v0.1",-0.262196088388018,0.123863248788214,30,2.22522020339966
"aboros98/merlin1.4",-0.0745025045826227,0.119975989813643,30,2.36337852478027
"NotAiLOL/Yi-1.5-dolphin-9B",-0.0631657609228672,0.125140060061606,30,2.39578342437744
"genaicore3434/Mistral-7b-instruct-v0.2-summ-sft-bf16-e1",-0.44848732548984,0.135835745963428,30,2.27553868293762
"automerger/ShadowYam-7B",1.32103323198007,0.145257541493547,30,2.36826777458191
"FuseAI/FuseChat-7B-VaRM",0.655354293508177,0.110785844465745,30,2.35847640037537
"aiplanet/buddhi-128k-chat-7b",-0.465839569992536,0.13124525063362,30,2.30481100082397
"saishf/Top-Western-Maid-7B",0.905001343962275,0.113736379985457,30,2.31674146652222
"amu/dpo-Qwen1.5-0.5B-Chat",-3.01652702600854,0.195424641773707,117,9.28133535385132
"PulsarAI/MetaMath-Chupacabra-7B-v2.01-Slerp",0.96737604766027,0.118385492461865,30,2.40609383583069
"vihangd/smartsolmix-4x10.7b-v1",0.341001019286551,0.115348652327372,30,2.36055707931519
"aerdincdal/CBDDO-LLM-8B-Instruct-v0.1",0.202089809535374,0.114990456568324,30,2.26463270187378
"Yuma42/KangalKhan-DesolatingRuby-7B",0.567204293265116,0.114898447065787,30,2.35225749015808
"nisten/BigCodeLlama-92b",-0.503889381041184,0.143490683979603,30,2.31969285011292
"LeroyDyer/Mixtral_AI_CyberTron_DeepMind_III_UFT",-0.143849897509753,0.120364831823275,30,2.38166499137878
"Locutusque/Llama-3-Orca-2.0-8B",0.0563261393189573,0.122878901099749,30,2.31014108657837
"meta-math/MetaMath-13B-V1.0",-0.090328448458488,0.125076741979921,30,2.35741329193115
"nbeerbower/llama-3-bophades-v2-8B",0.513928505808511,0.118770024984297,30,2.32009053230286
"Undi95/C-Based-2x7B",-0.276411591737225,0.121886551386165,30,2.31564402580261
"shadowml/Mixolar-4x7b",0.246125833877078,0.115634445479864,30,2.30761933326721
"BFauber/lora_llama2-13b_10e5_r128_a64",-0.983123480987633,0.132434367156527,30,2.32446384429932
"bhavinjawade/SOLAR-10B-OrcaDPO-Jawade",0.24791724306431,0.115436233082861,30,2.33159899711609
"bababababooey/mergekit-slerp-mntqhzv",0.286847658246514,0.117966863264766,30,2.29808807373047
"liminerity/Omningotex-7b-slerp",1.22612365713901,0.140943570100938,30,2.36178255081177
"nlpguy/ColorShadow-7B-v3",-0.0627382555079885,0.120035530382945,30,2.43648076057434
"ibivibiv/multimaster-7b-v4",1.2229182527869,0.14259491885084,30,2.27303075790405
"leonarad/hope_for_7b_1.1v",-1.39235075483494,0.143652185368508,30,2.35238289833069
"TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ",-1.87131723470585,0.168299785989679,30,2.51184439659119
"eren23/NeuralDareBeagle-7B-slerp",1.15027929741615,0.134643589964586,30,2.33446264266968
"Kukedlc/neuronal-7b-Mlab",1.10774873086225,0.129316928349074,30,2.35650324821472
"M4-ai/Orca-2.0-Tau-1.8B",-0.554559512865848,0.133716250569195,30,2.32661318778992
"JaeyeonKang/CCK_Asura_v2",0.24675735457236,0.114976408837114,30,2.2802722454071
"giraffe176/Open_Maid_Samantha_Hermes_Orca",0.242718785661922,0.114546693941581,30,2.36512279510498
"camel-ai/CAMEL-13B-Role-Playing-Data",-1.89913063543585,0.170779331563757,30,2.38325095176697
"TheBloke/WizardLM-30B-Uncensored-GPTQ",-1.20765854384592,0.135829997905771,30,2.3154354095459
"aboros98/merlin1.5",-0.0266899095109056,0.12073612061923,30,2.37537574768066
"Kukedlc/Smart-LLama-3-8b-Python-v5",0.332957731522357,0.1155896715022,30,2.39070606231689
"viethq188/Rabbit-7B-DPO-Chat",0.294786489601193,0.11554072553466,30,2.26228833198547
"nlpguy/T3QM7X",1.50562162548213,0.0928579839843425,30,2.33837461471558
"cstr/phi-3-orpo-v9_16",0.490993339811216,0.117773895071717,30,2.31484937667847
"crumb/apricot-wildflower-20",-0.841870591273599,0.133065161540035,30,2.36868453025818
"migtissera/Tess-7B-v1.4",-0.416006330826257,0.127489676929618,30,2.29444003105164
"vince62s/phi-2-psy",0.224740957900249,0.116559804412207,30,2.33266615867615
"core-3/kuno-dogpark-7b",1.25194149569016,0.144478363325633,30,2.30719327926636
"field2437/phi-2-test",0.0810142924897883,0.117535097095283,30,2.41287875175476
"psmathur/model_42_70b",-1.28886724751458,0.13591979882277,30,2.40363955497742
"jondurbin/nontoxic-bagel-34b-v0.2",0.16465704253958,0.115218385222133,30,2.44927167892456
"lcw99/llama-3-10b-it-ko-2024-0527",0.269155489207663,0.11965729011087,30,2.4000871181488
"YKM11/Mistral-7B-adaptv0.9",1.22413339633577,0.138755555940583,30,2.31825089454651
"nlpguy/T3QM7",1.48061022281012,0.0970000895342492,30,2.28609681129456
"automerger/Inex12Yamshadow-7B",1.36541061390404,0.135878030975955,30,2.35723662376404
"uukuguy/Orca-2-13b-f16",0.0669134799358864,0.118077611297564,30,2.31899905204773
"grimjim/zephyr-wizard-kuno-royale-BF16-merge-7B",0.694322238921735,0.10784316245202,30,2.38940405845642
"Aryanne/Westest-7B",0.914558052154118,0.11406967261082,30,2.40199136734009
"Gille/StrangeMerges_31-7B-slerp",1.48513104841937,0.0958936292371146,30,2.39667415618896
"Qwen/Qwen2-beta-72B",0.291341696848698,0.116465420942626,30,2.39312362670898
"leonarad/hope_for_7b_1.0v",-1.29711317937444,0.135981457561503,30,2.27644014358521
"jambroz/sixtyoneeighty-FNCARL-7B-slerp",1.23332105112838,0.140140042687935,30,2.2612144947052
"mvpmaster/pmmpk-EinstainMorcoro14KrishnaHercules-7b-slerp",1.03519750788702,0.122714326829312,30,2.29700136184692
"sequelbox/DiamondForce",-0.906749185918019,0.131281277168387,30,2.30378079414368
"Kukedlc/NeuralSynthesis-7B-v0.3",1.49767969606453,0.0939156319225521,30,2.40776324272156
"Langboat/Mengzi3-13B-Base",0.0345968050019829,0.118625567231438,30,2.39237833023071
"ibndias/Nous-Hermes-2-MoE-2x34B",0.517533728172221,0.115085128401557,30,2.3900260925293
"yam-peleg/Experiment31-7B",1.36805921445821,0.135404760263738,30,2.3094220161438
"Test157t/Prima-LelantaclesV6.25-7b",0.613412946317507,0.111940292649174,30,2.36637997627258
"flammenai/flammen27-mistral-7B",1.06497545985999,0.126472373146192,30,2.40720748901367
"Kquant03/Ryu-4x7B-MoE-bf16",0.0303682812919,0.124260760609767,30,2.34063339233398
"DeepMount00/Phi-3-Mini-4K-Boost",0.612547353214209,0.112525822788647,30,2.31114435195923
"lcw99/llama-3-10b-it-kor-extented-chang-pro8",0.0466328659595896,0.121325044173925,30,2.36836981773376
"Technoculture/MT7Bi-alpha-dpo",-0.831691888796875,0.134142137431791,30,2.33878588676453
"EleutherAI/llemma_34b",-0.26987202486913,0.123720587239689,30,2.37192940711975
"Suduk/Llama-3-8B-Viper-16bit-1",-0.679141210928887,0.136758653486143,30,2.41268515586853
"jsfs11/MoEv4Config-TestWeightedTIES-7b",1.48561520805428,0.096042943823294,30,2.32780766487122
"icefog72/IceLatteRP-7b",0.588972968409428,0.113189090852498,30,2.2536256313324
"ZhangShenao/0.0005_llama_4iters_bs128_5551lr_iter_1",0.52992454280209,0.116042435806893,30,2.31773805618286
"Test157t/Prima-Pastacles-7b-128k",0.389356619582615,0.116474562427548,30,2.26079559326172
"cookinai/BruinHermes",1.02907751959513,0.123145307496362,30,2.35776615142822
"rwitz2/go-bruins-v2.1",1.0663650316565,0.126051579494988,30,2.33927869796753
"NLUHOPOE/experiment2-cause-non",-0.685883422134612,0.137098540362447,30,2.45855975151062
"indischepartij/MiniCPM-3B-OpenHermes-2.5-v2",-0.298243398195461,0.123574858141213,30,2.27682542800903
"SCE/Mistral-7B-summ-ia3-pruned20",-0.292892421379899,0.124903076285934,30,2.42712092399597
"gagan3012/MetaModelv3",0.351240818577876,0.11504465324123,30,2.35227036476135
"Eurdem/megatron_1.1_MoE_2x7B",0.825035210743558,0.107628960715432,30,2.38273763656616
"Weyaxi/neural-chat-7b-v3-1-Nebula-v2-7B",-2.05046624948355,0.185732595241288,30,2.3551459312439
"binbi/MoMo-70B-V1.2_1",0.179710197900106,0.116218421865281,30,2.459627866745
"allknowingroger/Neuralmaath-12B-MoE",1.13142701102864,0.132766898066257,30,2.37838411331177
"CHIH-HUNG/llama-2-13b-FINETUNE3_3.3w-r16-q_k_v_o",-1.77566677137964,0.160991437743081,30,2.31457829475403
"SC44/Mistral-7B-private-oia",1.30566136590112,0.143304131188934,30,2.30726838111877
"adamo1139/Yi-34B-200K-AEZAKMI-RAW-2301-LoRA",0.0366914684151395,0.118468042805389,30,2.40884375572205
"FPHam/Karen_TheEditor_V2_STRICT_Mistral_7B",-0.785454808420969,0.1343953426681,30,2.40694332122803
"hfl/llama-3-chinese-8b-instruct",-0.386202733996358,0.129288052516817,30,2.38071084022522
"Xenon1/Eclipse-7B",0.696875973943453,0.108409490781823,30,2.40086841583252
"maywell/PiVoT-0.1-early",0.0200542689057035,0.118711823116014,30,2.37409424781799
"Sao10K/Shiki-m7",0.171653125335348,0.119775757996494,30,2.35751700401306
"PulsarAI/MetaMath-OpenHermes-2.5-neural-chat-v3-3-Slerp",0.701463853544906,0.107242500820934,30,2.30891895294189
"Cran-May/Test2_SLIDE",0.486456387510491,0.115452586035744,30,2.3331184387207
"abhishekchohan/mistral-7B-forest-merge-v0.1",-0.0331311029409929,0.126234765165503,30,2.28904223442078
"titan087/OpenLlama13B-Guanaco",-1.66707394717816,0.154841292328166,30,2.48888492584229
"vilm/Quyen-Plus-v0.1",0.308757494636758,0.120650515624975,30,2.35690140724182
"dreamgen/opus-v1.2-7b",-0.52696629407188,0.13241357379236,30,2.32818055152893
"N8Programs/Thestral-v0.2",0.0650544955444594,0.117083129537073,30,2.43504977226257
"Azazelle/Sina-Loki-7b-Merge",-0.010786365506303,0.12382298882186,30,2.37758731842041
"Samee-ur/NeuralPipe-7B-slerp-DPO",0.956386335967907,0.117168154238157,30,2.3735249042511
"Muhammad2003/TriMistral-7B-SLERP",0.257068222959926,0.114261789048194,30,2.39600372314453
"swap-uniba/LLaMAntino-3-ANITA-8B-Inst-DPO-ITA",0.26128597695548,0.116303917004763,30,2.35414457321167
"ChavyvAkvar/llama-3-lumimaid-habib",0.347126938717109,0.114386555552143,30,2.36748933792114
"AwanLLM/Llama-3-8B-Cumulus-v0.1",0.169028769336509,0.116309368715076,30,2.3941867351532
"jebcarter/psyonic-cetacean-20B",-1.42872539484286,0.144461109237859,30,2.29981851577759
"nbeerbower/flammen15-gutenberg-DPO-v1-7B",1.31973456177816,0.141326971344448,30,2.31819462776184
"argilla/DistilabelBeagle14-7B",-0.0302986935925128,0.121723509246084,30,2.34204769134521
"XuanXuanXuanXuan/Llama-2-13b-hf-gpt-4-80k",-0.927589540511824,0.132429389346287,30,2.34191727638245
"openaccess-ai-collective/DPOpenHermes-7B-v2",0.57487323330725,0.11401080591092,30,2.38501238822937
"MaziyarPanahi/M7Yamshadowexperiment28_Strangemerges_30Experiment26",1.48398258325989,0.0963963152481788,30,2.39635992050171
"Alsebay/Lorge-2x7B-UAMM",-0.56333097949502,0.137167644604789,30,2.35000705718994
"aloobun/Cypher-7B",0.700116683388159,0.107830032600795,30,2.41296911239624
"mayacinka/NeuralZephyr-Beagle-7B",0.446290939973562,0.115713408394554,30,2.41502404212952
"NeuralNovel/Tanuki-7B-v0.1",-0.30164015414195,0.123997726981832,30,2.37663722038269
"gagan3012/Multirial",-0.214876598008823,0.120655063775868,30,2.29899406433105
"chatty123/mistral_rank32_sft",-0.599434141559444,0.135302547003854,30,2.4152455329895
"allenai/digital-socrates-13b",-0.691005692216827,0.134714727696667,30,2.35010933876038
"KnutJaegersberg/black_goo_recipe_d",-3.93755115356153,0.263743308804494,500,41.6121842861176
"Fredithefish/Guanaco-13B-Uncensored",-2.04437391513357,0.182656723084499,30,2.35245394706726
"osanseviero/mistral-instruct-moe-experimental",-0.543776709818564,0.133555361169148,30,2.32161903381348
"aivince/alpaca_mistral-7b-v0.2",-0.650257689052061,0.134379553114579,30,2.37904047966003
"OpenBuddy/openbuddy-gemma-7b-v18.1-4k",-0.495630048640367,0.134500912713411,30,2.33483076095581
"indischepartij/OpenMia-Indo-Mistral-7b-v3-refined",0.457465862944956,0.117125177968086,30,2.19676208496094
"maldv/winter-garden-7b-delta",-0.277476356273241,0.122857059567292,30,2.20708918571472
"decem/Dionysus-Mistral-m3-v5",-0.0567169219615368,0.124772102662983,30,2.16755080223083
"TheSkullery/Aurora_19e_Test",0.338502658338935,0.12049920931706,30,2.15657877922058
"Ritvik19/zephyr-danube2-sft-qlora",-0.299196518628296,0.123145855113767,30,2.14525294303894
"FelixChao/WizardDolphin-7B",0.77352574857657,0.1088905975812,30,2.13914442062378
"NotAiLOL/Boundary-Meta-Llama-3-2x8B-MoE",0.506268321266665,0.116733295452584,30,2.12497234344482
"cloudyu/Yi-34Bx3-MoE-90B",0.732430733458041,0.107675026545552,30,2.1283814907074
"jondurbin/airoboros-7b-gpt4",-2.27943244709346,0.194864075267948,33,2.32738137245178
"mlabonne/Meta-Llama-3-12B-Instruct",0.0790572344876554,0.119474033953434,30,2.12639260292053
"dillfrescott/sonya-medium-x8-MoE",0.0953191980042908,0.115909452736385,30,2.13058280944824
"NeuralNovel/Pigris-7b-v0.4",0.801997125069734,0.107681504927379,30,2.12076616287231
"l3utterfly/mistral-7b-v0.1-layla-v4",0.231646037969355,0.116012402610365,30,2.09934616088867
"abhishekchohan/mistral-7B-forest-v0.1",-0.898116891382229,0.135164019611121,30,2.13450908660889
"elyza/ELYZA-japanese-Llama-2-13b",-0.982493223806017,0.131127630980605,30,2.14006185531616
"Kquant03/Samlagast-7B-laser-bf16",1.18478302996157,0.136591711947124,30,2.16118478775024
"kidyu/Moza-7B-v1.0",0.425189026974649,0.119297984641617,30,2.09286785125732
"zhengr/MixTAO-7Bx2-MoE-Instruct-v7.0",1.22122208668814,0.137734000536061,30,2.12733817100525
"uukuguy/neural-chat-7b-v3-1-dare-0.85",-0.700412545748402,0.141835082154634,30,2.12495708465576
"bigscience/bloomz-7b1",-3.95961282066182,0.267148026145518,500,37.673321723938
"automerger/YamShadow-7B",1.32152537224135,0.144568558509427,30,2.13195991516113
"Changgil/K2S3-Mistral-7bx2-48layers_v1.2",-0.114386281033012,0.126749551964406,30,2.14256882667542
"VAGOsolutions/SauerkrautLM-Mixtral-8x7B-Instruct",0.209624427495846,0.119394378372591,30,2.12290620803833
"l3utterfly/mistral-7b-v0.1-layla-v4-chatml",-0.193156670930651,0.122388865310483,30,2.13376903533936
"ResplendentAI/Persephone_7B",0.039910285993351,0.120592020615557,30,2.12629079818726
"jambroz/sixtyoneeighty-7b-chat",0.632894808998998,0.111945999299869,30,2.13027024269104
"ChaoticNeutrals/This_is_fine_7B",0.688466098577205,0.109061870147122,30,2.13129377365112
"openlm-research/open_llama_7b_v2",-2.59814266359629,0.195633280007237,51,3.62993907928467
"RESMPDEV/Wukong-0.1-Mistral-7B-v0.2",-0.522711224993001,0.131082411476388,30,2.12716126441956
"meta-math/MetaMath-Mistral-7B",0.567842069617389,0.114613216291509,30,2.13102078437805
"LeroyDyer/Mixtral_AI_CyberBrain_3_0",-0.585545717352082,0.133782441214872,30,2.13646340370178
"Test157t/Kunocchini-7b-128k-test",-0.144083160501844,0.122024082907494,30,2.13268065452576
"proto-llm/uniwiz-7B-v0.1",-0.842144157626904,0.135483765342934,30,2.12013936042786
"GritLM/GritLM-7B",-0.39327752404701,0.132422574583318,30,2.16029977798462
"TencentARC/LLaMA-Pro-8B-Instruct",-0.18374130173138,0.120482381568941,30,2.10631918907166
"perlthoughts/Marcoroni-8x7B-v3-MoE",0.989948541966192,0.119865716322207,30,2.12690901756287
"openaccess-ai-collective/DPOpenHermes-11B",-0.0073126426578006,0.119453808586405,30,2.12072467803955
"NLUHOPOE/experiment2-cause",-0.615802019337563,0.135586408516548,30,2.12199926376343
"jan-hq/trinity-v1",1.1606098620073,0.133275848475583,30,2.12745404243469
"Weyaxi/MetaMath-Chupacabra-7B-v2.01-Slerp",0.803881565631733,0.115679630265443,30,2.09760069847107
"OpenBuddy/openbuddy-qwen1.5-14b-v21.1-32k",-0.534919547662752,0.135829527470432,30,2.11884379386902
"kaist-ai/prometheus-13b-v1.0",-0.713518476575089,0.135567303064429,30,2.14054250717163
"LeroyDyer/Mixtral_AI_CyberBrain_Coder",-1.1329254365967,0.130862020134559,30,2.13564491271973
"aari1995/germeo-7b-laser",-0.459330987421885,0.131386667965953,30,2.12411117553711
"grimjim/cuckoo-starling-32k-7B",0.469172347984373,0.118969283386393,30,2.10526776313782
"01-ai/Yi-9B-200K",-0.338277753790928,0.125148316212179,30,2.12466979026794
"migtissera/Tess-7B-v2.0",-0.802594420862864,0.134161730710284,30,2.13095903396606
"8xqmff94/slm",0.328993977571149,0.115365181436686,30,2.13212752342224
"rizla/rizla55b",-0.990126445948428,0.145096503062799,30,2.1101701259613
"ehartford/dolphin-2.1-mistral-7b",-1.4933714938457,0.144061447924728,30,2.12019419670105
"TitleOS/ExperimentOne",-0.663662466584237,0.135065299126199,30,2.12053346633911
"julianweng/Llama-2-7b-chat-orcah",-2.399168299348,0.193658655850338,39,2.76098537445068
"Weyaxi/Einstein-v5-v0.2-7B",0.597807553362488,0.114178585819407,30,2.10649251937866
"gywy/llama2-13b-chinese-v2",-2.88353715308643,0.193795150992383,90,6.38344049453735
"psmathur/orca_mini_v3_70b",-0.759172001475083,0.141201111577424,30,2.12915182113647
"pansophic/m3",-0.0473005409577757,0.120431113341361,30,2.12423992156982
"MTSAIR/MultiVerse_70B",1.03175667416046,0.124739141871567,30,2.11311984062195
"mistralai/Mixtral-8x7B-Instruct-v0.1",0.0245253594318415,0.12015556897614,30,2.12081050872803
"abideen/Mistral-v2-orpo",-0.505659100041126,0.131009585644867,30,2.12721061706543
"itsliupeng/Mixtral-8x7B-v0.1-top3",0.121262457597292,0.119402753441177,30,2.09910535812378
"nlpguy/Hermes-low-tune",0.476223516772069,0.115770655184828,30,2.11973357200623
"jambroz/sixtyoneeighty-7b",0.649587860989859,0.110500493034288,30,2.12773013114929
"OpenBuddy/openbuddy-gemma-7b-v19.1-4k",-0.457523085478292,0.132783604425513,30,2.09832382202148
"Kukedlc/Neural-Krishna-Multiverse-7b",1.11486582124938,0.130006134163033,30,2.12427592277527
"abhishek/zephyr-beta-math",0.068006092720126,0.122846289771677,30,2.12764501571655
"mlabonne/Llama-3-8B-Instruct-abliterated-dpomix",0.51947542614113,0.119338054550886,30,2.14511871337891
"Azazelle/xDAN-SlimOrca",0.25858996425954,0.113585267458745,30,2.11552548408508
"janhq/supermario-v2",0.993495367032788,0.119680448028045,30,2.13304328918457
"abacusai/Smaug-2-72B",0.461072186560191,0.11985656302123,30,2.1242139339447
"grimjim/kuno-kunoichi-v1-DPO-v2-SLERP-7B",0.906040777985824,0.113562510019053,30,2.11729550361633
