"Model_Name","Theta_ATLAS","SE","Num_Items","Time_Taken_Sec"
"Test157t/Eris-Floramix-7b",1.49547835343178,0.0695738312080076,30,0.595494747161865
"Replete-AI/Phi-Elothir",-1.16590253312098,0.0999440607060506,102,2.49290060997009
"kimwooglae/AISquare-Instruct-SOLAR-10.7b-v0.5.32",-0.483010529824894,0.0999835036516678,48,0.992588758468628
"jeiku/Garbage_9B",-0.173938918351985,0.0999247913185696,46,1.08792185783386
"adamo1139/yi-34b-200k-rawrr-dpo-1",-0.423407600372557,0.0993312971273198,40,1.6918933391571
"SC99/Mistral-7B-summ-lora-tuned-8h",-0.457872812194429,0.0999069239569815,39,1.02820181846619
"Artples/M-LChat-7b",0.279905669734883,0.0750917204804331,30,0.604366064071655
"Kukedlc/Neural-4-QA-7b",1.80922399287712,0.107598949575732,500,16.2650573253632
"abhishekchohan/Yi-9B-Forest-DPO-v1.0",-1.22055250113782,0.0998739891309033,96,2.47236061096191
"StarFox7/gemma-2b-dpo-v1",-1.76861077099861,0.0999633957555094,186,5.29495000839233
"Kquant03/Samlagast-7B-laser-bf16",1.45598857645736,0.0646127552640695,30,0.590769052505493
"Gille/StrangeMerges_2-7B-slerp",0.408249067065312,0.0681878152296462,30,0.666167259216309
"ChavyvAkvar/llama-3-lumimaid-habib-v3",-1.04624979262272,0.0998926729366006,91,2.10001230239868
"automerger/ShadowYam-7B",2.05661537402162,0.149259908941512,500,16.1311242580414
"DUAL-GPO-2/phi-2-gpo-renew2-b0.001-extra-v2-i1",-1.07182693012689,0.0997973080646292,93,4.39414262771606
"vicgalle/Configurable-Llama-3-8B-v0.2",-0.86297506521013,0.0998746407045286,80,4.26469326019287
"TomGrc/FusionNet_34Bx2_MoE",0.02705417840516,0.0982407038404156,37,1.38407301902771
"Kukedlc/NeuralSynthesis-7B-v0.3",2.23371975991512,0.181012851782595,500,15.585865020752
"migtissera/Tess-72B-v1.5b",0.240739513219728,0.0796754392772117,30,1.21109557151794
"cloudyu/4bit_quant_TomGrc_FusionNet_34Bx2_MoE_v0.1_DPO",0.241681084126196,0.0765115755184582,30,1.19684505462646
"weezywitasneezy/OxytocinErosEngineeringF1-7B-slerp",0.363871595795047,0.0688877428998509,30,1.26295638084412
"saishf/Merge-Mayhem-L3-V2.1",-0.822328909933218,0.0999436869097212,78,4.20485353469849
"rwitz2/pee",0.732757805982915,0.0598599439920182,30,0.697629451751709
"icefog72/IceLatteRP-7b",0.745199671508908,0.0588173826923508,30,1.18014574050903
"ALBADDAWI/DeepCode-7B-Aurora",-1.51813480620268,0.0999223314481824,118,4.08615303039551
"zhengr/MixTAO-7Bx2-MoE-DPO",0.912544901494445,0.0601055654788719,30,1.19334888458252
"liminerity/M7-7b",2.28387700935367,0.190110131525156,500,16.584418296814
"uukuguy/zephyr-7b-alpha-dare-0.85",-0.272372004250593,0.0998135937933714,45,2.0818727016449
"ABX-AI/Silver-Sun-11B",-0.0251457732165806,0.099653471380271,41,1.78280711174011
"kyujinpy/PlatYi-34B-Llama",-0.419295048129208,0.0998283895865698,42,0.901460409164429
"migtissera/Tess-XS-v1.0",-0.324229000492794,0.0994603203081739,47,1.98609066009521
"openlynn/Llama-3-Soliloquy-Max-70B-v1",-0.0994160075349324,0.0998653889681128,40,1.68632173538208
"BFauber/lora_llama2-13b_10e5_r32_a16",-1.01225518189542,0.0998135928700251,87,2.28731417655945
"vicgalle/franken-SOLAR-18B-v1.0",-0.208612215449278,0.099448656467168,41,1.72385835647583
"SUSTech/SUS-Chat-72B",-0.295260441657906,0.0999038118029451,43,1.58086657524109
"Eric111/Yarn-Mistral-7b-128k-DPO",-0.449291899020315,0.0996155361926235,40,1.30495357513428
"ewqr2130/llama_sft_longer",-1.81299435291054,0.099957668841666,174,9.31246137619019
"jan-hq/komodo-7b-chat",-2.00221584586552,0.0999603858660045,209,7.48976349830627
"shanchen/llama3-slerp-med",-1.17722277606624,0.0997699579273978,99,4.38907337188721
"nbeerbower/slerp-bophades-truthy-math-mistral-7B",2.05920775903838,0.149741213234572,500,16.81565117836
"nbeerbower/flammen16-mistral-7B",1.2368093090581,0.0595375813478195,30,0.99251127243042
"budecosystem/code-millenials-34b",-1.7033418356572,0.0999419018226707,156,10.2914836406708
"tyson0420/stack_llama_fil_ai",-1.97461149237513,0.0999760564693625,204,11.5278208255768
"Kabster/BioMistral-Zephyr-Beta-SLERP",-0.277480345726741,0.0995484609728674,43,1.58552074432373
"amu/spin-phi2-2",-1.21526017904023,0.0998493678404785,100,3.29085779190063
"fhai50032/RP-Coder-SM3",0.259946031001264,0.075908441563735,30,1.40720820426941
"bardsai/jaskier-7b-dpo-v3.3",1.75105402433388,0.0997282017769646,285,11.7312400341034
"andysalerno/mistral-sft-v3",-0.293095682756614,0.0999137137955372,42,1.39111423492432
"PulsarAI/Draco-8x7B",0.163120576468956,0.0833398062135195,30,2.07778716087341
"freecs/Zero-7B-test-1",0.0118959944248121,0.0992700072173522,33,1.8665018081665
"netcat420/MFANN3bv0.4",-1.2291475483517,0.0999883590978778,119,5.88619542121887
"xDAN2099/xDAN-L2-moe-2x-v1",-0.295305314398061,0.0997648359380051,46,1.37266755104065
"NECOUDBFM/Jellyfish",-0.600042305899722,0.0994873157058137,54,2.59807658195496
"FelixChao/Patronum-7B",1.25129314721831,0.0630950367232902,30,0.713243246078491
"karakuri-ai/karakuri-lm-70b-chat-v0.1",-0.855784760379261,0.0996399873498086,81,4.19177603721619
"nbeerbower/flammen17-mistral-7B",1.22442320701089,0.0608320316234842,30,1.20409202575684
"Lazycuber/L2-7b-Guanaco-Random-Test",-2.01693260642161,0.0999984328401443,213,11.0911958217621
"TeeZee/NEBULA-23B-v1.0",-0.0519354975561849,0.0997830907932142,44,2.10781741142273
"Charlie911/llama2-MultiLoRA-sharegpt-mmlu-drop-ffn-1.0general",-1.95871835105375,0.0999307545494377,201,8.59543442726135
"Ba2han/BruinsV2-OpHermesNeu-11B",0.52745267406124,0.0692195988270743,30,1.28286099433899
"nlpguy/Hermes-low-tune",0.212846340646533,0.078987443757721,30,1.01500797271729
"CallComply/zephyr-7b-beta-128k",-0.488750131538086,0.0997140679353108,39,0.898128509521484
"Sao10K/14B-Glacier-Stack",0.460848779550311,0.0669438726054991,30,1.41025733947754
"01-ai/Yi-34B-Chat",-0.553266794472725,0.0992073464544584,48,1.50805401802063
"Azazelle/Mocha-Dare-7b-ex",-0.249851048449799,0.0999178216833374,43,1.71972703933716
"NLUHOPOE/test-case-0",-0.94302294723476,0.0998143676801722,100,4.67681908607483
"jisukim8873/mistralai-case-0-1",-0.434198966838517,0.0999542100209636,42,2.0020649433136
"Nitral-AI/Lelanta-lake-7b",1.49979737335875,0.0702985856940957,30,1.50153732299805
"Muhammad2003/Myriad-7B-Slerp",2.47341263816938,0.227805791573749,500,16.9638333320618
"openagi-project/OpenAGI-7B-v0.2",0.459406904444738,0.0665035481098489,30,0.889404296875
"cstr/llama3-8b-spaetzle-v13",-0.491666383394073,0.0995789163581222,41,1.0916576385498
"meraGPT/mera-mix-4x7B",1.50136387301924,0.0706312549117467,30,1.59368968009949
"KingNish/KingNish-Llama3-8b",0.694002359565666,0.0626774472716617,30,0.71074390411377
"ALBADDAWI/DeepCode-7B-Aurora-v2",-1.51274221344321,0.0999581601031785,116,3.43552875518799
"Artples/L-MChat-Small",-1.08129411802137,0.0999152475330894,94,3.92412948608398
"abideen/PhigRange-2.7B-slerp",-1.05786878451414,0.0998511862677846,90,3.1876847743988
"NLUHOPOE/test-case-5",-0.98894155146001,0.0998661849623889,89,2.63066744804382
"abacusai/Llama-3-Smaug-8B",-1.03768135409346,0.0998644954236393,90,3.27505660057068
"cookinai/titanbagel",-0.259619593948076,0.0996675495152538,44,1.48959016799927
"decruz07/kellemar-DPO-7B-v1.01",0.262251324383821,0.0731666390340804,30,0.914552927017212
"pansophic/new_model_test3",-1.84167113122934,0.0998053488730361,183,6.98079991340637
"Undi95/Llama-3-8B-Instruct-OAS",-0.955937928483482,0.0998094595839381,88,2.11449933052063
"Weyaxi/Platypus-Nebula-v2-7B",-0.446700193738226,0.0996717247876289,46,1.65600156784058
"Nitral-AI/Nyanade_Stunna-Maid-7B",0.257655425269174,0.0770172303459967,30,1.83112978935242
"Q-bert/MetaMath-Cybertron",0.178746010761465,0.0819037024231971,30,2.29723000526428
"MaziyarPanahi/Llama-3-70B-Instruct-DPO-v0.2",-0.0482451183467828,0.0998115136594628,43,1.90158700942993
"Gille/StrangeMerges_22-7B-slerp",1.81987430550538,0.109094779346188,500,17.9465584754944
"Azure99/blossom-v4-yi-34b",-0.444824147377589,0.0997215919391242,40,1.9102087020874
"Weyaxi/Einstein-v4-Qwen-1.5-32B",-0.849674154642053,0.0999725919370447,79,2.00433015823364
"sr5434/CodegebraGPT-10b",-0.781795515005042,0.099350494082595,79,2.16335153579712
"jingyeom/freeze_KoSoLAR-10.7B-v0.2_1.4_dedup",-0.91816215800525,0.0998295952995633,86,3.70731949806213
"Alsebay/L3-krai-test",-0.952440917431216,0.0996898567767857,86,4.09014678001404
"AA051610/FT",-0.533162203055656,0.0992116397797988,43,2.19411563873291
"fblgit/UNA-dolphin-2.6-mistral-7b-dpo-laser",0.359090251869778,0.0702820182407034,30,1.77523946762085
"SC99/Mistral-7B-privatemix-ia3",1.50892204010155,0.0732262004176029,30,1.46807861328125
"VAGOsolutions/SauerkrautLM-14b-MoE-LaserChat",0.233573918659618,0.0764993239039265,30,1.53705239295959
"nlpguy/Hermes-low-tune-3.1",0.253721024338374,0.074337925807509,30,2.31378531455994
"leejaymin/etri-ones-solar",-0.480420391153457,0.0994109499548072,40,2.68647766113281
"Weyaxi/Stellaris-internlm2-20b-r512",-0.934057450295873,0.0998074271185107,84,8.03438329696655
"frankenmerger/delta-4B-super",-1.17042831860807,0.0999787431536063,97,4.29196453094482
"YeungNLP/firefly-zephyr-6x7b-lora",-0.266532620347217,0.0998709045392931,43,1.71932578086853
"leveldevai/BeagleMist-7B",0.867589978727202,0.0586485195264193,30,1.49943232536316
"eren23/slerp-test-turdus-beagle",1.25830750707152,0.0592365105928578,30,1.6195182800293
"Changgil/K2S3-Llama2-13b-v1.0",-1.50420728327383,0.0999739429747776,115,7.42289757728577
"Gille/StrangeMerges_4-7B-slerp",0.73468897750367,0.059562371843222,30,0.986875295639038
"uukuguy/speechless-llama2-13b",-1.01616193879264,0.0997285669479631,95,4.71750807762146
"chlee10/T3Q-platypus-SOLAR-10.7B-v1.0",-0.519565043609861,0.0990330074265232,42,2.99651956558228
"fzzhang/mistralv1_gsm8k_merged_s",-0.256261259739658,0.0993355988364506,42,2.75525045394897
"allknowingroger/JaskierMistral-7B-slerp",2.2303009975492,0.180402763855289,500,16.0371277332306
"upaya07/Birbal-7B-V1",-0.205664810277926,0.0991633468004663,41,2.22175049781799
"P0x0/IceMerge-7b-32k",0.0275888834576304,0.0995768344035301,35,1.52972149848938
"EleutherAI/llemma_34b",-1.2409159472858,0.0998908667563268,102,5.28996086120605
"Xenon1/MetaModel_moex8",0.404528079908935,0.0666352419745726,30,1.69588661193848
"Antonio88/TaliML-7B-V.1-ENG",-0.290086715245942,0.0997816458185699,42,2.37788391113281
"YeungNLP/firefly-qwen1.5-en-7b",-1.48095694804182,0.0999705206920947,114,4.64091277122498
"snorkelai/Snorkel-Mistral-PairRM-DPO",0.222377100352248,0.0799105229253653,30,1.12820529937744
"Mihaiii/Metis-0.5",-0.0818292298497849,0.0992872142134744,41,2.4326765537262
"DreadPoor/NewtoccineLake-slerp-7B",0.504890356650524,0.0684003994755231,30,1.60811424255371
"ShenaoZhang/0.001_3iters_bs256_nodpo_only4w_iter_3",-0.00703505042323791,0.0998409740910377,34,1.86062598228455
"sarahlintang/mistral-indo-7b",-0.527903438540024,0.0997188795948263,45,2.1974081993103
"OmnicromsBrain/NeuralStar_AlphaWriter_4x7b",1.06802699491144,0.0636157076436395,30,1.49978351593018
"Muhammad2003/Llama3-8B-OpenHermes-DPO",-1.01110352456541,0.0999873742959616,86,2.89517211914062
"ajibawa-2023/Uncensored-Jordan-13B",-1.2423543253514,0.099912618487125,107,3.79104924201965
"YeungNLP/firefly-qwen1.5-en-7b-unsloth",-1.46721892240808,0.0997661986910048,114,3.90580821037292
"kaitchup/Mayonnaise-4in1-022",1.47771754196545,0.0713698427737037,30,1.10286784172058
"Sao10K/Venomia-1.1-m7",-0.521078727687758,0.0999332735137525,50,0.993871450424194
"abideen/Mistral-v2-orpo",-0.391094880478879,0.0994679115875276,43,1.28925085067749
"nbeerbower/Flammen-Trismegistus-7B",0.113093934474733,0.0944403151359488,35,1.78130125999451
"NickyNicky/Mistral-7B-OpenOrca-oasst_top1_2023-08-25-v3",-0.543171985025654,0.0991397618829292,45,2.00890898704529
"uukuguy/speechless-mistral-7B-v0.2-mixed-1",-0.442204302571233,0.0994891007113738,39,2.10548973083496
"beberik/Nyxene-11B",0.500767915148858,0.0664312695040179,30,1.10343050956726
"Gille/StrangeMerges_36-7B-slerp",1.49903104694182,0.0704361441073562,30,1.08440113067627
"NLUHOPOE/Mistral-7B-length-100000",-1.52913643663286,0.0998804059107884,130,8.9915337562561
"cognitivecomputations/dolphin-2.6-mistral-7b",0.0170661016456117,0.0998688778529936,35,1.10324096679688
"Delcos/Velara-11B-V2",0.396064396165684,0.069807827325553,30,1.11949968338013
"paulml/DPOB-NMTOB-7B",1.76025731809521,0.100711960431498,500,16.9574332237244
"Deci/DeciLM-7B",-0.688190581684869,0.0989748039225407,66,1.57501006126404
"xriminact/TarsChattyBasev0.0",0.241328464584795,0.0765139881386388,30,1.99906706809998
"automerger/OgnoExperiment27-7B",2.30214553979541,0.19350692090252,500,16.5031933784485
"LeroyDyer/Mixtral_Uncensored",0.222173928988498,0.0772821560204417,30,1.6034562587738
"alvarobartt/mistral-7b-orpo-alignment-handbook",-0.278515130018314,0.0999002300076422,43,1.13329386711121
"flammenai/flammen23X-mistral-7B",0.675653707854781,0.0666338086726985,30,1.51200222969055
"jondurbin/nontoxic-bagel-34b-v0.2",0.203607970027752,0.0798489211735404,30,0.972692251205444
"mahiatlinux/MasherAI-7B-v6.1",-0.121225014910499,0.09948233036915,44,2.09409332275391
"fhai50032/BeagleLake-7B",0.962557525437138,0.0598482260995278,30,1.00324010848999
"Weyaxi/Instruct-v0.2-Seraph-7B",0.251543174652942,0.0778236674683635,30,1.49765300750732
"google/codegemma-7b",-1.39599491219211,0.0998787925809881,105,4.87683248519897
"chihoonlee10/T3Q-EN-DPO-Mistral-7B",2.11177875244189,0.159362192381156,500,15.7381987571716
"itsliupeng/Mixtral-8x7B-v0.1-top3",-0.278393713141329,0.0993353530187988,55,1.9047384262085
"tuantran1632001/Psyfighter2-Orca2-ties",-0.483468415767183,0.0998738326221073,38,1.46574139595032
"JCX-kcuf/openchat_3.5-gpt-4-80k",-0.0609623324135184,0.0996445018258386,37,0.893263578414917
"xriminact/TarsChattyBasev0.1",-0.481937803736606,0.0994713560985245,41,1.50895714759827
"saucam/Athena-8B",-0.839741251279781,0.0998020174054043,83,6.06436157226562
"silvercoder45/Mistral-7b-instruct-v0.2-summ-dpo-e1",-0.405524275629783,0.0992133500117482,51,1.19671487808228
"ZoidBB/MultiKory-0.1-4x11b-pre1",1.25022940792382,0.0602197543201839,30,1.07486152648926
"souvik0306/mistral_7b_2epoch_norobots",-0.312797622331905,0.0996220096295214,43,1.59963941574097
"CultriX/MistralTrix-v1",1.17100826413973,0.0637112919729988,30,1.1746666431427
"kyujinpy/Sakura-SOLRCA-Math-Instruct-DPO-v1",0.422908023821193,0.0664294732606539,30,1.10290312767029
"dreamgen/opus-v1-34b",-0.494089102471865,0.0995040647492589,40,1.37239289283752
"LeroyDyer/Mixtral_AI_CyberCoder",-1.43872106480792,0.0997413664334739,108,3.33765029907227
"Nekochu/Luminia-13B-v3",-1.7106614839677,0.0999345843361006,158,7.86721086502075
"TeeZee/DarkSapling-7B-v1.0",-0.256861512327305,0.0999584434197565,43,1.33658671379089
"Weyaxi/OpenHermes-2.5-neural-chat-v3-2-Slerp",0.499845995987669,0.0657229117038554,30,1.20007634162903
"abacusai/MetaMath-Bagel-DPO-34B",-0.289290774255015,0.0997470774228953,43,1.58493661880493
"TeeZee/DarkSapling-7B-v1.1",-0.0103120348635965,0.0999306476647721,34,1.53552317619324
"BarraHome/Wistral-7B-Instruct-v0.3",-0.414398549684842,0.0997754364030889,41,1.29035115242004
"rombodawg/Everyone-Coder-4x7b-Base",0.00876114063950081,0.0991295405908096,33,1.11642122268677
"ndavidson/cisco-iNAM-phi-sft",-1.38455507984638,0.099887068335133,106,4.8129141330719
"NovoCode/Novocode7b-v3",-0.443693767858136,0.0999611723713718,42,1.20598411560059
"Gille/StrangeMerges_41-7B-dare_ties",0.0177440407603781,0.0997445726998413,34,1.59568500518799
"venkycs/ZySec-7B-Adapter",-0.164550132401989,0.0992379304231693,40,0.986339807510376
"uukuguy/speechless-mistral-hermes-code-7b",-0.393958179030639,0.0998655616544171,41,1.50521492958069
"davzoku/frankencria-llama2-11b-v1.3-m.1",-1.88157341385475,0.0999553108951963,187,6.57297611236572
"VAGOsolutions/SauerkrautLM-Qwen-32b",-0.968783543710821,0.0998157748545352,87,4.0865330696106
"uukuguy/speechless-thoughts-mistral-7b-v1.0",-0.414378597899825,0.0993618044800775,44,2.16785717010498
"Sao10K/Frostwind-v2.1-m7",-0.252097039666216,0.0995444871626851,43,2.30706882476807
"jambroz/sixtyoneeighty-4x7B-v1",0.205004131357973,0.082703438090367,30,0.854838132858276
"BioMistral/BioMistral-7B",-1.27558389221106,0.0998304538240373,100,2.84472942352295
"ibivibiv/multimaster-7b-v6",1.4493322179839,0.0653229911092984,30,0.815202951431274
"allknowingroger/JupiterINEX12-12B-MoE",1.24872824115641,0.060142029134364,30,1.55727076530457
"nisten/shqiponja-15b-v1",0.500438201086219,0.06632308667613,30,4.01057815551758
"vonjack/phi-3-mini-4k-instruct-llamafied",-0.904741804402033,0.0999932957146342,81,3.5181577205658
"Open-Orca/Mixtral-SlimOrca-8x7B",-0.289001436517803,0.0996077219248408,53,2.18825221061707
"timdettmers/guanaco-33b-merged",-0.86341494073004,0.0996354939476588,90,1.98056054115295
"mlabonne/FrankenMonarch-7B",1.25105966587691,0.060454174674993,30,0.994082689285278
"AA051615/A0305a",-0.942072102929563,0.0998839354234507,84,4.81641364097595
"maywell/PiVoT-SUS-RP",-0.359084154576251,0.0988885199437623,47,0.982142448425293
"TheBloke/orca_mini_v3_7B-GPTQ",-1.99217982901958,0.0999618906324609,209,6.08256459236145
"rombodawg/Everyone-LLM-7b-Base",0.220026813289077,0.0770470328879712,30,0.592048168182373
"ledjo/Gabriel-8x7B-Instruct-v0.1",-0.0221738175760938,0.0993682011880487,35,2.31922149658203
"FuseAI/FuseChat-7B-Slerp",0.084746165843637,0.0988017910939996,30,1.08300518989563
"JaeyeonKang/CCK-v2.0-DPO",-0.107648853523598,0.0984819682835655,55,3.21604299545288
"dawn17/StarlingMaid-2x7B-base",0.218997239804518,0.0792964715468693,30,0.717258214950562
"jrruethe/balthazar-2x10.7b-v1",-0.26193091908952,0.0993279013795586,44,1.12446808815002
"vicgalleorg/OpenHermes-Yi-9B",-0.981792647636143,0.0999123126833601,86,2.18934774398804
"DreadPoor/Griffon-7B-Model_Stock",1.24961577121598,0.060290297417811,30,0.775070667266846
"cloudyu/Mixtral-8x7B-Instruct-v0.1-DPO",-0.0194448102748431,0.0991531041003808,35,1.18334627151489
"ShenaoZhang/0.001_4iters_bs256_nodpo_only4w_userresponse_iter_4",0.00710366387727258,0.0992672240326627,35,1.80762648582458
"TeeZee/GALAXY_v03_slimorca_1_epoch_50k_DPO_1_epoch_30k",-0.465073893051282,0.0994966858759579,48,2.01951718330383
"hfl/chinese-mixtral-instruct",-0.247908385294669,0.0994759867881469,45,2.50679159164429
"saucam/mistral-orpo-beta-NeuralBeagle14-7B-dare-ties",0.231048487365688,0.0775537914129389,30,1.57978320121765
"0-hero/Matter-0.1-Slim-7B-B",-0.28870166521238,0.0995790298337276,42,2.8410530090332
"Sao10K/Skadi-Mixtral-v1",-0.0472058320632014,0.0993775588431635,49,2.40537667274475
"maldv/SFR-Iterative-DPO-LLaMA-3-8B-R",-0.655267684130275,0.0992444088489366,61,3.91155815124512
"uproai/Rose-2x7B",0.070284264994169,0.0981378520973517,32,1.00302863121033
"tenyx/Llama3-TenyxChat-70B",-0.305157781787418,0.0998986673048884,45,5.41420984268188
"Vasanth/Valor_Macaroni_moe",0.749375970358512,0.0586284658766274,30,1.49808502197266
"jsfs11/MixtureofMerges-MoE-4x7b-v3",1.49584377129941,0.0704950041735151,30,0.809929370880127
"NeuralNovel/Senzu-7B-v0.1-DPO",0.029628586879045,0.0993694335384813,32,0.713613033294678
"allknowingroger/LimyQstar-7B-slerp",0.490293580462802,0.0676132375166691,30,1.63663029670715
"WebraftAI/synapsellm-7b-mistral-v0.4-preview3",-1.54856346079977,0.0999861208070725,127,3.22290635108948
"Undi95/X-MythoChronos-13B",-0.961157540734948,0.0997967173098081,100,3.32416915893555
"GreenNode/GreenNodeLM-7B-v4leo",0.92722494858564,0.0593523846440985,30,0.685052156448364
"uukuguy/speechless-thoughts-mistral-7b",-0.408076101236549,0.0994367197601526,41,1.9074912071228
"RatanRohith/NeuralPizza-WestSeverus-7B-Merge-slerp",0.999401456378498,0.061613721675194,30,1.00581908226013
"nbeerbower/bophades-mistral-7B",0.748711829637846,0.0606025413012631,30,0.735866785049438
"Xenon1/Xenon-3",-0.60060315481164,0.0990267159239924,54,2.42712545394897
"CohereForAI/c4ai-command-r-plus",-0.302663719003813,0.099488219324958,56,1.21668720245361
"jingyeom/KoSoLAR-10.7B-v0.2_1.4_dedup",-1.04255532726937,0.099820418088966,90,2.80024862289429
"nbeerbower/HeroBophades-2x7B",2.05057890434655,0.148138822033897,500,14.1596093177795
"allknowingroger/mergekit-slerp-zplzqvn",2.36662209008014,0.205931458273365,500,13.9130172729492
"jukofyork/Dark-Miqu-70B",0.241089731354153,0.0756297389255112,30,1.00396871566772
"ZhangShenao/0.0005_llama_4iters_bs128_5551lr_iter_2",-0.788205644634481,0.0998210588824969,78,1.96130204200745
"yunconglong/10.7Bx2_DPO_200",0.363227148404364,0.0687178804609392,30,1.08886504173279
"922CA/Silicon-Monika-7b",0.0852726769571716,0.0986228685444964,30,0.946981191635132
"senseable/garten2-7b",0.747940990957165,0.0576595720786638,30,0.725305080413818
"NovoCode/Mistral-NeuralDPO-v0.2",0.0260607840228216,0.0982940554809296,34,0.872200727462769
"ZhangShenao/0.0005_llama_4iters_bs128_5551lr_iter_1",-0.85535547390243,0.0996521178085372,81,6.03877186775208
"ResplendentAI/Aura_L3_8B",-0.841881070222396,0.0996534838771548,79,2.07011270523071
"lodrick-the-lafted/Grafted-Hermetic-Platypus-C-2x7B",-0.538100914286214,0.0998257208112502,45,1.18980479240417
"Kukedlc/NeuTrixOmniBe-7B-model-remix",1.96704843381205,0.132654478575867,500,14.0680041313171
"walebadr/Mistral-7B-v0.1-DPO",-3.43786138447055,0.100385720447193,500,13.1277487277985
"mergedlm/zephyrnotus-11b-alpha",-0.410755999412504,0.0998380063137248,40,1.78591561317444
"FelixChao/Capricorn-7B",1.24974051480884,0.0598514343646088,30,0.51351261138916
"Joseph717171/Mistral-12.25B-v0.2",-0.624573150863322,0.099586151932634,56,1.10297179222107
"louisgrc/Montebello_7B_SLERP",1.84757546321677,0.113057150718106,500,13.3403749465942
"arcee-ai/Clown-DPO-Extended",1.76452183516246,0.101320273492227,500,14.4646034240723
"ericpolewski/AIRIC-The-Intern",-1.51531281015548,0.0999354527222218,117,5.89396500587463
