algorithm,budget_multiplier,function,dimension,instance,evaluations,best_f,final_target_hit,elapsed_sec
BERW-Hetero(reeval=0),100,125,40,12,4000,1.493105437,0,0.0
BERW-Hetero(reeval=0),100,125,40,13,4000,1.471394968,0,0.0
BERW-Hetero(reeval=0),100,125,40,14,4000,1.14725063,0,0.0
BERW-Hetero(reeval=0),100,125,40,15,4000,1.322914693,0,0.0
BERW-Hetero(reeval=0),100,126,40,1,4000,1.601703281,0,0.0
BERW-Hetero(reeval=0),100,126,40,2,4000,1.532251368,0,0.0
BERW-Hetero(reeval=0),100,126,40,3,4000,1.818591707,0,0.0
BERW-Hetero(reeval=0),100,126,40,4,4000,1.44414684,0,0.0
BERW-Hetero(reeval=0),100,126,40,5,4000,1.599031411,0,0.0
BERW-Hetero(reeval=0),100,126,40,6,4000,1.853401317,0,0.0
BERW-Hetero(reeval=0),100,126,40,7,4000,1.589090358,0,0.0
BERW-Hetero(reeval=0),100,126,40,8,4000,1.482757622,0,0.0
BERW-Hetero(reeval=0),100,126,40,9,4000,1.832279322,0,0.0
BERW-Hetero(reeval=0),100,126,40,10,4000,1.660172954,0,0.0
BERW-Hetero(reeval=0),100,126,40,11,4000,1.786914136,0,0.0
BERW-Hetero(reeval=0),100,126,40,12,4000,1.548051866,0,0.0
BERW-Hetero(reeval=0),100,126,40,13,4000,1.299862684,0,0.0
BERW-Hetero(reeval=0),100,126,40,14,4000,1.644106634,0,0.0
BERW-Hetero(reeval=0),100,126,40,15,4000,1.337277134,0,0.0
BERW-Hetero(reeval=0),100,128,40,1,4000,77.91491464,0,0.0
BERW-Hetero(reeval=0),100,128,40,2,4000,81.41797757,0,0.0
BERW-Hetero(reeval=0),100,128,40,3,4000,81.18000374,0,0.0
BERW-Hetero(reeval=0),100,128,40,4,4000,80.29779402,0,0.0
BERW-Hetero(reeval=0),100,128,40,5,4000,78.34561212,0,0.0
BERW-Hetero(reeval=0),100,128,40,6,4000,81.00426848,0,0.0
BERW-Hetero(reeval=0),100,128,40,7,4000,82.31894324,0,0.0
BERW-Hetero(reeval=0),100,128,40,8,4000,80.65844908,0,0.0
BERW-Hetero(reeval=0),100,128,40,9,4000,81.60165066,0,0.0
BERW-Hetero(reeval=0),100,128,40,10,4000,79.88068878,0,0.0
BERW-Hetero(reeval=0),100,128,40,11,4000,78.07702107,0,0.0
BERW-Hetero(reeval=0),100,128,40,12,4000,80.80290582,0,0.0
BERW-Hetero(reeval=0),100,128,40,13,4000,80.24223118,0,0.0
BERW-Hetero(reeval=0),100,128,40,14,4000,82.13199646,0,0.0
BERW-Hetero(reeval=0),100,128,40,15,4000,80.1087346,0,0.0
BERW-Hetero(reeval=0),100,129,40,1,4000,77.69939501,0,0.0
BERW-Hetero(reeval=0),100,129,40,2,4000,78.72394495,0,0.0
BERW-Hetero(reeval=0),100,129,40,3,4000,81.79869813,0,0.0
BERW-Hetero(reeval=0),100,129,40,4,4000,75.97962277,0,0.0
BERW-Hetero(reeval=0),100,129,40,5,4000,80.64500067,0,0.0
BERW-Hetero(reeval=0),100,129,40,6,4000,79.48711889,0,0.0
BERW-Hetero(reeval=0),100,129,40,7,4000,80.19996876,0,0.0
BERW-Hetero(reeval=0),100,129,40,8,4000,82.72709092,0,0.0
BERW-Hetero(reeval=0),100,129,40,9,4000,75.47254022,0,0.0
BERW-Hetero(reeval=0),100,129,40,10,4000,81.17490086,0,0.0
BERW-Hetero(reeval=0),100,129,40,11,4000,81.56930631,0,0.0
BERW-Hetero(reeval=0),100,129,40,12,4000,80.39139662,0,0.0
BERW-Hetero(reeval=0),100,129,40,13,4000,81.31976902,0,0.0
BERW-Hetero(reeval=0),100,129,40,14,4000,79.42943302,0,0.0
BERW-Hetero(reeval=0),100,129,40,15,4000,80.06898706,0,0.0
BERW-Hetero(reeval=3),100,108,40,1,4000,247.5908659,0,0.0
BERW-Hetero(reeval=3),100,108,40,2,4000,288.4389471,0,0.0
BERW-Hetero(reeval=3),100,108,40,3,4000,197.4671578,0,0.0
BERW-Hetero(reeval=3),100,108,40,4,4000,272.3444229,0,0.0
BERW-Hetero(reeval=3),100,108,40,5,4000,219.0805205,0,0.0
BERW-Hetero(reeval=3),100,108,40,6,4000,238.0746036,0,0.0
BERW-Hetero(reeval=3),100,108,40,7,4000,276.3512208,0,0.0
BERW-Hetero(reeval=3),100,108,40,8,4000,246.2357768,0,0.0
BERW-Hetero(reeval=3),100,108,40,9,4000,164.9050867,0,0.0
BERW-Hetero(reeval=3),100,108,40,10,4000,257.1509941,0,0.0
BERW-Hetero(reeval=3),100,108,40,11,4000,285.2137995,0,0.0
BERW-Hetero(reeval=3),100,108,40,12,4000,227.8504037,0,0.0
BERW-Hetero(reeval=3),100,108,40,13,4000,248.4958118,0,0.0
BERW-Hetero(reeval=3),100,108,40,14,4000,310.9732488,0,0.0
BERW-Hetero(reeval=3),100,108,40,15,4000,253.3079798,0,0.0
BERW-Hetero(reeval=3),100,110,40,1,4000,19203.76592,0,0.0
BERW-Hetero(reeval=3),100,110,40,2,4000,79772.99915,0,0.0
BERW-Hetero(reeval=3),100,110,40,3,4000,41598.67046,0,0.0
BERW-Hetero(reeval=3),100,110,40,4,4000,26152.00137,0,0.0
BERW-Hetero(reeval=3),100,110,40,5,4000,20049.19436,0,0.0
BERW-Hetero(reeval=3),100,110,40,6,4000,29008.63694,0,0.0
BERW-Hetero(reeval=3),100,110,40,7,4000,19385.02963,0,0.0
BERW-Hetero(reeval=3),100,110,40,8,4000,8720.921025,0,0.0
BERW-Hetero(reeval=3),100,110,40,9,4000,27509.92317,0,0.0
BERW-Hetero(reeval=3),100,110,40,10,4000,10539.04384,0,0.0
BERW-Hetero(reeval=3),100,110,40,11,4000,36597.49902,0,0.0
BERW-Hetero(reeval=3),100,110,40,12,4000,31636.7716,0,0.0
BERW-Hetero(reeval=3),100,110,40,13,4000,34936.59647,0,0.0
BERW-Hetero(reeval=3),100,110,40,14,4000,20542.59966,0,0.0
BERW-Hetero(reeval=3),100,110,40,15,4000,13000.23317,0,0.0
BERW-Hetero(reeval=3),100,111,40,1,4000,142619.2355,0,0.0
BERW-Hetero(reeval=3),100,111,40,2,4000,96992.98608,0,0.0
BERW-Hetero(reeval=3),100,111,40,3,4000,124690.5953,0,0.0
BERW-Hetero(reeval=3),100,111,40,4,4000,231811.8091,0,0.0
BERW-Hetero(reeval=3),100,111,40,5,4000,49508.81535,0,0.0
BERW-Hetero(reeval=3),100,111,40,6,4000,240389.5771,0,0.0
BERW-Hetero(reeval=3),100,111,40,7,4000,162798.1072,0,0.0
BERW-Hetero(reeval=3),100,111,40,8,4000,128875.3812,0,0.0
BERW-Hetero(reeval=3),100,111,40,9,4000,105020.9688,0,0.0
BERW-Hetero(reeval=3),100,111,40,10,4000,130970.3336,0,0.0
BERW-Hetero(reeval=3),100,111,40,11,4000,224456.577,0,0.0
BERW-Hetero(reeval=3),100,111,40,12,4000,91150.18346,0,0.0
BERW-Hetero(reeval=3),100,111,40,13,4000,125249.5161,0,0.0
BERW-Hetero(reeval=3),100,111,40,14,4000,70815.37579,0,0.0
BERW-Hetero(reeval=3),100,111,40,15,4000,49494.73239,0,0.0
BERW-Hetero(reeval=3),100,113,40,1,4000,496.6984097,0,0.0
BERW-Hetero(reeval=3),100,113,40,2,4000,925.0405185,0,0.0
BERW-Hetero(reeval=3),100,113,40,3,4000,478.0702216,0,0.0
BERW-Hetero(reeval=3),100,113,40,4,4000,586.511498,0,0.0
BERW-Hetero(reeval=3),100,113,40,5,4000,377.823528,0,0.0
BERW-Hetero(reeval=3),100,113,40,6,4000,631.1773868,0,0.0
BERW-Hetero(reeval=3),100,113,40,7,4000,634.2290931,0,0.0
BERW-Hetero(reeval=3),100,113,40,8,4000,417.8037992,0,0.0
BERW-Hetero(reeval=3),100,113,40,9,4000,357.8702123,0,0.0
BERW-Hetero(reeval=3),100,113,40,10,4000,477.0520732,0,0.0
BERW-Hetero(reeval=3),100,113,40,11,4000,952.7743682,0,0.0
BERW-Hetero(reeval=3),100,113,40,12,4000,395.5294856,0,0.0
BERW-Hetero(reeval=3),100,113,40,13,4000,601.1606114,0,0.0
BERW-Hetero(reeval=3),100,113,40,14,4000,346.9060087,0,0.0
BERW-Hetero(reeval=3),100,113,40,15,4000,924.441893,0,0.0
BERW-Hetero(reeval=3),100,114,40,1,4000,976.7397906,0,0.0
BERW-Hetero(reeval=3),100,114,40,2,4000,1052.516934,0,0.0
BERW-Hetero(reeval=3),100,114,40,3,4000,1189.397524,0,0.0
BERW-Hetero(reeval=3),100,114,40,4,4000,1527.392276,0,0.0
BERW-Hetero(reeval=3),100,114,40,5,4000,1073.133754,0,0.0
BERW-Hetero(reeval=3),100,114,40,6,4000,1240.848338,0,0.0
BERW-Hetero(reeval=3),100,114,40,7,4000,1482.36312,0,0.0
BERW-Hetero(reeval=3),100,114,40,8,4000,1348.855627,0,0.0
BERW-Hetero(reeval=3),100,114,40,9,4000,768.7654111,0,0.0
BERW-Hetero(reeval=3),100,114,40,10,4000,1783.784939,0,0.0
BERW-Hetero(reeval=3),100,114,40,11,4000,1591.879274,0,0.0
BERW-Hetero(reeval=3),100,114,40,12,4000,1362.158872,0,0.0
BERW-Hetero(reeval=3),100,114,40,13,4000,1536.945944,0,0.0
BERW-Hetero(reeval=3),100,114,40,14,4000,1307.544691,0,0.0
BERW-Hetero(reeval=3),100,114,40,15,4000,1360.818556,0,0.0
BERW-Hetero(reeval=3),100,116,40,1,4000,31939.74699,0,0.0
BERW-Hetero(reeval=3),100,116,40,2,4000,23810.80444,0,0.0
BERW-Hetero(reeval=3),100,116,40,3,4000,25683.06681,0,0.0
BERW-Hetero(reeval=3),100,116,40,4,4000,55958.59578,0,0.0
BERW-Hetero(reeval=3),100,116,40,5,4000,53091.39681,0,0.0
BERW-Hetero(reeval=3),100,116,40,6,4000,52844.61248,0,0.0
BERW-Hetero(reeval=3),100,116,40,7,4000,14495.65656,0,0.0
BERW-Hetero(reeval=3),100,116,40,8,4000,71843.05566,0,0.0
BERW-Hetero(reeval=3),100,116,40,9,4000,18924.4886,0,0.0
BERW-Hetero(reeval=3),100,116,40,10,4000,53635.35319,0,0.0
BERW-Hetero(reeval=3),100,116,40,11,4000,23966.40174,0,0.0
BERW-Hetero(reeval=3),100,116,40,12,4000,18289.99825,0,0.0
BERW-Hetero(reeval=3),100,116,40,13,4000,80774.00642,0,0.0
BERW-Hetero(reeval=3),100,116,40,14,4000,38325.40027,0,0.0
BERW-Hetero(reeval=3),100,116,40,15,4000,39946.61596,0,0.0
BERW-Hetero(reeval=3),100,117,40,1,4000,78553.45643,0,0.0
BERW-Hetero(reeval=3),100,117,40,2,4000,65875.99759,0,0.0
BERW-Hetero(reeval=3),100,117,40,3,4000,80890.88696,0,0.0
BERW-Hetero(reeval=3),100,117,40,4,4000,38915.64966,0,0.0
BERW-Hetero(reeval=3),100,117,40,5,4000,91469.57108,0,0.0
BERW-Hetero(reeval=3),100,117,40,6,4000,137590.6607,0,0.0
BERW-Hetero(reeval=3),100,117,40,7,4000,46369.33853,0,0.0
BERW-Hetero(reeval=3),100,117,40,8,4000,114063.2333,0,0.0
BERW-Hetero(reeval=3),100,117,40,9,4000,75805.02417,0,0.0
BERW-Hetero(reeval=3),100,117,40,10,4000,52701.45005,0,0.0
BERW-Hetero(reeval=3),100,117,40,11,4000,82734.34406,0,0.0
BERW-Hetero(reeval=3),100,117,40,12,4000,67180.40836,0,0.0
BERW-Hetero(reeval=3),100,117,40,13,4000,190531.2339,0,0.0
BERW-Hetero(reeval=3),100,117,40,14,4000,133178.3087,0,0.0
BERW-Hetero(reeval=3),100,117,40,15,4000,81801.88337,0,0.0
BERW-Hetero(reeval=3),100,119,40,1,4000,26.7509824,0,0.0
BERW-Hetero(reeval=3),100,119,40,2,4000,39.1776951,0,0.0
BERW-Hetero(reeval=3),100,119,40,3,4000,27.25826801,0,0.0
BERW-Hetero(reeval=3),100,119,40,4,4000,28.21352401,0,0.0
BERW-Hetero(reeval=3),100,119,40,5,4000,33.00233513,0,0.0
BERW-Hetero(reeval=3),100,119,40,6,4000,38.95215761,0,0.0
BERW-Hetero(reeval=3),100,119,40,7,4000,29.89702588,0,0.0
BERW-Hetero(reeval=3),100,119,40,8,4000,19.11696764,0,0.0
BERW-Hetero(reeval=3),100,119,40,9,4000,40.36255959,0,0.0
BERW-Hetero(reeval=3),100,119,40,10,4000,35.77113234,0,0.0
BERW-Hetero(reeval=3),100,119,40,11,4000,28.91121382,0,0.0
BERW-Hetero(reeval=3),100,119,40,12,4000,32.02236087,0,0.0
BERW-Hetero(reeval=3),100,119,40,13,4000,33.98984515,0,0.0
BERW-Hetero(reeval=3),100,119,40,14,4000,46.67123297,0,0.0
BERW-Hetero(reeval=3),100,119,40,15,4000,29.73964375,0,0.0
BERW-Hetero(reeval=3),100,120,40,1,4000,57.3219279,0,0.0
BERW-Hetero(reeval=3),100,120,40,2,4000,43.88491568,0,0.0
BERW-Hetero(reeval=3),100,120,40,3,4000,58.72347075,0,0.0
BERW-Hetero(reeval=3),100,120,40,4,4000,43.40206736,0,0.0
BERW-Hetero(reeval=3),100,120,40,5,4000,48.27005924,0,0.0
BERW-Hetero(reeval=3),100,120,40,6,4000,36.5686662,0,0.0
BERW-Hetero(reeval=3),100,120,40,7,4000,34.73611824,0,0.0
BERW-Hetero(reeval=3),100,120,40,8,4000,66.34371059,0,0.0
BERW-Hetero(reeval=3),100,120,40,9,4000,49.5835312,0,0.0
BERW-Hetero(reeval=3),100,120,40,10,4000,37.27142414,0,0.0
BERW-Hetero(reeval=3),100,120,40,11,4000,42.45104868,0,0.0
BERW-Hetero(reeval=3),100,120,40,12,4000,39.02997192,0,0.0
BERW-Hetero(reeval=3),100,120,40,13,4000,95.94182248,0,0.0
BERW-Hetero(reeval=3),100,120,40,14,4000,69.92107022,0,0.0
BERW-Hetero(reeval=3),100,120,40,15,4000,78.22677828,0,0.0
BERW-Hetero(reeval=3),100,122,40,1,4000,9.162896434,0,0.0
BERW-Hetero(reeval=3),100,122,40,2,4000,9.609386049,0,0.0
BERW-Hetero(reeval=3),100,122,40,3,4000,13.07920945,0,0.0
BERW-Hetero(reeval=3),100,122,40,4,4000,11.13699114,0,0.0
BERW-Hetero(reeval=3),100,122,40,5,4000,10.66326472,0,0.0
BERW-Hetero(reeval=3),100,122,40,6,4000,10.84422713,0,0.0
BERW-Hetero(reeval=3),100,122,40,7,4000,10.48718405,0,0.0
BERW-Hetero(reeval=3),100,122,40,8,4000,9.944033861,0,0.0
BERW-Hetero(reeval=3),100,122,40,9,4000,13.49711129,0,0.0
BERW-Hetero(reeval=3),100,122,40,10,4000,12.59674102,0,0.0
BERW-Hetero(reeval=3),100,122,40,11,4000,12.8573427,0,0.0
BERW-Hetero(reeval=3),100,122,40,12,4000,10.976872,0,0.0
BERW-Hetero(reeval=3),100,122,40,13,4000,11.66469547,0,0.0
BERW-Hetero(reeval=3),100,122,40,14,4000,10.20320224,0,0.0
BERW-Hetero(reeval=3),100,122,40,15,4000,10.48684963,0,0.0
BERW-Hetero(reeval=3),100,123,40,1,4000,14.755387,0,0.0
BERW-Hetero(reeval=3),100,123,40,2,4000,20.21685842,0,0.0
BERW-Hetero(reeval=3),100,123,40,3,4000,12.25423365,0,0.0
BERW-Hetero(reeval=3),100,123,40,4,4000,9.697715204,0,0.0
BERW-Hetero(reeval=3),100,123,40,5,4000,9.915222009,0,0.0
BERW-Hetero(reeval=3),100,123,40,6,4000,14.50240455,0,0.0
BERW-Hetero(reeval=3),100,123,40,7,4000,16.8290812,0,0.0
BERW-Hetero(reeval=3),100,123,40,8,4000,14.20687796,0,0.0
BERW-Hetero(reeval=3),100,123,40,9,4000,16.25947586,0,0.0
BERW-Hetero(reeval=3),100,123,40,10,4000,16.73284354,0,0.0
BERW-Hetero(reeval=3),100,123,40,11,4000,21.44168214,0,0.0
BERW-Hetero(reeval=3),100,123,40,12,4000,12.33650103,0,0.0
BERW-Hetero(reeval=3),100,123,40,13,4000,17.19031716,0,0.0
BERW-Hetero(reeval=3),100,123,40,14,4000,16.48223665,0,0.0
BERW-Hetero(reeval=3),100,123,40,15,4000,12.35879192,0,0.0
BERW-Hetero(reeval=3),100,125,40,1,4000,1.197461915,0,0.0
BERW-Hetero(reeval=3),100,125,40,2,4000,1.07439315,0,0.0
BERW-Hetero(reeval=3),100,125,40,3,4000,1.162413613,0,0.0
BERW-Hetero(reeval=3),100,125,40,4,4000,1.13025633,0,0.0
BERW-Hetero(reeval=3),100,125,40,5,4000,1.43102521,0,0.0
BERW-Hetero(reeval=3),100,125,40,6,4000,1.357576,0,0.0
BERW-Hetero(reeval=3),100,125,40,7,4000,1.417225432,0,0.0
BERW-Hetero(reeval=3),100,125,40,8,4000,1.267166664,0,0.0
BERW-Hetero(reeval=3),100,125,40,9,4000,1.218324916,0,0.0
BERW-Hetero(reeval=3),100,125,40,10,4000,1.371010118,0,0.0
BERW-Hetero(reeval=3),100,125,40,11,4000,1.333320948,0,0.0
BERW-Hetero(reeval=3),100,125,40,12,4000,1.240235078,0,0.0
BERW-Hetero(reeval=3),100,125,40,13,4000,1.20944923,0,0.0
BERW-Hetero(reeval=3),100,125,40,14,4000,1.241437983,0,0.0
BERW-Hetero(reeval=3),100,125,40,15,4000,1.271938913,0,0.0
BERW-Hetero(reeval=3),100,126,40,1,4000,1.611138013,0,0.0
BERW-Hetero(reeval=3),100,126,40,2,4000,1.781049929,0,0.0
BERW-Hetero(reeval=3),100,126,40,3,4000,1.774531764,0,0.0
BERW-Hetero(reeval=3),100,126,40,4,4000,1.644312696,0,0.0
BERW-Hetero(reeval=3),100,126,40,5,4000,1.817697092,0,0.0
BERW-Hetero(reeval=3),100,126,40,6,4000,1.70483674,0,0.0
BERW-Hetero(reeval=3),100,126,40,7,4000,1.811763738,0,0.0
BERW-Hetero(reeval=3),100,126,40,8,4000,1.743469733,0,0.0
BERW-Hetero(reeval=3),100,126,40,9,4000,1.794080004,0,0.0
BERW-Hetero(reeval=3),100,126,40,10,4000,1.600571635,0,0.0
BERW-Hetero(reeval=3),100,126,40,11,4000,1.580674033,0,0.0
BERW-Hetero(reeval=3),100,126,40,12,4000,1.738714457,0,0.0
BERW-Hetero(reeval=3),100,126,40,13,4000,1.524561094,0,0.0
BERW-Hetero(reeval=3),100,126,40,14,4000,1.762877017,0,0.0
BERW-Hetero(reeval=3),100,126,40,15,4000,1.548091408,0,0.0
BERW-Hetero(reeval=3),100,128,40,1,4000,79.51305492,0,0.0
BERW-Hetero(reeval=3),100,128,40,2,4000,82.35354253,0,0.0
BERW-Hetero(reeval=3),100,128,40,3,4000,81.35987007,0,0.0
BERW-Hetero(reeval=3),100,128,40,4,4000,82.82260836,0,0.0
BERW-Hetero(reeval=3),100,128,40,5,4000,76.24856994,0,0.0
BERW-Hetero(reeval=3),100,128,40,6,4000,79.57643801,0,0.0
BERW-Hetero(reeval=3),100,128,40,7,4000,82.75840517,0,0.0
BERW-Hetero(reeval=3),100,128,40,8,4000,76.02247827,0,0.0
BERW-Hetero(reeval=3),100,128,40,9,4000,81.51564508,0,0.0
BERW-Hetero(reeval=3),100,128,40,10,4000,79.73502033,0,0.0
BERW-Hetero(reeval=3),100,128,40,11,4000,80.85934311,0,0.0
BERW-Hetero(reeval=3),100,128,40,12,4000,81.25978716,0,0.0
BERW-Hetero(reeval=3),100,128,40,13,4000,79.46913267,0,0.0
BERW-Hetero(reeval=3),100,128,40,14,4000,81.04547376,0,0.0
BERW-Hetero(reeval=3),100,128,40,15,4000,80.77096336,0,0.0
BERW-Hetero(reeval=3),100,129,40,1,4000,79.63935139,0,0.0
BERW-Hetero(reeval=3),100,129,40,2,4000,79.57270684,0,0.0
BERW-Hetero(reeval=3),100,129,40,3,4000,81.96735543,0,0.0
BERW-Hetero(reeval=3),100,129,40,4,4000,78.58764929,0,0.0
BERW-Hetero(reeval=3),100,129,40,5,4000,83.47979067,0,0.0
BERW-Hetero(reeval=3),100,129,40,6,4000,79.63805966,0,0.0
BERW-Hetero(reeval=3),100,129,40,7,4000,78.68113786,0,0.0
BERW-Hetero(reeval=3),100,129,40,8,4000,80.15384432,0,0.0
BERW-Hetero(reeval=3),100,129,40,9,4000,82.20724911,0,0.0
BERW-Hetero(reeval=3),100,129,40,10,4000,82.42198952,0,0.0
BERW-Hetero(reeval=3),100,129,40,11,4000,80.74834013,0,0.0
BERW-Hetero(reeval=3),100,129,40,12,4000,81.79342889,0,0.0
BERW-Hetero(reeval=3),100,129,40,13,4000,82.68970621,0,0.0
BERW-Hetero(reeval=3),100,129,40,14,4000,81.474591,0,0.0
BERW-Hetero(reeval=3),100,129,40,15,4000,80.96397404,0,0.0
CMA-ES-sep,100,108,40,1,4000,245.4729185,0,0.0
CMA-ES-sep,100,108,40,2,4000,272.6139408,0,0.0
CMA-ES-sep,100,108,40,3,4000,262.4944546,0,0.0
CMA-ES-sep,100,108,40,4,4000,242.7183623,0,0.0
CMA-ES-sep,100,108,40,5,4000,171.0889661,0,0.0
CMA-ES-sep,100,108,40,6,4000,197.427967,0,0.0
CMA-ES-sep,100,108,40,7,4000,284.7767834,0,0.0
CMA-ES-sep,100,108,40,8,4000,239.4086115,0,0.0
CMA-ES-sep,100,108,40,9,4000,214.8213902,0,0.0
CMA-ES-sep,100,108,40,10,4000,264.2962544,0,0.0
CMA-ES-sep,100,108,40,11,4000,243.538815,0,0.0
CMA-ES-sep,100,108,40,12,4000,268.713939,0,0.0
CMA-ES-sep,100,108,40,13,4000,220.3005046,0,0.0
CMA-ES-sep,100,108,40,14,4000,293.1280626,0,0.0
CMA-ES-sep,100,108,40,15,4000,255.1727606,0,0.0
CMA-ES-sep,100,110,40,1,4000,122035.8138,0,0.0
CMA-ES-sep,100,110,40,2,4000,23584.47351,0,0.0
CMA-ES-sep,100,110,40,3,4000,22222.15712,0,0.0
CMA-ES-sep,100,110,40,4,4000,107886.5944,0,0.0
CMA-ES-sep,100,110,40,5,4000,29682.50876,0,0.0
CMA-ES-sep,100,110,40,6,4000,84985.4061,0,0.0
CMA-ES-sep,100,110,40,7,4000,35848.71584,0,0.0
CMA-ES-sep,100,110,40,8,4000,50076.07493,0,0.0
CMA-ES-sep,100,110,40,9,4000,74742.48224,0,0.0
CMA-ES-sep,100,110,40,10,4000,46197.38127,0,0.0
CMA-ES-sep,100,110,40,11,4000,82542.29555,0,0.0
CMA-ES-sep,100,110,40,12,4000,124145.7612,0,0.0
CMA-ES-sep,100,110,40,13,4000,82709.95681,0,0.0
CMA-ES-sep,100,110,40,14,4000,77624.59416,0,0.0
CMA-ES-sep,100,110,40,15,4000,34394.9821,0,0.0
CMA-ES-sep,100,111,40,1,4000,444297.3444,0,0.0
CMA-ES-sep,100,111,40,2,4000,145005.985,0,0.0
CMA-ES-sep,100,111,40,3,4000,232392.8261,0,0.0
CMA-ES-sep,100,111,40,4,4000,114122.98,0,0.0
CMA-ES-sep,100,111,40,5,4000,142747.5652,0,0.0
CMA-ES-sep,100,111,40,6,4000,150473.2491,0,0.0
CMA-ES-sep,100,111,40,7,4000,302311.5438,0,0.0
CMA-ES-sep,100,111,40,8,4000,201072.7065,0,0.0
CMA-ES-sep,100,111,40,9,4000,250329.0687,0,0.0
CMA-ES-sep,100,111,40,10,4000,92840.18951,0,0.0
CMA-ES-sep,100,111,40,11,4000,270867.0039,0,0.0
CMA-ES-sep,100,111,40,12,4000,99391.29022,0,0.0
CMA-ES-sep,100,111,40,13,4000,181980.444,0,0.0
CMA-ES-sep,100,111,40,14,4000,114088.4914,0,0.0
CMA-ES-sep,100,111,40,15,4000,165794.9339,0,0.0
CMA-ES-sep,100,113,40,1,4000,706.1034043,0,0.0
CMA-ES-sep,100,113,40,2,4000,747.2812176,0,0.0
CMA-ES-sep,100,113,40,3,4000,621.5935172,0,0.0
CMA-ES-sep,100,113,40,4,4000,613.4999301,0,0.0
CMA-ES-sep,100,113,40,5,4000,899.0541816,0,0.0
CMA-ES-sep,100,113,40,6,4000,918.3447838,0,0.0
CMA-ES-sep,100,113,40,7,4000,944.7962075,0,0.0
CMA-ES-sep,100,113,40,8,4000,708.2748851,0,0.0
CMA-ES-sep,100,113,40,9,4000,792.7509404,0,0.0
CMA-ES-sep,100,113,40,10,4000,406.6902313,0,0.0
CMA-ES-sep,100,113,40,11,4000,1022.132211,0,0.0
CMA-ES-sep,100,113,40,12,4000,660.544095,0,0.0
CMA-ES-sep,100,113,40,13,4000,835.0344694,0,0.0
CMA-ES-sep,100,113,40,14,4000,883.8304899,0,0.0
CMA-ES-sep,100,113,40,15,4000,381.3210669,0,0.0
CMA-ES-sep,100,114,40,1,4000,1120.578047,0,0.0
CMA-ES-sep,100,114,40,2,4000,1033.472029,0,0.0
CMA-ES-sep,100,114,40,3,4000,979.1989131,0,0.0
CMA-ES-sep,100,114,40,4,4000,1112.412476,0,0.0
CMA-ES-sep,100,114,40,5,4000,1277.878494,0,0.0
CMA-ES-sep,100,114,40,6,4000,1206.640686,0,0.0
CMA-ES-sep,100,114,40,7,4000,918.9433124,0,0.0
CMA-ES-sep,100,114,40,8,4000,1619.135991,0,0.0
CMA-ES-sep,100,114,40,9,4000,1077.417088,0,0.0
CMA-ES-sep,100,114,40,10,4000,973.1891028,0,0.0
CMA-ES-sep,100,114,40,11,4000,1032.605612,0,0.0
CMA-ES-sep,100,114,40,12,4000,810.5065645,0,0.0
CMA-ES-sep,100,114,40,13,4000,1286.907666,0,0.0
CMA-ES-sep,100,114,40,14,4000,978.5984226,0,0.0
CMA-ES-sep,100,114,40,15,4000,1369.604712,0,0.0
CMA-ES-sep,100,116,40,1,4000,40072.60765,0,0.0
CMA-ES-sep,100,116,40,2,4000,44832.4409,0,0.0
CMA-ES-sep,100,116,40,3,4000,51776.94348,0,0.0
CMA-ES-sep,100,116,40,4,4000,74855.27208,0,0.0
CMA-ES-sep,100,116,40,5,4000,84262.17979,0,0.0
CMA-ES-sep,100,116,40,6,4000,43052.28986,0,0.0
CMA-ES-sep,100,116,40,7,4000,76964.26262,0,0.0
CMA-ES-sep,100,116,40,8,4000,69487.93398,0,0.0
CMA-ES-sep,100,116,40,9,4000,37797.715,0,0.0
CMA-ES-sep,100,116,40,10,4000,28425.85742,0,0.0
CMA-ES-sep,100,116,40,11,4000,23146.26332,0,0.0
CMA-ES-sep,100,116,40,12,4000,46606.83936,0,0.0
CMA-ES-sep,100,116,40,13,4000,34432.81574,0,0.0
CMA-ES-sep,100,116,40,14,4000,23000.6029,0,0.0
CMA-ES-sep,100,116,40,15,4000,47997.56671,0,0.0
CMA-ES-sep,100,117,40,1,4000,63043.33942,0,0.0
CMA-ES-sep,100,117,40,2,4000,80421.42561,0,0.0
CMA-ES-sep,100,117,40,3,4000,113885.863,0,0.0
CMA-ES-sep,100,117,40,4,4000,109588.2696,0,0.0
CMA-ES-sep,100,117,40,5,4000,80838.46299,0,0.0
CMA-ES-sep,100,117,40,6,4000,108659.544,0,0.0
CMA-ES-sep,100,117,40,7,4000,84299.86491,0,0.0
CMA-ES-sep,100,117,40,8,4000,51371.01781,0,0.0
CMA-ES-sep,100,117,40,9,4000,94639.11475,0,0.0
CMA-ES-sep,100,117,40,10,4000,84312.24966,0,0.0
CMA-ES-sep,100,117,40,11,4000,58084.93022,0,0.0
CMA-ES-sep,100,117,40,12,4000,70565.4605,0,0.0
CMA-ES-sep,100,117,40,13,4000,132248.945,0,0.0
CMA-ES-sep,100,117,40,14,4000,71799.3317,0,0.0
CMA-ES-sep,100,117,40,15,4000,89984.2886,0,0.0
CMA-ES-sep,100,119,40,1,4000,29.72721481,0,0.0
CMA-ES-sep,100,119,40,2,4000,40.75080105,0,0.0
