algorithm,budget_multiplier,function,dimension,instance,evaluations,best_f,final_target_hit,elapsed_sec
BERW-Hetero(bs=16),100,126,40,2,4000,1.631126349,0,0.0
BERW-Hetero(bs=16),100,126,40,3,4000,1.739697082,0,0.0
BERW-Hetero(bs=16),100,126,40,4,4000,1.51984517,0,0.0
BERW-Hetero(bs=16),100,126,40,5,4000,1.659468128,0,0.0
BERW-Hetero(bs=16),100,126,40,6,4000,1.907689619,0,0.0
BERW-Hetero(bs=16),100,126,40,7,4000,1.917915823,0,0.0
BERW-Hetero(bs=16),100,126,40,8,4000,1.511736098,0,0.0
BERW-Hetero(bs=16),100,126,40,9,4000,1.746875719,0,0.0
BERW-Hetero(bs=16),100,126,40,10,4000,1.71073388,0,0.0
BERW-Hetero(bs=16),100,126,40,11,4000,1.336276455,0,0.0
BERW-Hetero(bs=16),100,126,40,12,4000,1.337773911,0,0.0
BERW-Hetero(bs=16),100,126,40,13,4000,1.841032137,0,0.0
BERW-Hetero(bs=16),100,126,40,14,4000,1.290093466,0,0.0
BERW-Hetero(bs=16),100,126,40,15,4000,1.56879776,0,0.0
BERW-Hetero(bs=16),100,128,40,1,4000,80.17508135,0,0.0
BERW-Hetero(bs=16),100,128,40,2,4000,78.30826211,0,0.0
BERW-Hetero(bs=16),100,128,40,3,4000,78.96700654,0,0.0
BERW-Hetero(bs=16),100,128,40,4,4000,81.17106901,0,0.0
BERW-Hetero(bs=16),100,128,40,5,4000,81.20661857,0,0.0
BERW-Hetero(bs=16),100,128,40,6,4000,81.18495862,0,0.0
BERW-Hetero(bs=16),100,128,40,7,4000,80.03173261,0,0.0
BERW-Hetero(bs=16),100,128,40,8,4000,80.79958038,0,0.0
BERW-Hetero(bs=16),100,128,40,9,4000,82.96100993,0,0.0
BERW-Hetero(bs=16),100,128,40,10,4000,78.52842729,0,0.0
BERW-Hetero(bs=16),100,128,40,11,4000,76.48563304,0,0.0
BERW-Hetero(bs=16),100,128,40,12,4000,80.90227594,0,0.0
BERW-Hetero(bs=16),100,128,40,13,4000,83.35050981,0,0.0
BERW-Hetero(bs=16),100,128,40,14,4000,80.80624876,0,0.0
BERW-Hetero(bs=16),100,128,40,15,4000,77.96721805,0,0.0
BERW-Hetero(bs=16),100,129,40,1,4000,78.6423771,0,0.0
BERW-Hetero(bs=16),100,129,40,2,4000,79.33422941,0,0.0
BERW-Hetero(bs=16),100,129,40,3,4000,80.89482974,0,0.0
BERW-Hetero(bs=16),100,129,40,4,4000,76.39553093,0,0.0
BERW-Hetero(bs=16),100,129,40,5,4000,78.81527677,0,0.0
BERW-Hetero(bs=16),100,129,40,6,4000,81.16849894,0,0.0
BERW-Hetero(bs=16),100,129,40,7,4000,81.20687491,0,0.0
BERW-Hetero(bs=16),100,129,40,8,4000,78.92781874,0,0.0
BERW-Hetero(bs=16),100,129,40,9,4000,79.44285945,0,0.0
BERW-Hetero(bs=16),100,129,40,10,4000,81.39006623,0,0.0
BERW-Hetero(bs=16),100,129,40,11,4000,82.99800396,0,0.0
BERW-Hetero(bs=16),100,129,40,12,4000,75.17742484,0,0.0
BERW-Hetero(bs=16),100,129,40,13,4000,81.32120717,0,0.0
BERW-Hetero(bs=16),100,129,40,14,4000,81.04090099,0,0.0
BERW-Hetero(bs=16),100,129,40,15,4000,78.44830359,0,0.0
BERW-Hetero(bs=64),100,108,40,1,4000,260.6889282,0,0.0
BERW-Hetero(bs=64),100,108,40,2,4000,287.4816142,0,0.0
BERW-Hetero(bs=64),100,108,40,3,4000,196.1768036,0,0.0
BERW-Hetero(bs=64),100,108,40,4,4000,251.3900678,0,0.0
BERW-Hetero(bs=64),100,108,40,5,4000,154.0124096,0,0.0
BERW-Hetero(bs=64),100,108,40,6,4000,328.6423241,0,0.0
BERW-Hetero(bs=64),100,108,40,7,4000,265.8932566,0,0.0
BERW-Hetero(bs=64),100,108,40,8,4000,232.0281264,0,0.0
BERW-Hetero(bs=64),100,108,40,9,4000,164.9050867,0,0.0
BERW-Hetero(bs=64),100,108,40,10,4000,251.0182101,0,0.0
BERW-Hetero(bs=64),100,108,40,11,4000,274.8079856,0,0.0
BERW-Hetero(bs=64),100,108,40,12,4000,227.3403228,0,0.0
BERW-Hetero(bs=64),100,108,40,13,4000,218.7287754,0,0.0
BERW-Hetero(bs=64),100,108,40,14,4000,294.6049336,0,0.0
BERW-Hetero(bs=64),100,108,40,15,4000,218.3308351,0,0.0
BERW-Hetero(bs=64),100,110,40,1,4000,186046.7719,0,0.0
BERW-Hetero(bs=64),100,110,40,2,4000,52284.37257,0,0.0
BERW-Hetero(bs=64),100,110,40,3,4000,47245.98388,0,0.0
BERW-Hetero(bs=64),100,110,40,4,4000,2752.524934,0,0.0
BERW-Hetero(bs=64),100,110,40,5,4000,42080.94495,0,0.0
BERW-Hetero(bs=64),100,110,40,6,4000,4740.747363,0,0.0
BERW-Hetero(bs=64),100,110,40,7,4000,11507.11129,0,0.0
BERW-Hetero(bs=64),100,110,40,8,4000,16212.43123,0,0.0
BERW-Hetero(bs=64),100,110,40,9,4000,7723.296688,0,0.0
BERW-Hetero(bs=64),100,110,40,10,4000,130868.2439,0,0.0
BERW-Hetero(bs=64),100,110,40,11,4000,72912.25254,0,0.0
BERW-Hetero(bs=64),100,110,40,12,4000,49080.41132,0,0.0
BERW-Hetero(bs=64),100,110,40,13,4000,14417.14692,0,0.0
BERW-Hetero(bs=64),100,110,40,14,4000,21153.16924,0,0.0
BERW-Hetero(bs=64),100,110,40,15,4000,6658.355529,0,0.0
BERW-Hetero(bs=64),100,111,40,1,4000,62643.98379,0,0.0
BERW-Hetero(bs=64),100,111,40,2,4000,80155.11716,0,0.0
BERW-Hetero(bs=64),100,111,40,3,4000,117922.9465,0,0.0
BERW-Hetero(bs=64),100,111,40,4,4000,143082.0952,0,0.0
BERW-Hetero(bs=64),100,111,40,5,4000,77272.15496,0,0.0
BERW-Hetero(bs=64),100,111,40,6,4000,125974.6556,0,0.0
BERW-Hetero(bs=64),100,111,40,7,4000,194814.8678,0,0.0
BERW-Hetero(bs=64),100,111,40,8,4000,86539.42401,0,0.0
BERW-Hetero(bs=64),100,111,40,9,4000,229566.7899,0,0.0
BERW-Hetero(bs=64),100,111,40,10,4000,98803.73664,0,0.0
BERW-Hetero(bs=64),100,111,40,11,4000,158554.9292,0,0.0
BERW-Hetero(bs=64),100,111,40,12,4000,60661.52319,0,0.0
BERW-Hetero(bs=64),100,111,40,13,4000,35131.01137,0,0.0
BERW-Hetero(bs=64),100,111,40,14,4000,241955.7833,0,0.0
BERW-Hetero(bs=64),100,111,40,15,4000,48670.74424,0,0.0
BERW-Hetero(bs=64),100,113,40,1,4000,505.7256896,0,0.0
BERW-Hetero(bs=64),100,113,40,2,4000,770.0955646,0,0.0
BERW-Hetero(bs=64),100,113,40,3,4000,506.4606805,0,0.0
BERW-Hetero(bs=64),100,113,40,4,4000,539.9247747,0,0.0
BERW-Hetero(bs=64),100,113,40,5,4000,426.6133996,0,0.0
BERW-Hetero(bs=64),100,113,40,6,4000,570.6158658,0,0.0
BERW-Hetero(bs=64),100,113,40,7,4000,636.713687,0,0.0
BERW-Hetero(bs=64),100,113,40,8,4000,717.9890921,0,0.0
BERW-Hetero(bs=64),100,113,40,9,4000,250.304989,0,0.0
BERW-Hetero(bs=64),100,113,40,10,4000,532.2520622,0,0.0
BERW-Hetero(bs=64),100,113,40,11,4000,431.9736536,0,0.0
BERW-Hetero(bs=64),100,113,40,12,4000,388.998596,0,0.0
BERW-Hetero(bs=64),100,113,40,13,4000,536.0427658,0,0.0
BERW-Hetero(bs=64),100,113,40,14,4000,710.2425986,0,0.0
BERW-Hetero(bs=64),100,113,40,15,4000,858.5176929,0,0.0
BERW-Hetero(bs=64),100,114,40,1,4000,476.0624271,0,0.0
BERW-Hetero(bs=64),100,114,40,2,4000,1507.215188,0,0.0
BERW-Hetero(bs=64),100,114,40,3,4000,771.0391478,0,0.0
BERW-Hetero(bs=64),100,114,40,4,4000,1104.340692,0,0.0
BERW-Hetero(bs=64),100,114,40,5,4000,1194.65355,0,0.0
BERW-Hetero(bs=64),100,114,40,6,4000,2107.575868,0,0.0
BERW-Hetero(bs=64),100,114,40,7,4000,1239.97094,0,0.0
BERW-Hetero(bs=64),100,114,40,8,4000,1598.149846,0,0.0
BERW-Hetero(bs=64),100,114,40,9,4000,1339.997023,0,0.0
BERW-Hetero(bs=64),100,114,40,10,4000,1447.492273,0,0.0
BERW-Hetero(bs=64),100,114,40,11,4000,1928.613681,0,0.0
BERW-Hetero(bs=64),100,114,40,12,4000,1558.85972,0,0.0
BERW-Hetero(bs=64),100,114,40,13,4000,1454.497574,0,0.0
BERW-Hetero(bs=64),100,114,40,14,4000,1452.952274,0,0.0
BERW-Hetero(bs=64),100,114,40,15,4000,1454.712677,0,0.0
BERW-Hetero(bs=64),100,116,40,1,4000,30083.96574,0,0.0
BERW-Hetero(bs=64),100,116,40,2,4000,9757.412545,0,0.0
BERW-Hetero(bs=64),100,116,40,3,4000,15242.2753,0,0.0
BERW-Hetero(bs=64),100,116,40,4,4000,28764.25932,0,0.0
BERW-Hetero(bs=64),100,116,40,5,4000,30787.50698,0,0.0
BERW-Hetero(bs=64),100,116,40,6,4000,60432.16491,0,0.0
BERW-Hetero(bs=64),100,116,40,7,4000,23208.82754,0,0.0
BERW-Hetero(bs=64),100,116,40,8,4000,39420.91095,0,0.0
BERW-Hetero(bs=64),100,116,40,9,4000,17782.9302,0,0.0
BERW-Hetero(bs=64),100,116,40,10,4000,84148.30149,0,0.0
BERW-Hetero(bs=64),100,116,40,11,4000,21120.54475,0,0.0
BERW-Hetero(bs=64),100,116,40,12,4000,34414.79966,0,0.0
BERW-Hetero(bs=64),100,116,40,13,4000,40321.99385,0,0.0
BERW-Hetero(bs=64),100,116,40,14,4000,19366.48889,0,0.0
BERW-Hetero(bs=64),100,116,40,15,4000,35238.06295,0,0.0
BERW-Hetero(bs=64),100,117,40,1,4000,69180.71975,0,0.0
BERW-Hetero(bs=64),100,117,40,2,4000,55491.74239,0,0.0
BERW-Hetero(bs=64),100,117,40,3,4000,84459.0006,0,0.0
BERW-Hetero(bs=64),100,117,40,4,4000,105881.648,0,0.0
BERW-Hetero(bs=64),100,117,40,5,4000,97337.70638,0,0.0
BERW-Hetero(bs=64),100,117,40,6,4000,92475.4341,0,0.0
BERW-Hetero(bs=64),100,117,40,7,4000,47888.22452,0,0.0
BERW-Hetero(bs=64),100,117,40,8,4000,73209.8156,0,0.0
BERW-Hetero(bs=64),100,117,40,9,4000,96140.92883,0,0.0
BERW-Hetero(bs=64),100,117,40,10,4000,42949.84476,0,0.0
BERW-Hetero(bs=64),100,117,40,11,4000,46953.17592,0,0.0
BERW-Hetero(bs=64),100,117,40,12,4000,106165.9139,0,0.0
BERW-Hetero(bs=64),100,117,40,13,4000,140779.2086,0,0.0
BERW-Hetero(bs=64),100,117,40,14,4000,79568.50959,0,0.0
BERW-Hetero(bs=64),100,117,40,15,4000,90924.06426,0,0.0
BERW-Hetero(bs=64),100,119,40,1,4000,37.50321739,0,0.0
BERW-Hetero(bs=64),100,119,40,2,4000,44.01893766,0,0.0
BERW-Hetero(bs=64),100,119,40,3,4000,16.3949159,0,0.0
BERW-Hetero(bs=64),100,119,40,4,4000,31.73595229,0,0.0
BERW-Hetero(bs=64),100,119,40,5,4000,36.05461252,0,0.0
BERW-Hetero(bs=64),100,119,40,6,4000,37.01753193,0,0.0
BERW-Hetero(bs=64),100,119,40,7,4000,17.19396212,0,0.0
BERW-Hetero(bs=64),100,119,40,8,4000,39.0119548,0,0.0
BERW-Hetero(bs=64),100,119,40,9,4000,42.55321885,0,0.0
BERW-Hetero(bs=64),100,119,40,10,4000,22.73672992,0,0.0
BERW-Hetero(bs=64),100,119,40,11,4000,21.85386017,0,0.0
BERW-Hetero(bs=64),100,119,40,12,4000,36.48858313,0,0.0
BERW-Hetero(bs=64),100,119,40,13,4000,33.16770473,0,0.0
BERW-Hetero(bs=64),100,119,40,14,4000,25.14424972,0,0.0
BERW-Hetero(bs=64),100,119,40,15,4000,28.73608107,0,0.0
BERW-Hetero(bs=64),100,120,40,1,4000,41.2468636,0,0.0
BERW-Hetero(bs=64),100,120,40,2,4000,54.63262484,0,0.0
BERW-Hetero(bs=64),100,120,40,3,4000,66.11035599,0,0.0
BERW-Hetero(bs=64),100,120,40,4,4000,52.17392984,0,0.0
BERW-Hetero(bs=64),100,120,40,5,4000,65.82948313,0,0.0
BERW-Hetero(bs=64),100,120,40,6,4000,68.22712283,0,0.0
BERW-Hetero(bs=64),100,120,40,7,4000,33.641058,0,0.0
BERW-Hetero(bs=64),100,120,40,8,4000,47.92705025,0,0.0
BERW-Hetero(bs=64),100,120,40,9,4000,37.71961278,0,0.0
BERW-Hetero(bs=64),100,120,40,10,4000,56.61857638,0,0.0
BERW-Hetero(bs=64),100,120,40,11,4000,52.49275583,0,0.0
BERW-Hetero(bs=64),100,120,40,12,4000,29.56414275,0,0.0
BERW-Hetero(bs=64),100,120,40,13,4000,76.9104557,0,0.0
BERW-Hetero(bs=64),100,120,40,14,4000,41.37170769,0,0.0
BERW-Hetero(bs=64),100,120,40,15,4000,59.83923262,0,0.0
BERW-Hetero(bs=64),100,122,40,1,4000,10.36823838,0,0.0
BERW-Hetero(bs=64),100,122,40,2,4000,13.15546406,0,0.0
BERW-Hetero(bs=64),100,122,40,3,4000,10.34639731,0,0.0
BERW-Hetero(bs=64),100,122,40,4,4000,10.01475779,0,0.0
BERW-Hetero(bs=64),100,122,40,5,4000,10.16935355,0,0.0
BERW-Hetero(bs=64),100,122,40,6,4000,11.33835833,0,0.0
BERW-Hetero(bs=64),100,122,40,7,4000,9.651178671,0,0.0
BERW-Hetero(bs=64),100,122,40,8,4000,9.721696121,0,0.0
BERW-Hetero(bs=64),100,122,40,9,4000,10.05288544,0,0.0
BERW-Hetero(bs=64),100,122,40,10,4000,15.39575045,0,0.0
BERW-Hetero(bs=64),100,122,40,11,4000,10.13363885,0,0.0
BERW-Hetero(bs=64),100,122,40,12,4000,13.08329355,0,0.0
BERW-Hetero(bs=64),100,122,40,13,4000,12.43533872,0,0.0
BERW-Hetero(bs=64),100,122,40,14,4000,7.987374897,0,0.0
BERW-Hetero(bs=64),100,122,40,15,4000,9.286652727,0,0.0
BERW-Hetero(bs=64),100,123,40,1,4000,14.81542744,0,0.0
BERW-Hetero(bs=64),100,123,40,2,4000,17.3506077,0,0.0
BERW-Hetero(bs=64),100,123,40,3,4000,13.13801134,0,0.0
BERW-Hetero(bs=64),100,123,40,4,4000,12.07462872,0,0.0
BERW-Hetero(bs=64),100,123,40,5,4000,14.25230564,0,0.0
BERW-Hetero(bs=64),100,123,40,6,4000,14.51779985,0,0.0
BERW-Hetero(bs=64),100,123,40,7,4000,14.54642396,0,0.0
BERW-Hetero(bs=64),100,123,40,8,4000,15.05400201,0,0.0
BERW-Hetero(bs=64),100,123,40,9,4000,15.10202074,0,0.0
BERW-Hetero(bs=64),100,123,40,10,4000,13.23222125,0,0.0
BERW-Hetero(bs=64),100,123,40,11,4000,14.04303888,0,0.0
BERW-Hetero(bs=64),100,123,40,12,4000,14.09656311,0,0.0
BERW-Hetero(bs=64),100,123,40,13,4000,14.52974098,0,0.0
BERW-Hetero(bs=64),100,123,40,14,4000,13.33963727,0,0.0
BERW-Hetero(bs=64),100,123,40,15,4000,16.7983887,0,0.0
BERW-Hetero(bs=64),100,125,40,1,4000,1.487251546,0,0.0
BERW-Hetero(bs=64),100,125,40,2,4000,1.26114245,0,0.0
BERW-Hetero(bs=64),100,125,40,3,4000,1.284516981,0,0.0
BERW-Hetero(bs=64),100,125,40,4,4000,1.227598635,0,0.0
BERW-Hetero(bs=64),100,125,40,5,4000,1.290357779,0,0.0
BERW-Hetero(bs=64),100,125,40,6,4000,1.106496546,0,0.0
BERW-Hetero(bs=64),100,125,40,7,4000,1.327859036,0,0.0
BERW-Hetero(bs=64),100,125,40,8,4000,1.109770447,0,0.0
BERW-Hetero(bs=64),100,125,40,9,4000,1.183514936,0,0.0
BERW-Hetero(bs=64),100,125,40,10,4000,1.416373217,0,0.0
BERW-Hetero(bs=64),100,125,40,11,4000,1.259304878,0,0.0
BERW-Hetero(bs=64),100,125,40,12,4000,1.239899417,0,0.0
BERW-Hetero(bs=64),100,125,40,13,4000,1.560283221,0,0.0
BERW-Hetero(bs=64),100,125,40,14,4000,0.999902162,0,0.0
BERW-Hetero(bs=64),100,125,40,15,4000,1.312888116,0,0.0
BERW-Hetero(bs=64),100,126,40,1,4000,1.471140491,0,0.0
BERW-Hetero(bs=64),100,126,40,2,4000,1.871244261,0,0.0
BERW-Hetero(bs=64),100,126,40,3,4000,1.571625421,0,0.0
BERW-Hetero(bs=64),100,126,40,4,4000,1.751169049,0,0.0
BERW-Hetero(bs=64),100,126,40,5,4000,1.804110635,0,0.0
BERW-Hetero(bs=64),100,126,40,6,4000,1.813207762,0,0.0
BERW-Hetero(bs=64),100,126,40,7,4000,1.544866148,0,0.0
BERW-Hetero(bs=64),100,126,40,8,4000,1.592995496,0,0.0
BERW-Hetero(bs=64),100,126,40,9,4000,1.67155896,0,0.0
BERW-Hetero(bs=64),100,126,40,10,4000,1.600110689,0,0.0
BERW-Hetero(bs=64),100,126,40,11,4000,1.536770252,0,0.0
BERW-Hetero(bs=64),100,126,40,12,4000,1.555001366,0,0.0
BERW-Hetero(bs=64),100,126,40,13,4000,1.767263328,0,0.0
BERW-Hetero(bs=64),100,126,40,14,4000,1.477332407,0,0.0
BERW-Hetero(bs=64),100,126,40,15,4000,1.538277101,0,0.0
BERW-Hetero(bs=64),100,128,40,1,4000,81.55197361,0,0.0
BERW-Hetero(bs=64),100,128,40,2,4000,77.2656213,0,0.0
BERW-Hetero(bs=64),100,128,40,3,4000,78.70723452,0,0.0
BERW-Hetero(bs=64),100,128,40,4,4000,81.77662972,0,0.0
BERW-Hetero(bs=64),100,128,40,5,4000,82.03310674,0,0.0
BERW-Hetero(bs=64),100,128,40,6,4000,80.2055509,0,0.0
BERW-Hetero(bs=64),100,128,40,7,4000,80.11199866,0,0.0
BERW-Hetero(bs=64),100,128,40,8,4000,81.38447355,0,0.0
BERW-Hetero(bs=64),100,128,40,9,4000,81.25506832,0,0.0
BERW-Hetero(bs=64),100,128,40,10,4000,80.41594199,0,0.0
BERW-Hetero(bs=64),100,128,40,11,4000,76.32100268,0,0.0
BERW-Hetero(bs=64),100,128,40,12,4000,81.47062812,0,0.0
BERW-Hetero(bs=64),100,128,40,13,4000,83.39038444,0,0.0
BERW-Hetero(bs=64),100,128,40,14,4000,80.73550868,0,0.0
BERW-Hetero(bs=64),100,128,40,15,4000,78.64137094,0,0.0
BERW-Hetero(bs=64),100,129,40,1,4000,78.93594255,0,0.0
BERW-Hetero(bs=64),100,129,40,2,4000,78.10816355,0,0.0
BERW-Hetero(bs=64),100,129,40,3,4000,79.79506743,0,0.0
BERW-Hetero(bs=64),100,129,40,4,4000,78.11980461,0,0.0
BERW-Hetero(bs=64),100,129,40,5,4000,81.28072055,0,0.0
BERW-Hetero(bs=64),100,129,40,6,4000,77.53947818,0,0.0
BERW-Hetero(bs=64),100,129,40,7,4000,81.25418085,0,0.0
BERW-Hetero(bs=64),100,129,40,8,4000,78.01864436,0,0.0
BERW-Hetero(bs=64),100,129,40,9,4000,80.21268153,0,0.0
BERW-Hetero(bs=64),100,129,40,10,4000,82.12463697,0,0.0
BERW-Hetero(bs=64),100,129,40,11,4000,83.42320085,0,0.0
BERW-Hetero(bs=64),100,129,40,12,4000,76.30042084,0,0.0
BERW-Hetero(bs=64),100,129,40,13,4000,79.18888306,0,0.0
BERW-Hetero(bs=64),100,129,40,14,4000,81.35782803,0,0.0
BERW-Hetero(bs=64),100,129,40,15,4000,77.10658949,0,0.0
CMA-ES-sep,100,108,40,1,4000,245.4729185,0,0.0
CMA-ES-sep,100,108,40,2,4000,272.6139408,0,0.0
CMA-ES-sep,100,108,40,3,4000,262.4944546,0,0.0
CMA-ES-sep,100,108,40,4,4000,242.7183623,0,0.0
CMA-ES-sep,100,108,40,5,4000,171.0889661,0,0.0
CMA-ES-sep,100,108,40,6,4000,197.427967,0,0.0
CMA-ES-sep,100,108,40,7,4000,284.7767834,0,0.0
CMA-ES-sep,100,108,40,8,4000,239.4086115,0,0.0
CMA-ES-sep,100,108,40,9,4000,214.8213902,0,0.0
CMA-ES-sep,100,108,40,10,4000,264.2962544,0,0.0
CMA-ES-sep,100,108,40,11,4000,243.538815,0,0.0
CMA-ES-sep,100,108,40,12,4000,268.713939,0,0.0
CMA-ES-sep,100,108,40,13,4000,220.3005046,0,0.0
CMA-ES-sep,100,108,40,14,4000,293.1280626,0,0.0
CMA-ES-sep,100,108,40,15,4000,255.1727606,0,0.0
CMA-ES-sep,100,110,40,1,4000,122035.8138,0,0.0
CMA-ES-sep,100,110,40,2,4000,23584.47351,0,0.0
CMA-ES-sep,100,110,40,3,4000,22222.15712,0,0.0
CMA-ES-sep,100,110,40,4,4000,107886.5944,0,0.0
CMA-ES-sep,100,110,40,5,4000,29682.50876,0,0.0
CMA-ES-sep,100,110,40,6,4000,84985.4061,0,0.0
CMA-ES-sep,100,110,40,7,4000,35848.71584,0,0.0
CMA-ES-sep,100,110,40,8,4000,50076.07493,0,0.0
CMA-ES-sep,100,110,40,9,4000,74742.48224,0,0.0
CMA-ES-sep,100,110,40,10,4000,46197.38127,0,0.0
CMA-ES-sep,100,110,40,11,4000,82542.29555,0,0.0
CMA-ES-sep,100,110,40,12,4000,124145.7612,0,0.0
CMA-ES-sep,100,110,40,13,4000,82709.95681,0,0.0
CMA-ES-sep,100,110,40,14,4000,77624.59416,0,0.0
CMA-ES-sep,100,110,40,15,4000,34394.9821,0,0.0
CMA-ES-sep,100,111,40,1,4000,444297.3444,0,0.0
CMA-ES-sep,100,111,40,2,4000,145005.985,0,0.0
CMA-ES-sep,100,111,40,3,4000,232392.8261,0,0.0
CMA-ES-sep,100,111,40,4,4000,114122.98,0,0.0
CMA-ES-sep,100,111,40,5,4000,142747.5652,0,0.0
CMA-ES-sep,100,111,40,6,4000,150473.2491,0,0.0
CMA-ES-sep,100,111,40,7,4000,302311.5438,0,0.0
CMA-ES-sep,100,111,40,8,4000,201072.7065,0,0.0
CMA-ES-sep,100,111,40,9,4000,250329.0687,0,0.0
CMA-ES-sep,100,111,40,10,4000,92840.18951,0,0.0
CMA-ES-sep,100,111,40,11,4000,270867.0039,0,0.0
CMA-ES-sep,100,111,40,12,4000,99391.29022,0,0.0
CMA-ES-sep,100,111,40,13,4000,181980.444,0,0.0
CMA-ES-sep,100,111,40,14,4000,114088.4914,0,0.0
CMA-ES-sep,100,111,40,15,4000,165794.9339,0,0.0
CMA-ES-sep,100,113,40,1,4000,706.1034043,0,0.0
CMA-ES-sep,100,113,40,2,4000,747.2812176,0,0.0
CMA-ES-sep,100,113,40,3,4000,621.5935172,0,0.0
CMA-ES-sep,100,113,40,4,4000,613.4999301,0,0.0
CMA-ES-sep,100,113,40,5,4000,899.0541816,0,0.0
CMA-ES-sep,100,113,40,6,4000,918.3447838,0,0.0
CMA-ES-sep,100,113,40,7,4000,944.7962075,0,0.0
CMA-ES-sep,100,113,40,8,4000,708.2748851,0,0.0
CMA-ES-sep,100,113,40,9,4000,792.7509404,0,0.0
CMA-ES-sep,100,113,40,10,4000,406.6902313,0,0.0
CMA-ES-sep,100,113,40,11,4000,1022.132211,0,0.0
CMA-ES-sep,100,113,40,12,4000,660.544095,0,0.0
CMA-ES-sep,100,113,40,13,4000,835.0344694,0,0.0
CMA-ES-sep,100,113,40,14,4000,883.8304899,0,0.0
CMA-ES-sep,100,113,40,15,4000,381.3210669,0,0.0
CMA-ES-sep,100,114,40,1,4000,1120.578047,0,0.0
CMA-ES-sep,100,114,40,2,4000,1033.472029,0,0.0
CMA-ES-sep,100,114,40,3,4000,979.1989131,0,0.0
CMA-ES-sep,100,114,40,4,4000,1112.412476,0,0.0
CMA-ES-sep,100,114,40,5,4000,1277.878494,0,0.0
CMA-ES-sep,100,114,40,6,4000,1206.640686,0,0.0
CMA-ES-sep,100,114,40,7,4000,918.9433124,0,0.0
CMA-ES-sep,100,114,40,8,4000,1619.135991,0,0.0
CMA-ES-sep,100,114,40,9,4000,1077.417088,0,0.0
CMA-ES-sep,100,114,40,10,4000,973.1891028,0,0.0
CMA-ES-sep,100,114,40,11,4000,1032.605612,0,0.0
CMA-ES-sep,100,114,40,12,4000,810.5065645,0,0.0
CMA-ES-sep,100,114,40,13,4000,1286.907666,0,0.0
CMA-ES-sep,100,114,40,14,4000,978.5984226,0,0.0
CMA-ES-sep,100,114,40,15,4000,1369.604712,0,0.0
CMA-ES-sep,100,116,40,1,4000,40072.60765,0,0.0
CMA-ES-sep,100,116,40,2,4000,44832.4409,0,0.0
CMA-ES-sep,100,116,40,3,4000,51776.94348,0,0.0
CMA-ES-sep,100,116,40,4,4000,74855.27208,0,0.0
CMA-ES-sep,100,116,40,5,4000,84262.17979,0,0.0
CMA-ES-sep,100,116,40,6,4000,43052.28986,0,0.0
CMA-ES-sep,100,116,40,7,4000,76964.26262,0,0.0
CMA-ES-sep,100,116,40,8,4000,69487.93398,0,0.0
CMA-ES-sep,100,116,40,9,4000,37797.715,0,0.0
CMA-ES-sep,100,116,40,10,4000,28425.85742,0,0.0
CMA-ES-sep,100,116,40,11,4000,23146.26332,0,0.0
CMA-ES-sep,100,116,40,12,4000,46606.83936,0,0.0
CMA-ES-sep,100,116,40,13,4000,34432.81574,0,0.0
CMA-ES-sep,100,116,40,14,4000,23000.6029,0,0.0
CMA-ES-sep,100,116,40,15,4000,47997.56671,0,0.0
CMA-ES-sep,100,117,40,1,4000,63043.33942,0,0.0
CMA-ES-sep,100,117,40,2,4000,80421.42561,0,0.0
CMA-ES-sep,100,117,40,3,4000,113885.863,0,0.0
CMA-ES-sep,100,117,40,4,4000,109588.2696,0,0.0
CMA-ES-sep,100,117,40,5,4000,80838.46299,0,0.0
CMA-ES-sep,100,117,40,6,4000,108659.544,0,0.0
CMA-ES-sep,100,117,40,7,4000,84299.86491,0,0.0
CMA-ES-sep,100,117,40,8,4000,51371.01781,0,0.0
CMA-ES-sep,100,117,40,9,4000,94639.11475,0,0.0
CMA-ES-sep,100,117,40,10,4000,84312.24966,0,0.0
CMA-ES-sep,100,117,40,11,4000,58084.93022,0,0.0
CMA-ES-sep,100,117,40,12,4000,70565.4605,0,0.0
CMA-ES-sep,100,117,40,13,4000,132248.945,0,0.0
CMA-ES-sep,100,117,40,14,4000,71799.3317,0,0.0
CMA-ES-sep,100,117,40,15,4000,89984.2886,0,0.0
CMA-ES-sep,100,119,40,1,4000,29.72721481,0,0.0
CMA-ES-sep,100,119,40,2,4000,40.75080105,0,0.0
CMA-ES-sep,100,119,40,3,4000,40.08942926,0,0.0
CMA-ES-sep,100,119,40,4,4000,37.99379966,0,0.0
CMA-ES-sep,100,119,40,5,4000,35.22696975,0,0.0
CMA-ES-sep,100,119,40,6,4000,30.32880473,0,0.0
CMA-ES-sep,100,119,40,7,4000,23.35145066,0,0.0
CMA-ES-sep,100,119,40,8,4000,41.86328776,0,0.0
CMA-ES-sep,100,119,40,9,4000,44.39645021,0,0.0
CMA-ES-sep,100,119,40,10,4000,20.63217216,0,0.0
CMA-ES-sep,100,119,40,11,4000,42.56245196,0,0.0
CMA-ES-sep,100,119,40,12,4000,32.47131541,0,0.0
CMA-ES-sep,100,119,40,13,4000,41.46475023,0,0.0
CMA-ES-sep,100,119,40,14,4000,32.60237669,0,0.0
CMA-ES-sep,100,119,40,15,4000,41.35865375,0,0.0
CMA-ES-sep,100,120,40,1,4000,44.31083031,0,0.0
