0,1,2,3,4
O=P(O)(O)O[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,O=P(O)(O)O[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,O=P(O)(O)O[C@H]1O[C@H](O)[C@H](O)[C@H](O)[C@H]1O,O=P(O)(O)O[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,C1OC(O)O[C@H]1OC(O)O[C@H]1OC(O)O[C@H]1OC(O)O
O=P(O)(O)O[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,C1O[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,O=P(O)(O)O[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,O=P(O)(O)O[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,O=P(O)(O)O[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
C1=NC(N)C1c1ccc(NN)cc1,C1=COc(ccc1)C(=O)O,O=C(O)c1ccccc1O,O=C(O)c1ccccc1O,N=C(N)c1ccc(N)c1
C1(O)O[C@H]1O[C@@H]1O[C@H](O)[C@@H]1O[C@@H]1O,C1(O)O[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,O=P(O)(O)O[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,C1OC(=O)O[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,O=P(O)(O)O[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
O=P(O)(O)O[C@H]1O[C@H](O)[C@H](O)[C@H](O)[C@H]1O,C1(O)O[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,C1(O)O[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,C1(O)O[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,C1O[C@H]1O[C@H](O)[C@H](O)[C@H](O)[C@H]1O
C1OC[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,C1O[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)O1,C1OC2OC(C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O),C1OC([C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]1O)O,C1OC([C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O)O
C1OC([C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)O,C1O[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O,C1OC([C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O)O,C1OC(C(O)(O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O,C1OC([C@H](O)C([C@H](O)C([C@H](O)C([C@H](O)C1)O)O)O)O
C1O[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)O1,C1OC(CO)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C1O,C1OC([C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O)O,C1OC(C(O)(O)[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)O)O1,C1OC2OC3OC(C(O)(O)C(O)(O)C(O)(O)C(O)(O)C3O)C(O)(O)C(O)(O)C(O)(O)C2O)C(O)(O)C(O)(O)C(O)(O)C1O
C1O[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,C1OC(C(O)(O)C(O)(O)C(O)(O)C1O,C1OC[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,C1O[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,C1O[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
C1O[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,C1O[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,C1O[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,C1OC2C(O)C(O)C(O)C(O)C(O)C2O1,C1OC(C(O)(O)C(O)(O)C(O)(O)C(O)(O)C1)O
C1OCCCOCCOCCOCC1O,C1OC(C(C(C(C(C(O)O)O)O)O)C(O)O)C1O,C1OC2C(O)C(O)C(O)C(O)C2(O)C1O,C1OCOCC(O)C(O)C(O)C(O)C1O,C1OC(CCO)(COC(CO)C(O)C1)CO
C1OC(C(O)(O)[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,C1O[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)O1,OC1O[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,C1OC(C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O)(O)C(O,C1OC(O)[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
C1C(C(O)C(O)C2C(O)C(O)OC2)C(O)O,C1COC(O)C(O)C2C(O)C(O)C1OC2O,C1C(O)C(O)C2C(O)C(O)C1OC2O,C1COC(O)C(O)C2C(O)C(O)COC2C1O,OC1C(O)C(O)C2(O)C(O)C1C(O)C2O
C1C(O)C(O)C2C(O)C(O)C(O)C1C2O,C1C(O)C(O)C2C(O)C(O)C(O)C1C2O,C1C(C(O)C(O)C(O)C(O)C2O)C1OC2O,C1C(C(O)C(O)C(O)C2(O)C(O)C1)C2(O)C(O)C(O)C2,C1C(O)C(O)C(O)C(O)C1C2C(O)C(O)C(O)C2O
C1C(C(C(O)C(O)C(O)C2C(O)C(O)C(O)OC2)C(O))C1O,C1COC(O)C(O)C2C(O)C(O)COC2C1O,C1C(C(O)C(O)C2C(O)C(O)OC2)C(O)O1,C1C(C(O)C(O)C2C(O)C(O)COC2)C(O)C1O,OC1C(O)C(O)C2C(O)C(O)COC2C1O
C1C(O)C(O)C(O)C2C(O)C(O)C1C2O,C1OC(C(O)C(O)C(O)C(O)C2O)C1O,C1C(O)C(O)C2C(O)C(O)C(O)C1C2O,C1C(O)C(O)C2C(O)C(O)C(O)C1C2O,C1C(O)C(O)C2C(O)C(O)C(O)C1C2O
C1OC2C(O)C(O)C(O)C(O)C(O)C2O1,C1OC(C(O)(O)C(O)(O)C(O)[C@@H](O)[C@H](O)C(O)O1,C1OC(O)[C@H](O)[C@H](O)[C@H](O)C(O)(O)C1OCO1,C1C(O)C(O)C2C(O)C(O)C(O)C1C2O,C1OC(C(O)(O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O
C1C(O)C(O)C2C(O)C(O)C(O)C1C2O,C1C(O)C(O)C2C(O)C(O)C(O)C1C2O,OC1C(O)C(O)C2(O)C(O)C(O)C1C2O,C1C(C(O)C(O)C(O)C2O)C(O)C1C2O,C1C(C(O)C(O)C(O)C(O)C2C(O)C1)C2C(O)C(O)C(O)C(O)C2
C1OC2CC(C(O)C(O)C(O)C2O)C(O)C(O)C1O,C1OC2C(C(C(O)C(O)C(O)C2O)C(O)C(O)C1O)C(O)C(O)C1,C1OC(C(C(O)C(O)C(O)C2C(O)C(O)C(O)C2O)C(O))C(O)C(O)C1O,C1OC(C(C(C(C(O)C2C(O)C(O)C(O)C2O))C(O))C(O))C1O,C1C(C(C(C(O)C2C(O)C(O)C(O)C(O)C2O)C(O))C(O))C(O)O1
C1OC(O)[C@H](O)[C@@H](O)[C@H](O)C(O)(O)C1OCO1,C1COC(O)C(O)C2C(O)C(O)COC2C1O,C1COC(O)C(O)C2C(O)C(O)C(O)C1OC2,C1OC(O)[C@H](O)[C@@H](O)[C@H](O)C(O)(O)C1OCO1,C1OC(O)[C@H](O)[C@H](O)[C@H](O)C(O)(O)C1OCO1
OC1C(O)C(O)C2(O)C(O)C(O)C1C2O,OC1C(O)C(O)C2(O)C(O)C(O)C1C2O,C1C(O)C(O)C2C(O)C(O)C(O)C1C2O,C1C(O)C(O)C2C(O)C(O)C(O)C1C2O,C1C(O)C(O)C2C(O)C(O)C(O)C1C2O
C1C(O)C(O)C(O)C(O)C(O)C2C(O)C(O)C1O,C1C(O)C(O)C2C(O)C(O)C(O)C1C2O,C1C(O)C(O)C2C(O)C(O)C(O)C1C2O,C1OC2C(O)C(O)C(O)C1OC2O,C1C(C(O)C(O)C2C(O)C(O)C(O)C1)C2O
OC1CCC2C(O)C(O)C(C(O)C1O)C2O,C1CCC2C(O)C(O)C(C(O)C1O)C2O,C1CCC(O)C2C(O)C(O)C(C(O)C1O)C2O,C1CCC2C(O)C(O)C(C(O)C1O)C2O,C1CCC2C(O)C(O)C(C(O)C1O)C2O
C1OC(O)[C@H](O)[C@H](O)[C@@H](O)C(O)(O)C1OCO1,C1OC(O)[C@H](O)[C@H](O)[C@H](O)C(O)(O)C1OCO1,C1OC(C(O)(C1OCO1)O)(O)[C@H](O)[C@H](O)[C@@H](O)C(O)(O)C1OCO1,C1COCC1OC(CO)C(O)C(O)C(O)C1OCO1,C1C(C(O)C(O)C(O)C2O)C(O)C(O)C1O
C1CCC1C2=CC=CC2C3=CC=CC3C4=CC(=O)N(C)C5=C6C(=O)N(C)C(=C6N7C(=O)N(C)C(=C7C3)C)C(=C4)N(C)C2,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1
C1C(C(C(O)C(O)C(O)C(O)C1O)C(O)C(O)C1O)C1OCC(O)C(O)C1O,C1CC(O)C(O)C(O)C1C(O)C(O)C(O)C1OCC(O)C(O)C1O,C1COCC(C(O)C(O)C(O)C1O)C1OCC(O)C(O)C1O,C1COCC(O)C(O)C(O)C1C(O)C(O)C(O)C1COCC(O)C(O)C1O,C1COCC(O)C(O)C(O)C1C(O)C(O)C(O)C1OCC(O)C(O)C1O
C1COCCC(C(O)C(O)C(O)C2COCC(O)C(O)C2OCO)C(O)C1O,C1COCC(C(O)C(O)C(O)C2COCC(O)C(O)C2OC1)C(O)C,C1COCC(C(O)C(O)C(O)C2COCC(O)C(O)C2O)C(O)C1O,C1COCCC(C(O)C(O)C(O)C2COCC(O)C(O)C2O)C(O)C1O,C1COCCC(C(O)C(O)C(O)C2COCC(O)C(O)C2OC1O)C(O)C1OC1
C1COCCC(C(O)C(O)C(O)C2OCC(O)C(O)C2O)C(O)C1O,C1CCC(O)C(O)C(O)C(O)C2OC(O)C(O)C(O)C(O)C2C(O)C1O,C1CCCOCC(C(O)C(O)C(O)C2OCC(O)C(O)C2O)C(O)C1O,C1CCC(C(O)C(O)C(O)C2OCC(O)C(O)C(O)C(O)C2)C(O)C1O,C1CCC(C(O)C(O)C(O)C2OCC(O)C(O)C2O)C(O)C1O
C1COCCC(C(O)C(O)C(O)C2COCC(O)C(O)C2OC1O)C(O)C1OC1O,C1COCC(C(O)C(O)C(O)C2COCC(O)C(O)C2O)C(O)C1O,C1COCC(C(O)C(O)C(O)C2COCC(O)C(O)C2O)C(O)C1O,C1COCCC(C(O)C(O)C(O)C2COCC(O)C(O)C2O)C(O)C1O,C1COCCC(C(O)C(O)C(O)C2COCC(O)C(O)C2O)C(O)C1O
C1OC(CO)C(O)C(O)C(O)C1O,C1OC(CO)(CO)C(O)C(O)C1(O)C2CC2C(O)C(O)C(O)O,C1OC1OC2CC2C(O)C(O)C(O)C(O)C1O,C1COCC(O)C(O)C(O)C(O)C2CCCC(O)C2OC(O)C1O,C1OC(C(C(C(C(O)C(O)C(O)C(O)C2CCOCCC(O)C2O)C(O))C(O))C1O)
C1OC(C(O)C(O)C(O)C2CCCC(O)C2OC1)C(O)C1OC(O)C(O)C2CCCC(O)C2OC1O,C1COc2ccccc2OC(CO)C(O)C(O)C(O)C1OC(O)C1COC(CO)C(O)C(O)C2CCCC(O)C2O,C1COc2ccccc2OC1(C(C(O)C(O)C(O)C(O)C1OC1C(O)C(O)C(O)C(O)C1)O)C1OC1C(O)C(O)C(O)C(O)C1,C1C(C(C(C(O)C(O)C(O)C(O)C2CCCC(O)C2O)O)O)C(O)C1O,C1COCC2(C(O)C(O)C(O)C(C(O)C(O)C(O)C3CCCC(O)C3O)C2O)C(O)C1O
C1OC(C(C(O)C(O)C(O)C(O))C1)O,C1OC(COC(C(O)C(O)C(O)C2CCCC(O)C2O)C(O))C1O,C1OC(C(O)C(O)C(O)C(O)C1O)C2CC2,C1OC(CO)C(O)C(O)C(O)C1O,C1OC(C(C(O)C(O)C(O)C(O))C1O
