0,1,2,3,4
C1OC2CC(O)C(C(O)C3(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C3O)C2OC1O,C1OC(C(C(O)C2(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C(O)C1O)C,C1COCC1OC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1C(C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C(O)C1O,C1CC(O)C(C(O)C2(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C1O
C1OC(C(C(O)C2(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C1O)C1CCO,C1OC(C(C(C(O)C2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C1O)C(C)O)C,C1COc2cc(c(c(c(c(c(c(c(c(c(c(c(c(c(c2O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)C1O,C1COCC(C(C(O)C2COCC(CO)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)O)C1O,C1CC(O)C(C(O)C2(C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O
C1C(O)C(O)C(O)C2C(O)C(O)C(O)C(O)C(O)C1O2O,C1C(O)C(O)C(O)C2C(O)C(O)C(O)(C(O)C1O)C2O,C1C(C(C(O)C(O)C(O)C(O)C2OC1OC2)O)O,C1OC2OC(O)C(O)C(O)C(O)C(O)C1OC2OC(O)O,C1C(O)C(O)C(O)C2C(O)C(O)C(O)C(O)C1OC2O
C1OC(O)C(O)C(O)C(O)C1OC2COC(O)C(O)C(O)C(O)C2O,C1OC(O)C(O)C(O)C(O)C1OC2COC1OC(O)C(O)C(O)C(O)C2O,C1OC2OC(COC1O)C(O)C(O)C(O)C2O,C1OC(O)C(O)C(O)C1OC2COC1OC(O)C(O)C(O)C2O,C1OC(O)OCC1OC2COC1OC(O)C(O)C(O)C2O
C1C(C(O)C(O)C(O)C(O)C2(O)C(O)C(O)C(O)C1O)C(O)C2(O)O,C1C(C(O)C(O)C2(C(O)C(O)C(O)C(O)C1O)O)C(O)C2O,C1C(C(O)C(O)C(O)C2C(O)C(O)C(O)C(O)C1O)C2O,C1COCC(O)C(O)C2COCC1(C(C(O)C1OC2)O)CO,C1OC(O)C(O)C(O)C2OC(O)C(O)C(O)C(O)C1OC2O
C1CCC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1(C1C2C(O)CCC2O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1CCC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1C(O)C2CCC(O)C(O)C(O)C2O,C1CCC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1(C1C2C(O)CCC2O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1CCC(C(O)C2C(O)CCC2O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1C(C(C(=O)O)C(=O)O)C(=O)O)C1(C(C(=O)O)C(=O)O)C(=O)O)C1(C(C(=O)O)C(=O)O)C(=O)O)C1(C(C(=O)O)C(=O)O)C
C1OC(C(C2OC(C(C(C(C(C(C(C2O)O)O)O)O)O)O)O)C(C(C(C(C(C(C1O)O)O)O)O)O)O)O,C1OC1OC2O[C@H]3O[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]3O[C@H]2O[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]1O,C1OCO1OC1OC2OC3OC4OC5OC6OC7OC8OC9OC1OC2OC3OC4OC5OC6OC7OC8OC9,C1OC[C@H](O[C@@H]2O[C@H](O)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O,COC1OC[C@H](O[C@@H]2O[C@H](O)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O
C1OC(C(=O)O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1COCC2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O,C1COCC2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O,C1COCC1OC(C2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C(O)C(O)C(O)C(O)C(O)C1O,C1COCC2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2OCC1O
C1OC(O)C(O)C(O)C(O)C1OC2OC(O)C(O)C(O)C(O)C2O,C1OC(O)OC1OC2COC1OC(O)C(O)C(O)C(O)C2O,C1OC(O)C(O)C(O)C1OC2C(O)C(O)C(O)C(O)C2O,C1OC(O)C2OC(O)C(O)C1OC(O)C(O)C(O)C2O,C1OC(O)OC2COC1OC(O)C(O)C(O)C(O)C2O
C1COCC2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C(O)C(O)C(O)C(O)C1O,C1OC(C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1CC(=O)C1c1ccccc1C(=O)C1C(C(C(C(C(C(C1)C)C)C)C)C)Nc1ccc(cc1)Nc1c2ccccc2Nc1C,C1CCC(=O)C1CC1C1CC(C(C(C)C#C)C2C3C(C4C(C(C(C(C(C4C3)C)C)C)C)C)N5C(C(C(C(C(C5C2)C)C)C)C)N(C(C(C(C(C1)C)C),C1OC(C(=O)O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O
CC(=O)C1=CC=CC=C1C2=CC=CC=C2C3=C(C=CC(=C3)C(C)C4=C(C=CC(=C4)C(C)C5=C(C=CC(=C5)C(C)C6=C(C=CC(=C6)C(C)C7=C(C=CC(=C,C1CC1CC(=O)C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1,C1=CC=CC=C1C1=CC=CC=C1C1=CC(=O)C2=C(C(=O)N(C(C(=O)N2)C3=C(C(=O)N(C(C(=O)N3)C4=C(C(=O)N(C(C(=O)N4)C)C)C)C)C,C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1,C1=CC=CC=C1c1ccccc1C(=O)Nc2c3c(cc2C(=O)Nc3C)C(=C)C4C(=O)Nc5c4c(cc5)C(C)C
C1COCC2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O,C1COCC1OC(C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O)C(O)C(O)C(O)C(O)C(O)C1O,C1COCC1OC(O)C(C2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C(O)C(O)C(O)C(O)C(O)C1O,C1OC(C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C,C1COCC1OC(CO)C(COC2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C(O)C(O)C(O)C(O)C(O)C1O
C1OC[C@H](O[C@@H]2O[C@H](O)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O,C1OC[C@H](O[C@@H]2O[C@H](O)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O,C1OC(CO1)C2OC[C@H](O[C@@H]3O[C@H](O)[C@H](O)[C@H](O)[C@H]3O)C([C@H](O)C([C@H](O)C([C@H](O)C([C@H](O)C([,C1OC1OC[C@H](O[C@H]2O[C@H](O)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]1O,C1OC(O)C1OC[C@H](O[C@@H]2O[C@H](O)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O
C1=CC(=O)C2(C(C(C(C(C2)C3=CC=CC=C3)C)C)C)C4=NC5=C6C(C(C(C(C5(N)N)C)C)C)C(N)C7=CC=CC=C7)C(O)C1,CC1=CC=CC=C1C(C(C(C(=O)C1=CC=CC=C1)C#CC1=CC=CC2=C1C(N)N=CC2)C(C)C)C1=CC=CC=C1C1=CC=CC=C1C(=O)C1=CC=CC=C1,C1c2c(ccc2c1)C(=O)Nc1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1C,C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1,C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1
C1OC(C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1COC(O)C(C2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C(O)C(O)C(O)C(O)C1O,C1OC(CO)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1OC2C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C(O)C(O)C(O)C(O)C1O,C1OC(C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O
C1=CC(=O)Nc2c(N)nc3c(N(C(C)C)C#C)c2Nc1c1ccccc1OCc1ccccc1C1=CC(=O)Nc2c(N)nc3c(N(C(C)C)C#C)c2Nc1C,C1=CC(=O)Nc2c(N)nc3c(N)cc(C(C)c2C(C)c3C(=O)C(C)c1C(=O)C1=CC=CC=C1,C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1,C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1,C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1
C1COCC1OC(C2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C(O)C(O)C(O)C(O)C1O,C1COC(O)C(C2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C(O)C(O)C(O)C(O)C1O,C1COCC1OC(CO)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1COC(O)C(C2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C(O)C(O)C(O)C(O)C(O)C1O
C1OC(C(C2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C(O))C(O)C(O)C(O)C(O)C1O,C1OC(CO)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1OC(C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2OC(O)C(O)C(O)C(O)C(O)C(O)O)C(O)C(O)C(O)C(O)C1O,C1OC(O)C(O)C(C2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C(O)C(O)C(O)C(O)C1O,C1COCC1OC2COCC(C2O)COC(CO)C(O)C(O)C(O)C(O)C(O)C(O)CO
C1OC(O)OC1OC2COC1OC(O)C(O)C(O)C(O)C2O,C1OC(O)C(O)C(O)C(O)C1OC2C(O)C(O)C(O)C(O)C2O,C1OC(O)OC1OC2COC1OC(O)C(O)C(O)C(O)C2O,C1OC(O)C(O)C(O)C1OC(O)C(O)C(O)C(O)C2OC(O)C(O)C(O)C2,C1OC(O)C2OC(O)C1OC(O)C(O)C(O)C(O)C2O
C[C@]12CCC(=O)C[C@H]1CC[C@@H]1[C@H]2CC[C@]2(C)C(=O)CC[C@H]12,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,C1CCC(=O)C1CC1CCC(C)C(=O)CC1CC1,C1CCC(=O)C2CC(C)C(=O)CC1CC2,C1CCC(=O)C2CCC(C(C)C(=O)C1)CC2
CC(=O)Nc1ccc(cc1)Nc2=NCc3ccc(cc3)C(NC(=O)OC(C)(C)C)c2Cl,CC(=O)Nc1ccc(cc1)Nc2ccc(cc2)Nc3ccc(cc3)Nc4ccc(cc4)Nc5cncn5C(=O)Oc6cc(cc6OC(C)(C)C)C(C)N(C)c7ccc(cc7)Cl,CC(=O)C1=CC=CC=C1NCC2=NC3=CC=CC(C4=CC=CC=C4NCC5=C6C=CC(=C(C=C6)C(C)(C)O)C5)C3=C2)C(Cl),C1=NC=CC=C1CN(C)C(=O)c2ccc(NC3=NCc4cc(-c5cnco5)n(C(=O)OC(C)(C)C)c4C3)c2c1C(Cl),C1=CC=CC=C1C(=O)Nc2ccc(cc2)Nc3=NC=CC(N(C(=O)OC(C)(C)C)c4ccc(cc4)C3)c5ccc(cc5)Cl
C1=CC(=O)Nc2c(Nc3c(N(C)C(C)C#C)ccc3N)ccc2Nc1c1ccc(cc1)OC,COc1cc(C(C)c2c(C)nc(N)nc2N)c(OC)cc1-c1ccccc1,C1=CC=CC=C1c1ccccc1C(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)Nc1c(N)ccc1C(=O)C1=CC=CC=C1C1=CC=CC=C1,C1COC1c1cc([C@H](C)C#Cc2c(C)nc(N)nc2N)c(OC)cc1-c1ccccc1,C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1
C1COCC1OC(CO)C(C2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C(O)C(O)C(O)C(O)C(O)C1O,C1COC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1COCC2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O,C1OC2C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O1
C1OC(C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1COCC2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O,C1OC(O)C(C2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C(O)C(O)C(O)C(O)C1O,C1COCC2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O,C1OC(C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C(O)C(O)C(O)C(O)C(O)C1O
CC(=O)Nc1ccc(cc1)C(=O)C(C)C[C@H]2C[C@H](C)Cc3ccc(O)c3NC(=O)C(C)C[C@H]2O[C@H]3C[C@H](C)C(=O)Nc4ccc(cc4)C(C)C,CC(=O)Nc1ccc(cc1)C(=O)C(C)CC(=O)Nc2ccc(cc2)C(C)CC(=O)C(C)CC(=O)Nc3ccc(cc3)C(C)C(=O)O,CC(=O)OCC1CC(C)C2=CC=CC=C2N=COCC(=O)C(C)CC(C)OC(N=O)C(C)CC1OC(N=O)C(C)C,CC(=O)N1CC[C@H]1C(C)C2=CC=CC=C2C(C(=O)N)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C,C1COC(O)C(C2COC(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C(O)C(O)C(O)C(O)C(O)C1O
C1COCCOC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1COC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1COCC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1C(COC(CO)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O))C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O
C1CCC(C(CCC2CCC(CCC3CCCC3)CC2)CC1)C,C1CCC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1CCC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1CCC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1CCC(C(CCC2(C(CCC(C3CCCC3)CC2)CC)CC)CC1
C1COCC1OC(O)C(O)C(C2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C(O)C(O)C(O)C1O,C1OC(C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2OC(O)C(O)C(O)C(O)C(O)C(O)C2O)C(O)C(O)C(O)C1O,C1OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1COCCOCC2OC(C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2)C(O)C1,C1COCC2OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O
CN(C)C(=O)c1ccc(NC2=NCc3cc(-c4cnco4)n(C(=O)OC(C)(C)C)c3C2)c(Cl)c1,Cn1c(cc2c(cc(c(c2n1)C(=O)Nc3ccc(cc3)Nc4ncc(cc4)C(=O)Oc5ccc(cc5)C(C)(C)C)C)Cl)C,CC(=O)Nc1ccc(cc1)Nc2=NCc3cc(-c4cnco4)n(C(=O)OC(C)(C)C)c3C2)C(Cl)C,CN(C)C(=O)c1ccc(NC2=NCc3cc(-c4cnco4)n(C(=O)OC(C)(C)C)c3C2)c(Cl)c1,C1CCCN1c1ccccc1Nc1ccc(NC2CC(C(=O)c3ccccc3C3CCC3=O)CC(C)C(C)C(C)C(C)C2C)cc1
C1C(C(O)C2(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O)C1O,C1OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1OC2C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C2O1,C1OC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1OC(CO)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O
