smile,docking_scores,QED,mw,logp,SAS,label
OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,15.899999618530273,0.24325846760776557,342.297,-5.397199999999993,0.5717975273301412,0
Nc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,12.699999809265137,0.5275658981283201,266.25699999999995,-1.3750000000000007,0.6350363271081343,0
Nc1nccc2ccccc12,-3.9000000953674316,0.6120847733236582,144.17699999999996,1.817,0.8323710240625848,0
O=C(O)c1ccccc1O,-4.900000095367432,0.6102585058580265,138.12199999999999,1.0903999999999998,0.857488960768346,0
O=P(O)(O)C[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,4.0,0.29346324154566944,258.163,-2.9934999999999996,0.5958809455640168,0
C/C(CC(=O)c1ccccc1)=N\[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,96.80000305175781,0.18522125438166878,510.5900000000003,6.001120000000006,0.6936062303054792,0
Cn1cccc1CNCCC1=c2ccccc2=NC1,9.5,0.7911679398794779,253.349,0.9888999999999999,0.7040399957574384,0
Nc1ncnc2c1ncn2C[C@@H](O)[C@@H](O)C(=O)O,2.200000047683716,0.49927009951448886,253.218,-1.7851000000000008,0.6612425160094831,0
OCCOCCO,-3.9000000953674316,0.4512483454757534,106.121,-1.0124,0.7843826615905071,0
O=C1Cc2ccc(Cl)cc2N1,-4.300000190734863,0.6278148486894898,167.595,1.8345999999999998,0.7916756983802026,0
CC(C)c1c(Cc2ccccc2)n(COCc2ccccc2)c(=O)[nH]c1=O,36.70000076293945,0.6985586908851104,364.44500000000005,3.4251000000000005,0.771749221998016,0
CSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,20.299999237060547,0.6862122702772869,297.34000000000003,-0.6093000000000002,0.6223674638165283,0
OCCOCCOCCOCCOCCO,-0.4000000059604645,0.40232279111293295,238.27999999999994,-0.9625999999999986,0.7940087457876993,0
CCCN([C@H](C)C(=O)NO)S(=O)(=O)c1ccc(F)c(C)c1,16.200000762939453,0.6134591418709571,318.37000000000006,1.42872,0.7115289392564556,0
O[C@@H]1[C@@H](O)[C@H](NCc2ccc(Oc3ccccc3)cc2)CC[C@H]1O,48.900001525878906,0.6725830075197379,329.39600000000013,1.8135999999999997,0.6882800032815629,0
O=P(O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,-1.2999999523162842,0.28890913538834695,260.135,-3.1044000000000005,0.6089726528810901,0
C[C@H](O)[C@@H](CCc1cccc2ccccc12)n1cnc(C(N)=O)c1,27.799999237060547,0.7315848329370257,323.39600000000013,2.6898999999999997,0.6815581657800858,0
O=C(NO)c1coc(-c2ccccc2C(F)(F)F)n1,43.599998474121094,0.6501563267033167,272.182,2.4794,0.7583086263576074,0
OS(O)(O)CCCN1C=CC=CC1,-1.600000023841858,0.6563908918118269,205.279,1.9856,0.6481791019221943,0
OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,21.600000381469727,0.24325846760776557,342.297,-5.397199999999993,0.5717975273301412,0
O[C@@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,30.5,0.9141195680624027,325.47700000000015,4.129900000000004,0.707307299321088,0
N=C(N)c1ccc(NN)cc1,-3.9000000953674316,0.21084770503782269,150.185,0.25626999999999994,0.8008965817548923,0
N[C@H]1CCc2ccccc2CC1(O)O,-0.10000000149011612,0.40664467466323684,193.24599999999995,0.18349999999999989,0.6881048296051224,0
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,39.400001525878906,0.19742203378388068,507.1820000000001,-1.629000000000001,0.558638798149371,0
FC1=C(F)[C@H]2[C@]3(C(=S)C1)[C@@]14S[C@@H]1CC(F)=C(F)[C@@]243,1000.0,0.37643826997238033,290.306,3.9353000000000007,0.30917916145267094,0
C[S@@H](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,44.29999923706055,0.29781111034277896,400.4610000000001,-1.5392999999999983,0.5255451803963443,0
CC(C)[C@H]1SC(Nc2ccccc2F)=NC1=O,16.200000762939453,0.8795666623454343,252.314,2.8916000000000013,0.7073561280136976,0
OCCOCCOCCOCCOCCO,-0.4000000059604645,0.40232279111293295,238.27999999999994,-0.9625999999999986,0.7940087457876993,0
NCc1ccc(NC(=O)C(=O)O)cc1,26.100000381469727,0.5848616558670394,194.19,0.16839999999999966,0.8268206863700573,0
NCCc1ccc(O)c(O)c1,-4.5,0.544872838506118,153.18099999999998,0.5989999999999998,0.8046853509856616,0
O=C(CP(=O)(O)O)NO,-5.400000095367432,0.22430515385313884,155.046,-1.3305000000000002,0.6881668496270947,0
C=C(O[C@@H]1CC(C(=O)O)=C[C@@H](OP(=O)(O)O)[C@H]1O)C(=O)O,7.5,0.23703819062097536,324.17800000000005,-0.7766000000000002,0.5657927160806036,0
