0,1,2,3,4
C1OC[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]1O,C1OC([C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]1)O,C1OC(C(O)(O)C(O)(O)C(O)(O)C(O)O)C1O,C1OC2C(O)[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]2O1,C1OC(CO)(CO)(CO)(CO)O1
C1C(C(C(C(C(O)O)O)O)O)O1,C1COCC1(O)C(O)C(O)C(O)C(O)O,C1C(C(=O)O)C(=O)O1C(=O)O,C1COC1C(O)(O)C(O)(O)C(O)(O)C(O)O,C1COCC1(O)C(O)C(O)C(O)C(O)O
C1=CC=CC=C1NCC1=CC=CC=C1N,C1=CC=CC=C1N1C=CC=CC=C1N1,Nc1nccc2ccccc12,Nc1nccc2ccccc12,O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1
C1OC(C(O)(O)O)[C@H](O)[C@H](O)[C@H](O)[C@H]1O,C1O[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]1O,C1O[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]1O,C1O[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]1O,C1O[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]1O
C1OC(C(O)(O)C(O)(O)C(O)(O)C(O)O)C1O,C1OC(CO)[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)C1O,C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@H]1O,C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@H]1O,C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@H]1O
C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O,C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@H]1O,C1OC(C(C(C(C(C(C(O)C1)O)O)O)O)O)O,C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@H]1O,C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)C1O
C1COC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,C1C(C(C(O)C(C(O)C(C(O)C(C(O)C1O)O)O)O)O)O,C1C(C(C(C(C(C(C(O)C(O)C(O)C(O)C(O))C(O))C(O))O)O)O)O1,C1COC(C(O)(O)C(O)(O)C(O)(O)C(O)O)C1O
C1OC(C(C(O)O)(C(O)O)(C(O)O)O)O1,C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O,C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O,C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O,C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O
C1NCNCC1[C@H]1O[C@H](COP(=O)(O)O)[C@H](O)[C@H]1O,C1CC1Nc1ncnc2c1ncn2[C@H]1O[C@H](COP(=O)(O)O)[C@H](O)[C@H]1O,C1NC2=NC=NC2=NC1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,CC(=O)N1C=NC2=NC=1N(C1=NC=NC2=O)C1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,C1Ncncn1C1C(C(=O)O)O[C@H]1C(=O)O[C@H]1C(=O)O
C1OC(C(C(O)C(O)C(O)C(O)C(O)C(O)C(O))C(O))C1O,C1COCC(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1OC(C)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,C1(C(CO)(C(O)C(O)C(O)C(O)C(O)C(O))C(O)C(O))C(O)O,C1(C(C(C(C(C(C(C(C(O)C)O)O)O)O)O)O)O)C(O)C1O
C1OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C1O,C1OC(C(O)(O)C(O)(O)C(O)(O)C1)O,O1C[C@H](O)[C@@H](O)[C@@H](O)[C@H]1OC1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O,C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O,C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O
C1Ncnc1c2ncnc2[C@H]1O[C@@H](COP(=O)(O)O)[C@H](O)[C@@H]1O,C1CN(C(C1)C2=NC=NC2)C1OC(C(C1O)COP(=O)(O)O)C1O,C1cncnc2c1ncn2[C@H]1COC(=O)(O)O[C@H](O)[C@H]1O,C1NC1C2=NC=N2[C@@H]1C(COP(=O)(O)O)(O)C1=O,C1Ncncn1c1ncnc2c1n[C@H]1O[C@H](COP(=O)(O)O)[C@H](O)[C@H]1O
C1CC(C(C(C(C1)O)C(=O)N)C1O[C@H](C2=C3C(=O)Nc4c(N)nc(N)nc34)O)[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@H]1O,C1CC[C@H]1C(=O)OCC1O[C@@H]1N[C@H]1C1=NC2=C(N)N=NC2=C1[C@H]1O[C@H]1C1=NC2=C(N)N=NC2=C1O,C1CCC(C(N)C(=O)O)C1C1O[C@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1O,C1CC[C@H]1C(=O)OCC2C3N(C2)Nc4c(N)ncnc4N3CC(CO)O,C1CC(C(C(C(C(C1)C(=O)O)N)C2C3C(O)N(C(C3=NC2=O)C1O)C1O)C1C2C(=O)N(C(C2=NC1=O)C1C(=O)O)C1O)C1O
C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O,OC1OC[C@H](O)[C@@H](O)[C@H](O)[C@H]1O,C1OC([C@H](O)[C@@H](O)[C@H](O)[C@@H](O)C1)O,C1OC[C@H](O)[C@@H](O)[C@H](O)[C@H]1O,OC1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O
C1OCC(O)C(O)C(O)C(O)C(O)C(O)C1O,C1CCCOCC(O)C(O)C(O)C(O)C(O)C(O)C1O,CC1OCC(O)C(O)C(O)C(O)C(O)C(O)C1O,C1C(O)C(O)C(O)C(O)C(O)C(O)C(O)C1O,CC1OC(C(O)C(O)C(O)C(O)C(O)C(O)C1)O
C1CC1C(C(=O)C(=O)C(=O)C(=O)C(=O)C(=O)C(=O)C(=O)C(=O)C(=O)C(=O))O,C1CCOC1CCCCOC1COC1OC1COC1,C1C(C(C(C(C(C(C(C(C(C(C(C(C(C(C1O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O,C1C(COC)COCOCOCOCOC1OC1C,C1C(C(C(C(C(C(C(C(C(C(C(C(C(C1O)O)O)O)O)O)O)O)O)O)O)O)O)O
C1CC1C(C(=O)Nc2ccc(cc2)C(=O)N3CC(=O)N(C(=O)O)C3)C(=O)O,C1Ncnc2c1ncn2[C@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@H](O)[C@H]1O,C1Ncnc1c2ncn2[C@H]1O[C@@H](CSCC[C@H](N)C(=O)O)[C@H]1O,C1CCNc1c2c(cc1)Nc2n1cnc2c(N)N(C(C(C)S(C(C)S(C(C)C)C(=O)O)C)C)C1OC(C(C)C)C1O,C1CCN1c2ncnc2Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O
C1COCC1(O)C(O)C(O)C(O)C(O)O,C1COC1OC(C(=O)O)C(=O)O,C1COCC1(O)C(O)C(O)C(O)C(O)O,C1OC1COC1C(O)(O)C(O)(O)C(O)(O)C(O)O,C1COCC1(O)C(O)C(O)C(O)O
C1CC1C[C@H]([C@H](NC(=O)/C(=N\OC)c2csc(N)n2)C(=O)O)N[C@H]1C(=O)O,C1CC1C(=O)N[C@H]1CC(=O)N[C@H]1C(=O)OCC(=O)N[C@H]1CC(=O)N[C@H]1C(=O)OCC(=O)N[C@H]1CC(=O)N[C@H]1C(=O)O,C1CC1SC(C(N)C(=O)C(=O)NCC(=O)N1C(=O)O)C(=O)NCC(=O)O,C1=CCS[C@H]([C@H](NC(=O)CC(=NOC)c2csc(N)n2)C(=O)O)N[C@H]1C(=O)O,C1CC1CC1C(C(=O)Nc1ccc(cc1)Nc1csc(N)c2ccc(N)c2N)c1ccc(cc1)N1C(=O)C(C(=O)O)N1
C1OC(C(C(O)C(O)C(O)C(O)C(O)C(O))C(O))C1O,C1COCC(C(O)C(O)C(O)C(O)C(O)C1)O,C1CCOC(COC(COC(COC(COC(COC1)C)C)C)C,C1COCC(O)C(O)C(O)C(O)C(O)C(O)C1O,C1C(O)C(O)C(O)C(O)C(O)C(O)C1O
C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O,C1OC[C@H](O)[C@@H](O)[C@H](O)[C@H]1O,C1OC([C@H](O)[C@H](O)[C@H](O)[C@H]1)O,C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O,C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O
C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O,C1OC[C@H](O)[C@@H](O)[C@H](O)[C@H]1O,C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O,C1OC(CO)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O,C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O
C1Ncnc2c1ncn2[C@H]1O[C@@H](COP(=O)(O)O)[C@H](O)[C@@H]1O,C1cncnc2c1ncn2[C@H]1O[C@H](COP(=O)(O)O)[C@H](O)[C@H]1O,C1CC1Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,C1Ncncn1C1C(O)C(O)(COP(=O)(O)O)C1O,C1NC2=NC=NC2=N1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
C1CO[C@H]1C2CCC3=CC=CC3C(=O)N2C4=CC=CC=C4OC5CCCCC5C1O,O[C@H]1[C@@H](O)[C@H](NCc2ccc(Oc3ccccc3)cc2)CC[C@H]1O,C1CCC(O)C1O[C@H](O)C2=CC(=O)Nc3ccc(cc3)C2C(C)C,O[C@H]1[C@H](O)[C@@H](NCc2ccc(Oc3ccccc3)cc2)CC[C@@H]1O,O[C@H]1[C@H](O)[C@H](NCc2ccc(Oc3ccccc3)cc2)CC[C@H]1O
C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O,C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O,C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O,C1OC(CO)(CO)C(CO)(CO)C1O,C1OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C1O
N[C@H](CCSC[C@H]1O[C@H](n2cnc3c2N=CNC3)[C@H](O)[C@H]1O)C(=O)O,N[C@H](CCSC[C@H]1O[C@H](n2cnc3c2N=CNC3)[C@H](O)[C@H]1O)C(=O)O,C1CCN(C(CS(C1)C2C3C(N=C2)N=CN3)C(C(C4=O)O)O)C(=O)O,C1CCC1SCC1C2C(C(C(C(C2O)O)O)O)C(=O)O,C1CC1N[C@@H](CCSC[C@H]1O[C@H](n2cnc3c2N=CNC3)[C@H](O)[C@H]1O)C(=O)O
O1C[C@H](O)[C@@H](O)[C@@H](O)[C@H]1OC,C1OC(CO)(CO)[C@H](O)[C@H](O)O1,C1OC[C@H](O)[C@@H](O)[C@H](O)[C@H]1O,C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O,C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O
C1COCCOC1O,C1COCCOCO1,C1COCCOC1COCO,C1COC(O)C(O)C(O)C1O,C1COOC(C)OC(C)OC(C)OC1
C1C(C(COC1)O)COC(COC(COC(COC(COC(C)O)C)O)C)O,C1C(C(C(C(C(C(C(C(C(C(C(C(C(C(O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O),C1CCC(C(=O)O)C(=O)OCC(=O)OCC(=O)OCC(=O)OCC(=O)OCC(=O)OCC(=O)O1,C1COCC(CO)C(CO)C(O)C(O)C(O)C1CO,C1COCC(O)C(O)C(O)C(O)C(CO)C(CO)C(O)C(O)C1CO
C1=O(C(=O)O)C[C@H]1O[C@H](C2CNC3=NC=NC3=N2)C(O)C1O,CCCN(C(C)C(=O)NO)S(=O)(=O)c1ccc(F)c(C)c1,CCCN(C(C)C(=O)NO)S(=O)(=O)c1ccc(F)c(C)c1,CCCN(C(C)C(=O)NO)S(=O)(=O)c1ccccc1C(F)C,C1OC(=O)O[C@H]1O[C@H](N2C=NC3=NC=NC3=N2)C(=O)O
C1Ncnc2c1ncn2[C@H]1O[C@H](COP(=O)(O)O)[C@H](O)[C@H]1O,CC(=O)O[C@H](CCSC[C@H]1O[C@H](n2cnc3c2N=CNC3)[C@H](O)[C@H]1O)N,CC(=O)O[NH](C1CCSC2C1N=CNC2)C(C(C(C)C)C)O,N[C@H](CCSC[C@H]1O[C@H](n2cnc3c2N=CNC3)[C@H](O)[C@H]1O)C(=O)O,C1CCC1SC2C3=C(NC4=NC=N4)N(C(C(C(C(C3)O)O)O)C(C(C(C(C2)O)O)O)C(=O)O)C
C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@H]1O,C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O,C1C(C(C(C(C(C(C(C(O)C(O)C(O)C(O)C(O)C1)O)O)O)O)O)O)O,C1OC(C(C(O)(O)O)(C(O)(O)O)O)O1,C1OC[C@H](O)[C@@H](O)[C@H](O)[C@H]1O
