"item_id","frequency","percentage"
"X1174",23,4.41458733205374
"X1182",23,4.41458733205374
"X1192",23,4.41458733205374
"X1217",23,4.41458733205374
"X1219",23,4.41458733205374
"X122",23,4.41458733205374
"X1255",23,4.41458733205374
"X143",23,4.41458733205374
"X15",23,4.41458733205374
"X175",23,4.41458733205374
"X179",23,4.41458733205374
"X181",23,4.41458733205374
"X188",23,4.41458733205374
"X196",23,4.41458733205374
"X208",23,4.41458733205374
"X214",23,4.41458733205374
"X218",23,4.41458733205374
"X223",23,4.41458733205374
"X225",23,4.41458733205374
"X237",23,4.41458733205374
"X250",23,4.41458733205374
"X252",23,4.41458733205374
"X278",23,4.41458733205374
"X279",23,4.41458733205374
"X283",23,4.41458733205374
"X30",23,4.41458733205374
"X307",23,4.41458733205374
"X308",23,4.41458733205374
"X315",23,4.41458733205374
"X322",23,4.41458733205374
"X332",23,4.41458733205374
"X336",23,4.41458733205374
"X349",23,4.41458733205374
"X36",23,4.41458733205374
"X367",23,4.41458733205374
"X368",23,4.41458733205374
"X369",23,4.41458733205374
"X372",23,4.41458733205374
"X381",23,4.41458733205374
"X391",23,4.41458733205374
"X399",23,4.41458733205374
"X446",23,4.41458733205374
"X449",23,4.41458733205374
"X451",23,4.41458733205374
"X484",23,4.41458733205374
"X517",23,4.41458733205374
"X557",23,4.41458733205374
"X564",23,4.41458733205374
"X586",23,4.41458733205374
"X6",23,4.41458733205374
"X625",23,4.41458733205374
"X643",23,4.41458733205374
"X646",23,4.41458733205374
"X653",23,4.41458733205374
"X656",23,4.41458733205374
"X659",23,4.41458733205374
"X699",23,4.41458733205374
"X71",23,4.41458733205374
"X710",23,4.41458733205374
"X723",23,4.41458733205374
"X730",23,4.41458733205374
"X733",23,4.41458733205374
"X75",23,4.41458733205374
"X754",23,4.41458733205374
"X763",23,4.41458733205374
"X780",23,4.41458733205374
"X79",23,4.41458733205374
"X791",23,4.41458733205374
"X793",23,4.41458733205374
"X796",23,4.41458733205374
"X891",23,4.41458733205374
"X907",23,4.41458733205374
"X91",23,4.41458733205374
"X914",23,4.41458733205374
"X933",23,4.41458733205374
"X954",23,4.41458733205374
"X957",23,4.41458733205374
"X958",23,4.41458733205374
"X959",23,4.41458733205374
"X964",23,4.41458733205374
"X97",23,4.41458733205374
"X1012",22,4.22264875239923
"X1264",22,4.22264875239923
"X148",22,4.22264875239923
"X186",22,4.22264875239923
"X187",22,4.22264875239923
"X23",22,4.22264875239923
"X317",22,4.22264875239923
"X340",22,4.22264875239923
"X409",22,4.22264875239923
"X432",22,4.22264875239923
"X499",22,4.22264875239923
"X506",22,4.22264875239923
"X514",22,4.22264875239923
"X921",22,4.22264875239923
"X1042",21,4.03071017274472
"X185",21,4.03071017274472
"X192",21,4.03071017274472
"X293",21,4.03071017274472
"X354",21,4.03071017274472
"X858",21,4.03071017274472
"X10",20,3.83877159309021
"X103",20,3.83877159309021
"X105",20,3.83877159309021
"X1051",20,3.83877159309021
"X1053",20,3.83877159309021
"X1058",20,3.83877159309021
"X1081",20,3.83877159309021
"X1082",20,3.83877159309021
"X1104",20,3.83877159309021
"X1130",20,3.83877159309021
"X1141",20,3.83877159309021
"X115",20,3.83877159309021
"X1154",20,3.83877159309021
"X1190",20,3.83877159309021
"X1191",20,3.83877159309021
"X1197",20,3.83877159309021
"X121",20,3.83877159309021
"X1220",20,3.83877159309021
"X1241",20,3.83877159309021
"X1243",20,3.83877159309021
"X125",20,3.83877159309021
"X131",20,3.83877159309021
"X134",20,3.83877159309021
"X170",20,3.83877159309021
"X172",20,3.83877159309021
"X173",20,3.83877159309021
"X180",20,3.83877159309021
"X182",20,3.83877159309021
"X195",20,3.83877159309021
"X200",20,3.83877159309021
"X202",20,3.83877159309021
"X21",20,3.83877159309021
"X210",20,3.83877159309021
"X216",20,3.83877159309021
"X238",20,3.83877159309021
"X245",20,3.83877159309021
"X251",20,3.83877159309021
"X253",20,3.83877159309021
"X254",20,3.83877159309021
"X258",20,3.83877159309021
"X267",20,3.83877159309021
"X269",20,3.83877159309021
"X272",20,3.83877159309021
"X276",20,3.83877159309021
"X291",20,3.83877159309021
"X298",20,3.83877159309021
"X311",20,3.83877159309021
"X333",20,3.83877159309021
"X345",20,3.83877159309021
"X359",20,3.83877159309021
"X366",20,3.83877159309021
"X398",20,3.83877159309021
"X4",20,3.83877159309021
"X413",20,3.83877159309021
"X415",20,3.83877159309021
"X433",20,3.83877159309021
"X441",20,3.83877159309021
"X453",20,3.83877159309021
"X458",20,3.83877159309021
"X467",20,3.83877159309021
"X488",20,3.83877159309021
"X496",20,3.83877159309021
"X52",20,3.83877159309021
"X535",20,3.83877159309021
"X555",20,3.83877159309021
"X560",20,3.83877159309021
"X565",20,3.83877159309021
"X566",20,3.83877159309021
"X576",20,3.83877159309021
"X597",20,3.83877159309021
"X61",20,3.83877159309021
"X621",20,3.83877159309021
"X635",20,3.83877159309021
"X636",20,3.83877159309021
"X641",20,3.83877159309021
"X664",20,3.83877159309021
"X682",20,3.83877159309021
"X683",20,3.83877159309021
"X696",20,3.83877159309021
"X702",20,3.83877159309021
"X708",20,3.83877159309021
"X711",20,3.83877159309021
"X727",20,3.83877159309021
"X742",20,3.83877159309021
"X751",20,3.83877159309021
"X765",20,3.83877159309021
"X777",20,3.83877159309021
"X837",20,3.83877159309021
"X838",20,3.83877159309021
"X88",20,3.83877159309021
"X883",20,3.83877159309021
"X887",20,3.83877159309021
"X908",20,3.83877159309021
"X916",20,3.83877159309021
"X935",20,3.83877159309021
"X94",20,3.83877159309021
"X945",20,3.83877159309021
"X949",20,3.83877159309021
"X962",20,3.83877159309021
"X967",20,3.83877159309021
"X974",20,3.83877159309021
"X975",20,3.83877159309021
"X979",20,3.83877159309021
"X983",20,3.83877159309021
"X985",20,3.83877159309021
"X989",20,3.83877159309021
"X1080",19,3.6468330134357
"X1177",19,3.6468330134357
"X323",19,3.6468330134357
"X709",19,3.6468330134357
"X1134",18,3.45489443378119
"X1223",18,3.45489443378119
"X431",18,3.45489443378119
"X719",18,3.45489443378119
"X817",18,3.45489443378119
"X266",17,3.26295585412668
"X706",16,3.07101727447217
"X599",15,2.87907869481766
"X657",15,2.87907869481766
"X154",13,2.49520153550864
"X260",13,2.49520153550864
"X17",12,2.30326295585413
"X270",12,2.30326295585413
"X594",12,2.30326295585413
"X619",12,2.30326295585413
"X820",11,2.11132437619962
"X410",10,1.91938579654511
"X549",10,1.91938579654511
"X550",10,1.91938579654511
"X262",9,1.72744721689059
"X388",9,1.72744721689059
"X1247",8,1.53550863723608
"X282",8,1.53550863723608
"X530",7,1.34357005758157
"X612",7,1.34357005758157
"X844",6,1.15163147792706
"X256",5,0.959692898272553
"X532",5,0.959692898272553
"X401",4,0.767754318618042
"X101",3,0.575815738963532
"X1031",3,0.575815738963532
"X1150",3,0.575815738963532
"X376",3,0.575815738963532
"X1010",2,0.383877159309021
"X133",2,0.383877159309021
"X439",2,0.383877159309021
"X469",2,0.383877159309021
"X864",2,0.383877159309021
"X930",2,0.383877159309021
"X1030",1,0.191938579654511
"X1156",1,0.191938579654511
"X1180",1,0.191938579654511
"X212",1,0.191938579654511
"X280",1,0.191938579654511
"X31",1,0.191938579654511
"X374",1,0.191938579654511
"X383",1,0.191938579654511
"X455",1,0.191938579654511
"X602",1,0.191938579654511
"X603",1,0.191938579654511
"X828",1,0.191938579654511
"X846",1,0.191938579654511
